Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2009,Toledo,409.0,12.0,5.0,7.0,0.0,0.417,356.0,452.0,-96.0,409.0,1917.0,4.7,23.0
2009,Akron,393.0,12.0,3.0,9.0,0.0,0.25,231.0,345.0,-114.0,393.0,1421.0,3.6,13.0
2009,Kent State,393.0,12.0,5.0,7.0,0.0,0.417,231.0,269.0,-38.0,393.0,1375.0,3.5,9.0
2009,Bowling Green,360.0,13.0,7.0,6.0,0.0,0.538,370.0,357.0,13.0,360.0,1125.0,3.1,19.0
2009,Miami (OH),352.0,12.0,1.0,11.0,0.0,0.083,187.0,410.0,-223.0,352.0,841.0,2.4,9.0
2009,Western Michigan,344.0,12.0,5.0,7.0,0.0,0.417,296.0,330.0,-34.0,344.0,1348.0,3.9,13.0
2009,East Carolina,529.0,14.0,9.0,5.0,0.0,0.643,378.0,307.0,71.0,529.0,2129.0,4.0,24.0
2009,Southern Mississippi,512.0,13.0,7.0,6.0,0.0,0.538,428.0,336.0,92.0,512.0,2358.0,4.6,23.0
2009,UCF,480.0,13.0,8.0,5.0,0.0,0.615,340.0,293.0,47.0,480.0,1697.0,3.5,20.0
2009,Tulsa,480.0,12.0,5.0,7.0,0.0,0.417,351.0,328.0,23.0,480.0,1809.0,3.8,19.0
2009,Marshall,471.0,13.0,7.0,6.0,0.0,0.538,283.0,316.0,-33.0,471.0,1855.0,3.9,18.0
2009,UAB,463.0,12.0,5.0,7.0,0.0,0.417,333.0,388.0,-55.0,463.0,2759.0,6.0,17.0
2009,Memphis,436.0,12.0,2.0,10.0,0.0,0.167,262.0,418.0,-156.0,436.0,1899.0,4.4,20.0
2009,Rice,407.0,12.0,2.0,10.0,0.0,0.167,219.0,517.0,-298.0,407.0,1311.0,3.2,14.0
2009,Houston,403.0,14.0,10.0,4.0,0.0,0.714,591.0,421.0,170.0,403.0,1815.0,4.5,23.0
2009,UTEP,401.0,12.0,4.0,8.0,0.0,0.333,358.0,402.0,-44.0,401.0,1813.0,4.5,27.0
2009,Tulane,395.0,12.0,3.0,9.0,0.0,0.25,193.0,440.0,-247.0,395.0,1264.0,3.2,10.0
2009,SMU,378.0,13.0,8.0,5.0,0.0,0.615,380.0,359.0,21.0,378.0,1427.0,3.8,23.0
