Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2003,Stanford,414.0,11.0,4.0,7.0,0.0,0.364,186.0,324.0,-138.0,414.0,1054.0,2.5,10.0
2003,Arizona State,403.0,12.0,5.0,7.0,0.0,0.417,298.0,328.0,-30.0,403.0,1408.0,3.5,11.0
2003,Arizona,380.0,12.0,2.0,10.0,0.0,0.167,181.0,429.0,-248.0,380.0,1486.0,3.9,10.0
2003,Air Force,716.0,12.0,7.0,5.0,0.0,0.583,322.0,242.0,80.0,716.0,3367.0,4.7,31.0
2003,New Mexico,616.0,13.0,8.0,5.0,0.0,0.615,391.0,290.0,101.0,616.0,2730.0,4.4,28.0
2003,Colorado State,543.0,13.0,7.0,6.0,0.0,0.538,381.0,318.0,63.0,543.0,2480.0,4.6,25.0
2003,Utah,539.0,12.0,10.0,2.0,0.0,0.833,344.0,229.0,115.0,539.0,1926.0,3.6,25.0
2003,Nevada-Las Vegas,482.0,12.0,6.0,6.0,0.0,0.5,256.0,272.0,-16.0,482.0,1601.0,3.3,11.0
2003,San Diego State,413.0,12.0,6.0,6.0,0.0,0.5,224.0,207.0,17.0,413.0,1470.0,3.6,11.0
2003,BYU,397.0,12.0,4.0,8.0,0.0,0.333,196.0,310.0,-114.0,397.0,1195.0,3.0,7.0
2003,Wyoming,371.0,12.0,4.0,8.0,0.0,0.333,286.0,360.0,-74.0,371.0,1013.0,2.7,11.0
2003,New Mexico State,591.0,12.0,3.0,9.0,0.0,0.25,262.0,341.0,-79.0,591.0,2541.0,4.3,21.0
2003,North Texas,561.0,12.0,9.0,4.0,0.0,0.692,358.0,285.0,73.0,561.0,2308.0,4.1,28.0
2003,Middle Tennessee State,494.0,12.0,4.0,8.0,0.0,0.333,332.0,375.0,-43.0,494.0,1735.0,3.5,23.0
2003,Arkansas State,460.0,12.0,5.0,7.0,0.0,0.417,242.0,401.0,-159.0,460.0,1910.0,4.2,20.0
2003,Louisiana,422.0,12.0,4.0,8.0,0.0,0.333,266.0,415.0,-149.0,422.0,1398.0,3.3,18.0
2003,Idaho,403.0,12.0,3.0,9.0,0.0,0.25,248.0,314.0,-66.0,403.0,1500.0,3.7,10.0
2003,Louisiana-Monroe,399.0,12.0,1.0,11.0,0.0,0.083,239.0,467.0,-228.0,399.0,1186.0,3.0,11.0
2003,Utah State,374.0,12.0,3.0,9.0,0.0,0.25,264.0,315.0,-51.0,374.0,1300.0,3.5,14.0
2003,Ohio,609.0,12.0,2.0,10.0,0.0,0.167,263.0,372.0,-109.0,609.0,2201.0,3.6,26.0
2003,Bowling Green,583.0,14.0,11.0,3.0,0.0,0.786,470.0,304.0,166.0,583.0,2748.0,4.7,29.0
2003,Central Michigan,541.0,12.0,3.0,9.0,0.0,0.25,277.0,428.0,-151.0,541.0,2350.0,4.3,20.0
2003,Buffalo,529.0,12.0,1.0,11.0,0.0,0.083,177.0,445.0,-268.0,529.0,2026.0,3.8,12.0
2003,Miami (OH),518.0,14.0,13.0,1.0,0.0,0.929,602.0,272.0,330.0,518.0,2244.0,4.3,36.0
2003,Northern Illinois,508.0,12.0,10.0,2.0,0.0,0.833,386.0,258.0,128.0,508.0,1920.0,3.8,20.0
2003,Kent State,500.0,12.0,5.0,7.0,0.0,0.417,321.0,396.0,-75.0,500.0,1872.0,3.7,22.0
2003,Marshall,499.0,12.0,8.0,4.0,0.0,0.667,350.0,278.0,72.0,499.0,2356.0,4.7,23.0
2003,Akron,474.0,12.0,7.0,5.0,0.0,0.583,435.0,353.0,82.0,474.0,1907.0,4.0,28.0
2003,Toledo,452.0,12.0,8.0,4.0,0.0,0.667,389.0,285.0,104.0,452.0,2214.0,4.9,22.0
2003,Eastern Michigan,449.0,12.0,3.0,9.0,0.0,0.25,205.0,371.0,-166.0,449.0,1402.0,3.1,15.0
2003,Ball State,422.0,12.0,4.0,8.0,0.0,0.333,261.0,386.0,-125.0,422.0,1378.0,3.3,10.0
2003,UCF,360.0,12.0,3.0,9.0,0.0,0.25,224.0,373.0,-149.0,360.0,1175.0,3.3,11.0
2003,Western Michigan,344.0,12.0,5.0,7.0,0.0,0.417,331.0,370.0,-39.0,344.0,973.0,2.8,13.0
2003,Texas Christian,659.0,13.0,11.0,2.0,0.0,0.846,380.0,276.0,104.0,659.0,2700.0,4.1,27.0
2003,Houston,651.0,13.0,7.0,6.0,0.0,0.538,448.0,468.0,-20.0,651.0,2802.0,4.3,31.0
2003,Memphis,530.0,13.0,9.0,4.0,0.0,0.692,393.0,250.0,143.0,530.0,2360.0,4.5,22.0
2003,Southern Mississippi,523.0,13.0,9.0,4.0,0.0,0.692,293.0,226.0,67.0,523.0,1587.0,3.0,14.0
2003,Cincinnati,518.0,12.0,5.0,7.0,0.0,0.417,303.0,319.0,-16.0,518.0,1980.0,3.8,18.0
2003,Louisville,518.0,13.0,9.0,4.0,0.0,0.692,450.0,361.0,89.0,518.0,2966.0,5.7,35.0
2003,East Carolina,502.0,12.0,1.0,11.0,0.0,0.083,217.0,428.0,-211.0,502.0,1660.0,3.3,16.0
2003,UAB,443.0,12.0,5.0,7.0,0.0,0.417,245.0,287.0,-42.0,443.0,1589.0,3.6,11.0
2003,South Florida,424.0,11.0,7.0,4.0,0.0,0.636,276.0,224.0,52.0,424.0,1433.0,3.4,18.0
2003,Army,405.0,13.0,0.0,13.0,0.0,0.0,206.0,476.0,-270.0,405.0,826.0,2.0,10.0
2003,Tulane,405.0,12.0,5.0,7.0,0.0,0.417,337.0,424.0,-87.0,405.0,1589.0,3.9,10.0
