Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2005,Rice,600.0,11.0,1.0,10.0,0.0,0.091,241.0,447.0,-206.0,600.0,2576.0,4.3,22.0
2005,Memphis,597.0,12.0,7.0,5.0,0.0,0.583,326.0,276.0,50.0,597.0,3215.0,5.4,28.0
2005,UCF,557.0,13.0,8.0,5.0,0.0,0.615,373.0,373.0,0.0,557.0,2172.0,3.9,18.0
2005,Tulsa,491.0,13.0,9.0,4.0,0.0,0.692,430.0,305.0,125.0,491.0,2158.0,4.4,29.0
2005,Houston,477.0,12.0,6.0,6.0,0.0,0.5,337.0,324.0,13.0,477.0,1997.0,4.2,23.0
2005,SMU,416.0,11.0,5.0,6.0,0.0,0.455,229.0,280.0,-51.0,416.0,1454.0,3.5,13.0
2005,Southern Mississippi,409.0,12.0,7.0,5.0,0.0,0.583,355.0,272.0,83.0,409.0,1336.0,3.3,16.0
2005,UTEP,395.0,12.0,8.0,4.0,0.0,0.667,382.0,311.0,71.0,395.0,1466.0,3.7,14.0
2005,East Carolina,394.0,11.0,5.0,6.0,0.0,0.455,267.0,317.0,-50.0,394.0,1512.0,3.8,17.0
2005,Marshall,375.0,11.0,4.0,7.0,0.0,0.364,204.0,285.0,-81.0,375.0,1363.0,3.6,13.0
2005,UAB,364.0,11.0,5.0,6.0,0.0,0.455,307.0,264.0,43.0,364.0,1568.0,4.3,14.0
2005,Tulane,341.0,11.0,2.0,9.0,0.0,0.182,234.0,348.0,-114.0,341.0,979.0,2.9,9.0
