Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2008,Texas Christian,642.0,13.0,11.0,2.0,0.0,0.846,437.0,147.0,290.0,642.0,2863.0,4.5,39.0
2008,New Mexico,540.0,12.0,4.0,8.0,0.0,0.333,253.0,273.0,-20.0,540.0,2499.0,4.6,23.0
2008,Wyoming,502.0,12.0,4.0,8.0,0.0,0.333,152.0,333.0,-181.0,502.0,2140.0,4.3,9.0
2008,Utah,499.0,13.0,13.0,0.0,0.0,1.0,480.0,224.0,256.0,499.0,2034.0,4.1,24.0
2008,Colorado State,456.0,13.0,7.0,6.0,0.0,0.538,327.0,393.0,-66.0,456.0,1919.0,4.2,18.0
2008,BYU,424.0,13.0,10.0,3.0,0.0,0.769,445.0,285.0,160.0,424.0,1747.0,4.1,21.0
2008,Nevada-Las Vegas,404.0,12.0,5.0,7.0,0.0,0.417,307.0,391.0,-84.0,404.0,1460.0,3.6,15.0
2008,San Diego State,284.0,12.0,2.0,10.0,0.0,0.167,231.0,446.0,-215.0,284.0,878.0,3.1,11.0
2008,Louisiana,533.0,12.0,6.0,6.0,0.0,0.5,397.0,404.0,-7.0,533.0,3164.0,5.9,32.0
2008,Arkansas State,488.0,12.0,6.0,6.0,0.0,0.5,324.0,285.0,39.0,488.0,2440.0,5.0,19.0
2008,Troy,448.0,13.0,8.0,5.0,0.0,0.615,426.0,277.0,149.0,448.0,2179.0,4.9,23.0
2008,Louisiana-Monroe,424.0,12.0,4.0,8.0,0.0,0.333,284.0,374.0,-90.0,424.0,1832.0,4.3,15.0
2008,Florida International,418.0,12.0,5.0,7.0,0.0,0.417,296.0,340.0,-44.0,418.0,1184.0,2.8,15.0
2008,Florida Atlantic,416.0,12.0,7.0,6.0,0.0,0.538,326.0,373.0,-47.0,416.0,1804.0,4.3,16.0
2008,Middle Tennessee State,412.0,12.0,5.0,7.0,0.0,0.417,274.0,299.0,-25.0,412.0,1283.0,3.1,15.0
2008,North Texas,370.0,12.0,1.0,11.0,0.0,0.083,240.0,571.0,-331.0,370.0,1528.0,4.1,14.0
2008,Kent State,527.0,12.0,4.0,8.0,0.0,0.333,308.0,380.0,-72.0,527.0,2767.0,5.3,27.0
2008,Ball State,520.0,14.0,12.0,2.0,0.0,0.857,489.0,287.0,202.0,520.0,2583.0,5.0,32.0
2008,Northern Illinois,501.0,13.0,6.0,7.0,0.0,0.462,314.0,234.0,80.0,501.0,2226.0,4.4,22.0
2008,Buffalo,486.0,14.0,8.0,6.0,0.0,0.571,424.0,395.0,29.0,486.0,1858.0,3.8,27.0
2008,Central Michigan,484.0,13.0,8.0,5.0,0.0,0.615,384.0,393.0,-9.0,484.0,1738.0,3.6,19.0
2008,Akron,435.0,12.0,5.0,7.0,0.0,0.417,360.0,375.0,-15.0,435.0,1982.0,4.6,23.0
2008,Eastern Michigan,418.0,12.0,3.0,9.0,0.0,0.25,309.0,427.0,-118.0,418.0,1778.0,4.3,23.0
2008,Temple,413.0,12.0,5.0,7.0,0.0,0.417,281.0,277.0,4.0,413.0,1142.0,2.8,12.0
2008,Bowling Green,407.0,12.0,6.0,6.0,0.0,0.5,332.0,278.0,54.0,407.0,1608.0,4.0,19.0
2008,Ohio,392.0,12.0,4.0,8.0,0.0,0.333,289.0,327.0,-38.0,392.0,1542.0,3.9,9.0
2008,Miami (OH),376.0,12.0,2.0,10.0,0.0,0.167,221.0,392.0,-171.0,376.0,1297.0,3.4,10.0
2008,Toledo,375.0,12.0,3.0,9.0,0.0,0.25,269.0,377.0,-108.0,375.0,1755.0,4.7,18.0
2008,Western Michigan,358.0,13.0,9.0,4.0,0.0,0.692,372.0,324.0,48.0,358.0,1519.0,4.2,10.0
2008,Tulsa,674.0,14.0,11.0,3.0,0.0,0.786,661.0,391.0,270.0,674.0,3752.0,5.6,40.0
2008,Memphis,540.0,13.0,6.0,7.0,0.0,0.462,353.0,353.0,0.0,540.0,2533.0,4.7,25.0
2008,Southern Mississippi,531.0,13.0,7.0,6.0,0.0,0.538,398.0,313.0,85.0,531.0,2502.0,4.7,29.0
2008,East Carolina,518.0,14.0,9.0,5.0,0.0,0.643,328.0,295.0,33.0,518.0,1769.0,3.4,17.0
2008,UCF,453.0,12.0,4.0,8.0,0.0,0.333,199.0,289.0,-90.0,453.0,1359.0,3.0,8.0
2008,Rice,449.0,13.0,10.0,3.0,0.0,0.769,537.0,433.0,104.0,449.0,1868.0,4.2,21.0
2008,UAB,435.0,12.0,4.0,8.0,0.0,0.333,273.0,375.0,-102.0,435.0,2027.0,4.7,19.0
2008,Marshall,423.0,12.0,4.0,8.0,0.0,0.333,246.0,332.0,-86.0,423.0,1893.0,4.5,13.0
2008,Houston,406.0,13.0,8.0,5.0,0.0,0.615,528.0,402.0,126.0,406.0,2095.0,5.2,23.0
2008,Tulane,399.0,12.0,2.0,10.0,0.0,0.167,200.0,414.0,-214.0,399.0,1421.0,3.6,14.0
2008,UTEP,371.0,12.0,5.0,7.0,0.0,0.417,395.0,444.0,-49.0,371.0,1468.0,4.0,10.0
2008,SMU,217.0,12.0,1.0,11.0,0.0,0.083,256.0,458.0,-202.0,217.0,497.0,2.3,3.0
