player_name,bakery_RB_ensemble,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,ADJ%,BTT%,Break%,CC%,CTPRR,Comp%,DAA,DOM+,DOM+.1,Drop Rate,EPA/P,MTF/A,PDOM+,PDOM+.1,RDOM+,RDOM+.1,TWP%,UCTPRR,Y/RR,YAC/R,YCO/A,YPA,YPC,YPR,aDOT,aYPTPA,ELU,Speed,BMI,SpeedxBMI,bakery_RB_rb_model_seed12_subs20_seed12,bakery_RB_rb_model_seed12_subs30_seed12,bakery_RB_rb_model_seed12_subs40_seed12,bakery_RB_rb_model_seed34_subs20_seed34,bakery_RB_rb_model_seed34_subs30_seed34,bakery_RB_rb_model_seed34_subs40_seed34,bakery_RB_rb_model_seed56_subs20_seed56,bakery_RB_rb_model_seed56_subs30_seed56,bakery_RB_rb_model_seed56_subs40_seed56
Ryan Williams,5.0012117988667875,RB,1990-04-09,Alabama,SEC,2011,2,2009.0,19.398,,,,,,,,0.073,0.073,,,,0.0,0.0,0.624,0.624,,,,,,,,,,,,4.59,31.304,143.68535999999995,4.500719862642083,4.500719862642083,4.500719862642083,5.753130739786618,5.753130739786618,5.275290290500001,4.909064943933865,4.909064943933865,4.909064943933865
Montario Hardesty,4.989962139088085,RB,1987-02-01,Tennessee,SEC,2010,2,2006.0,19.581,,,,,,,,0.069,0.069,,,,0.0,0.0,0.671,0.671,,,,,,,,,,,,4.49,30.512,136.99888,4.640113558713768,4.640113558713768,4.640113558713768,5.5632931138689115,5.5632931138689115,5.3037417391917865,4.8529968695739525,4.8529968695739525,4.8529968695739525
Antonio Pittman,4.983020359797249,RB,1985-12-19,Ohio State,Big Ten,2007,4,2005.0,19.702,,,,,,,,0.023,0.023,,,,0.0,0.0,0.559,0.559,,,,,,,,,,,,4.4,28.867,127.0148,4.968546335775279,4.968546335775279,4.968546335775279,5.254662019967681,5.254662019967681,5.184257989751301,4.7493207337209125,4.7493207337209125,4.7493207337209125
Jacquizz Rodgers,4.982913263223306,RB,1990-02-06,Oregon State,Pac-10,2011,5,2008.0,18.568,,,,,,,,0.137,0.082,,,,0.029,0.017,0.801,0.481,,,,,,,,,,,,4.59,31.632,145.19088,4.664264727535126,4.664264727535126,4.664264727535126,5.623933059820931,5.623933059820931,5.327351068476903,4.7594026660952045,4.7594026660952045,4.7594026660952045
Kalen Ballage,4.981759291271096,RB,1995-12-22,Arizona State,Pac-12,2018,4,2015.0,19.693,,,,,,,,0.06,0.057,,,,0.018,0.017,0.343,0.326,,,,,,,,,,,64.95,4.46,30.078,134.14788,4.846322175734495,4.846322175734495,4.846322175734495,5.424370305271354,5.424370305271354,5.368831105042805,4.693098459550291,4.693098459550291,4.693098459550291
Peyton Hillis,4.976938018115679,RB,1986-01-21,Arkansas,SEC,2008,7,2005.0,19.611,,,,,,,,0.281,0.281,,,,0.0,0.0,0.145,0.145,,,,,,,,,,,,,,,4.611148890036633,4.611148890036633,4.611148890036633,5.55851628410857,5.55851628410857,5.338303821516673,4.834553034399137,4.834553034399137,4.834553034399137
Ollie Gordon,4.976938018115679,RB,2004-01-15,Oklahoma State,Big 12,2025,6,2023.0,19.628,,,,,,,,0.061,0.058,,,,0.002,0.002,0.715,0.68,,,,,,,,,,,,,,,4.611148890036633,4.611148890036633,4.611148890036633,5.55851628410857,5.55851628410857,5.338303821516673,4.834553034399137,4.834553034399137,4.834553034399137
Trent Richardson,4.974877510091847,RB,1990-07-10,Alabama,SEC,2012,1,2009.0,19.146,,,,,,,,0.154,0.154,,,,0.0,0.0,0.61,0.61,,,,,,,,,,,,4.48,33.666,150.82368,4.358006023837035,4.358006023837035,4.358006023837035,5.797933356177431,5.797933356177431,5.479826441890956,4.874728788356567,4.874728788356567,4.874728788356567
Darren Sproles,4.97227568263013,RB,1983-06-20,Kansas State,Big 12,2005,4,2002.0,19.201,,,,,,,,0.085,0.081,,,,0.0,0.0,0.48,0.456,,,,,,,,,,,,4.47,30.179,134.90013,4.590574210644754,4.590574210644754,4.590574210644754,5.518467540228855,5.518467540228855,5.3953273660618395,4.848832021739123,4.848832021739123,4.848832021739123
D'Andre Swift,4.970065726895595,RB,1999-01-14,Georgia,SEC,2020,2,2018.0,19.63,,,,,,,,0.054,0.054,,,,0.0,0.0,0.401,0.401,,,,,,,,,,,57.1,4.48,32.231,144.39488000000003,4.491079397814538,4.491079397814538,4.491079397814538,5.690620400277181,5.690620400277181,5.239647715987507,4.878821610691623,4.878821610691623,4.878821610691623
Royce Freeman,4.969791796908368,RB,1996-02-24,Oregon,Pac-12,2018,3,2014.0,18.519,,,,,,,,0.058,0.055,,,,0.0,0.0,0.464,0.441,,,,,,,,,,,108.6,4.54,31.936,144.98944,4.664264727535126,4.664264727535126,4.664264727535126,5.574726653805772,5.574726653805772,5.307670683672772,4.7594026660952045,4.7594026660952045,4.7594026660952045
Gary Brightwell,4.969514908959318,RB,1999-02-28,Arizona,Pac-12,2021,6,2018.0,19.507,,,,,,,,0.025,0.024,,,,0.0,0.0,0.374,0.356,,,,,,,,,,,125.1,4.62,31.276,144.49512,4.519223936013868,4.519223936013868,4.519223936013868,5.6830313432871895,5.6830313432871895,5.286754764518717,4.838381640499719,4.838381640499719,4.838381640499719
Elijah Hood,4.944087602125473,RB,1996-04-22,North Carolina,ACC,2017,7,2015.0,19.359,,,,,,,,0.014,0.013,,,,0.0,0.0,0.431,0.409,,,,,,,,,,,97.8,4.614,31.461,145.16105399999998,4.519223936013868,4.519223936013868,4.519223936013868,5.6876923576207155,5.6876923576207155,5.286754764518717,4.758992377109167,4.758992377109167,4.758992377109167
Jonathan Stewart,4.936601382261326,RB,1987-03-21,Oregon,Pac-10,2008,1,2005.0,18.45,,,,,,,,0.064,0.039,,,,0.0,0.0,0.435,0.261,,,,,,,,,,,,4.46,33.715,150.36890000000002,4.409539707274662,4.409539707274662,4.409539707274662,5.642507160850986,5.642507160850986,5.454232325929923,4.820515556965352,4.820515556965352,4.820515556965352
AJ Dillon,4.931612574824197,RB,1998-05-02,Boston College,ACC,2020,2,2017.0,19.335,,,,,,,,0.034,0.032,,,,0.0,0.0,0.542,0.515,,,,,,,,,,,83.0,4.53,33.496,151.73688,4.3084190456087335,4.3084190456087335,4.3084190456087335,5.755472864665929,5.755472864665929,5.433316406775869,4.83833130016128,4.83833130016128,4.83833130016128
Woody Marks,4.925729524021678,RB,2000-12-29,USC,Big Ten,2025,4,2020.0,19.674,,,,,,,,0.039,0.039,,,,0.0,0.0,0.587,0.587,,,,,,,,,,,50.8,4.54,29.698,134.82892,4.562429672445424,4.562429672445424,4.562429672445424,5.490194610767085,5.490194610767085,5.338303821516673,4.775194551935996,4.775194551935996,4.775194551935996
D'Onta Foreman,4.917800460276037,RB,1996-04-24,Texas,Big 12,2017,3,2015.0,19.354,,,,,,,,0.012,0.012,,,,0.0,0.0,0.63,0.598,,,,,,,,,,,69.6,4.618,31.597,145.914946,4.433802382197516,4.433802382197516,4.433802382197516,5.6876923576207155,5.6876923576207155,5.306435149322849,4.758992377109167,4.758992377109167,4.758992377109167
Gerrid Doaks,4.907038525907978,RB,1998-06-09,Cincinnati,American,2021,7,2017.0,19.231,,,,,,,,0.092,0.078,,,,0.0,0.0,0.279,0.237,,,,,,,,,,,,4.58,31.796,145.62568,4.433802382197516,4.433802382197516,4.433802382197516,5.639263652964453,5.639263652964453,5.306435149322849,4.758992377109167,4.758992377109167,4.758992377109167
Mike Hart,4.906043984288111,RB,1986-04-09,Duke,ACC,2008,6,2001.0,15.398,,,,,,,,0.124,0.117,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.69,30.418,142.66042000000002,4.191732101751991,4.191732101751991,4.191732101751991,5.64646315233692,5.64646315233692,5.668113879050998,4.8727197898707315,4.8727197898707315,4.8727197898707315
Mark Ingram,4.905102110340673,RB,1989-12-21,Alabama,SEC,2011,1,2008.0,18.697,,,,,,,,0.107,0.107,,,,0.0,0.0,0.475,0.475,,,,,,,,,,,,4.62,31.746,146.66652,4.4387404325336535,4.4387404325336535,4.4387404325336535,5.643303844627206,5.643303844627206,5.406068646605739,4.712340453201646,4.712340453201646,4.712340453201646
Darren McFadden,4.901806039708907,RB,1987-08-27,Arkansas,SEC,2008,1,2005.0,18.015,,,,,,,,0.058,0.058,,,,0.097,0.097,0.507,0.507,,,,,,,,,,,,4.33,27.835,120.52555,4.565049769730501,4.565049769730501,4.565049769730501,5.283279933840758,5.283279933840758,5.333357440193205,4.84039591343798,4.84039591343798,4.84039591343798
Stepfan Taylor,4.8927637739191825,RB,1991-06-09,Stanford,Pac-12,2013,5,2010.0,19.231,,,,,,,,0.104,0.099,,,,0.0,0.0,0.596,0.566,,,,,,,,,,,,4.76,31.599,150.41124,4.264498915753404,4.264498915753404,4.264498915753404,5.707044160009667,5.707044160009667,5.433316406775869,4.797990830405742,4.797990830405742,4.797990830405742
Steven Jackson,4.883781578031521,RB,1983-07-22,Clemson,ACC,2004,1,2001.0,18.114,,,,,,,,0.115,0.109,,,,0.0,0.0,0.82,0.779,,,,,,,,,,,,4.55,31.793,144.65814999999998,4.433949399797921,4.433949399797921,4.433949399797921,5.536961965180995,5.536961965180995,5.360575699460892,4.739228791022351,4.739228791022351,4.739228791022351
Cedric Benson,4.8755273305113445,RB,1982-12-28,Texas,Big 12,2005,1,2001.0,18.678,,,,,,,,0.032,0.03,,,,0.0,0.0,0.554,0.527,,,,,,,,,,,,4.62,31.85,147.14700000000002,4.4387404325336535,4.4387404325336535,4.4387404325336535,5.566281335345737,5.566281335345737,5.340189539641227,4.696924155556148,4.696924155556148,4.696924155556148
Devin Singletary,4.868869009415082,RB,1997-09-03,Florida Atlantic,CUSA,2019,3,2016.0,18.995,,,,,,,,0.032,0.022,,,,0.001,0.001,0.547,0.383,,,,,,,,,,,120.15,4.66,31.791,148.14606,4.4287829349596475,4.4287829349596475,4.4287829349596475,5.553428764827412,5.553428764827412,5.2739697613879075,4.71754832960469,4.71754832960469,4.71754832960469
Devin Neal,4.860279184340301,RB,2003-08-12,Kansas,Big 12,2025,6,2021.0,18.056,,,,,,,,0.084,0.08,,,,0.0,0.0,0.525,0.499,,,,,,,,,,,,4.58,29.704,136.04432,4.346779253413973,4.346779253413973,4.346779253413973,5.4749572455118125,5.4749572455118125,5.427173970746048,4.775028812350369,4.775028812350369,4.775028812350369
Mike Davis,4.853131338499916,RB,1993-02-19,South Carolina,SEC,2015,4,2005.0,12.531,,,,,,,,0.044,0.044,,,,0.0,0.0,0.466,0.466,,,,,,,,,,,,4.52,26.715,120.7518,4.4190256661035265,4.4190256661035265,4.4190256661035265,5.283279933840758,5.283279933840758,5.333357440193205,4.84039591343798,4.84039591343798,4.84039591343798
Kareem Hunt,4.852997136966808,RB,1995-08-06,Toledo,MAC,2017,3,2013.0,18.073,,,,,,,,0.059,0.041,,,,0.0,0.0,0.585,0.41,,,,,,,,,,,112.4,4.62,30.989,143.16918,4.212923537471569,4.212923537471569,4.212923537471569,5.617540159997438,5.617540159997438,5.349111225442176,4.818004024949838,4.818004024949838,4.818004024949838
Mewelde Moore,4.852916233050357,RB,1982-07-24,Tulane,CUSA,2004,4,2000.0,18.108,,,,,,,,0.181,0.127,,,,0.0,0.0,0.657,0.46,,,,,,,,,,,,4.65,29.146,135.52890000000002,4.346779253413973,4.346779253413973,4.346779253413973,5.4749572455118125,5.4749572455118125,5.427173970746048,4.7529399584805425,4.7529399584805425,4.7529399584805425
Zac Stacy,4.828138554826097,RB,1991-04-09,Vanderbilt,SEC,2013,5,2009.0,18.398,,,,,,,,0.03,0.03,,,,0.024,0.024,0.506,0.506,,,,,,,,,,,,4.55,32.839,149.41744999999997,4.409539707274662,4.409539707274662,4.409539707274662,5.398002569500967,5.398002569500967,5.261471961512392,4.722383590365521,4.722383590365521,4.722383590365521
Kevin Harris,4.79025748752073,RB,2000-11-17,South Carolina,SEC,2022,6,2006.0,5.788,,,,,,,,0.003,0.003,,,,0.0,0.0,0.206,0.206,,,,,,,,,,,280.4,4.572,31.707,144.964404,4.240704828901824,4.240704828901824,4.240704828901824,5.536961965180995,5.536961965180995,5.360575699460892,4.6519010903860725,4.6519010903860725,4.6519010903860725
Clyde Edwards-Helaire,4.787791092423504,RB,1999-04-11,LSU,SEC,2020,1,2018.0,19.392,,,,,,,,0.046,0.046,,,,0.0,0.0,0.532,0.532,,,,,,,,,,,18.4,4.6,32.417,149.1182,4.264498915753404,4.264498915753404,4.264498915753404,5.5063072589823845,5.5063072589823845,5.240556042358337,4.681150841409403,4.681150841409403,4.681150841409403
Leonard Fournette,4.7789785882284095,RB,1995-01-18,LSU,SEC,2017,1,2014.0,19.619,,,,,,,,0.064,0.064,,,,0.0,0.0,0.458,0.458,,,,,,,,,,,79.2,4.51,32.546,146.78246,4.236354377554074,4.236354377554074,4.236354377554074,5.552666166737031,5.552666166737031,5.249411604777682,4.6490000743805755,4.6490000743805755,4.6490000743805755
Andre Williams,4.743031994008522,RB,1992-08-28,Akron,MAC,2014,4,2001.0,9.01,,,,,,,,0.003,0.002,,,,0.0,0.0,0.331,0.232,,,,,,,,,,,,4.56,32.075,146.262,4.128844160771878,4.128844160771878,4.128844160771878,5.482398054168907,5.482398054168907,5.380256084265024,4.6519010903860725,4.6519010903860725,4.6519010903860725
Kerwynn Williams,4.726362070235217,RB,1991-06-09,Utah State,WAC,2013,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.48,29.646,132.81408000000002,4.673979206957454,4.673979206957454,4.673979206957454,5.22548189317649,5.22548189317649,4.796334849595993,4.422674125098539,4.422674125098539,4.422674125098539
Jonathon Brooks,4.725967889065621,RB,2003-07-21,Texas,Big 12,2024,2,2023.0,20.115,,,,,,,,0.055,0.053,,,,0.0,0.0,0.388,0.369,,,,,,,,,,,77.4,4.535,29.292,132.83922,4.673979206957454,4.673979206957454,4.673979206957454,5.245782973603201,5.245782973603201,4.796334849595993,4.407957527971941,4.407957527971941,4.407957527971941
Marcus Thomas,4.7198440891767355,RB,1985-09-23,Navy,Ind,2008,5,2005.0,19.94,,,,,,,,0.076,0.046,,,,0.002,0.001,0.729,0.437,,,,,,,,,,,,4.59,28.885,132.58215,4.654425263782008,4.654425263782008,4.654425263782008,5.22548189317649,5.22548189317649,4.796334849595993,4.422674125098539,4.422674125098539,4.422674125098539
Alfred Blue,4.7198440891767355,RB,1991-04-27,LSU,SEC,2014,6,,,,,,,,,,-0.001,-0.001,,,,0.0,0.0,0.195,0.195,,,,,,,,,,,,4.63,28.628,132.54764,4.654425263782008,4.654425263782008,4.654425263782008,5.22548189317649,5.22548189317649,4.796334849595993,4.422674125098539,4.422674125098539,4.422674125098539
Jamaal Williams,4.716916571499717,RB,1995-04-03,BYU,Ind,2017,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.59,28.749,131.95791,4.654425263782008,4.654425263782008,4.654425263782008,5.22548189317649,5.22548189317649,4.791379349321037,4.415543405492473,4.415543405492473,4.415543405492473
Jordan Todman,4.716916571499717,RB,1990-02-24,Connecticut,Big East,2011,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.4,29.975,131.89,4.654425263782008,4.654425263782008,4.654425263782008,5.22548189317649,5.22548189317649,4.791379349321037,4.415543405492473,4.415543405492473,4.415543405492473
Ray Rice,4.707823840653088,RB,1987-01-22,Rutgers,Big East,2008,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.42,30.255,133.7271,4.653856968430109,4.653856968430109,4.653856968430109,5.201002333614874,5.201002333614874,4.73757461803265,4.423088125108358,4.423088125108358,4.423088125108358
C.J. Prosise,4.707823840653088,RB,1994-05-20,Notre Dame,Ind,2016,3,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.48,29.834,133.65632000000002,4.653856968430109,4.653856968430109,4.653856968430109,5.201002333614874,5.201002333614874,4.73757461803265,4.423088125108358,4.423088125108358,4.423088125108358
Jordan James,4.707823840653088,RB,2004-03-29,Oregon,Big Ten,2025,5,,,,,,,,,,0.001,0.001,,,,0.0,0.0,0.107,0.107,,,,,,,,,,,40.6,4.55,29.411,133.82005,4.653856968430109,4.653856968430109,4.653856968430109,5.201002333614874,5.201002333614874,4.73757461803265,4.423088125108358,4.423088125108358,4.423088125108358
Kyren Williams,4.707429659483491,RB,2000-08-26,Notre Dame,Ind,2022,5,2020.0,20.016,,,,,,,,0.088,0.053,,,,0.0,0.0,0.419,0.251,,,,,,,,,,,63.0,4.65,28.646,133.2039,4.653856968430109,4.653856968430109,4.653856968430109,5.221303414041585,5.221303414041585,4.73757461803265,4.40837152798176,4.40837152798176,4.40837152798176
David Johnson,4.705109650294914,RB,1987-08-26,Tulsa,CUSA,2015,3,,,,,,,,,,0.0,0.0,,,,0.062,0.043,0.02,0.014,,,,,,,,,,,,4.5,29.55,132.975,4.645714397355586,4.645714397355586,4.645714397355586,5.201002333614874,5.201002333614874,4.73757461803265,4.423088125108358,4.423088125108358,4.423088125108358
Jonathan Dwyer,4.699411615747132,RB,1989-07-26,Georgia Tech,ACC,2010,6,2007.0,18.1,,,,,,,,0.096,0.091,,,,0.0,0.0,0.351,0.333,,,,,,,,,,,,4.64,31.936,148.18303999999998,4.179224379537457,4.179224379537457,4.179224379537457,5.36023788087619,5.36023788087619,5.314376977300512,4.5740595546863085,4.5740595546863085,4.5740595546863085
Taiwan Jones,4.697949168399911,RB,1988-07-26,Kansas,Big 12,2011,4,,,,,,,,,,0.002,0.002,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.33,26.308,113.91364,4.678723922041063,4.678723922041063,4.678723922041063,4.939696464357859,4.939696464357859,4.641236643818674,4.574913725647208,4.574913725647208,4.574913725647208
Alvin Kamara,4.695618865677742,RB,1995-07-25,Tennessee,SEC,2017,3,2015.0,20.104,,,,,,,,0.135,0.135,,,,0.0,0.0,0.257,0.257,,,,,,,,,,,132.1,4.56,30.702,140.00112,4.237797116830391,4.237797116830391,4.237797116830391,5.314009259990053,5.314009259990053,4.907422943372369,4.670578992418676,4.670578992418676,4.670578992418676
Chase Brown,4.692156277007786,RB,2000-03-21,Illinois,Big Ten,2023,5,2020.0,20.449,,,,,,,,0.144,0.144,,,,0.0,0.0,0.658,0.658,,,,,,,,,,,68.7,4.43,29.985,132.83355,4.649245659341579,4.649245659341579,4.649245659341579,5.152880635070229,5.152880635070229,4.666911947380039,4.436332099174949,4.436332099174949,4.436332099174949
Joseph Addai,4.681428385811048,RB,1983-05-03,LSU,SEC,2006,1,,,,,,,,,,0.054,0.054,,,,0.0,0.0,0.448,0.448,,,,,,,,,,,,4.4,29.844,131.3136,4.554028358124302,4.554028358124302,4.554028358124302,5.22548189317649,5.22548189317649,4.77317639509613,4.415543405492473,4.415543405492473,4.415543405492473
Jake Funk,4.681428385811048,RB,1998-01-11,Maryland,Big Ten,2021,7,,,,,,,,,,0.081,0.081,,,,0.0,0.0,0.656,0.656,,,,,,,,,,,60.7,4.49,29.268,131.41332,4.554028358124302,4.554028358124302,4.554028358124302,5.22548189317649,5.22548189317649,4.77317639509613,4.415543405492473,4.415543405492473,4.415543405492473
Joshua Kelley,4.6806299492636025,RB,1997-11-20,UCLA,Pac-12,2020,4,2018.0,20.78,,,,,,,,0.034,0.032,,,,0.0,0.0,0.631,0.599,,,,,,,,,,,47.15,4.49,29.565,132.74685000000002,4.644857917274366,4.644857917274366,4.644857917274366,5.190716381291819,5.190716381291819,4.649175204095028,4.386829274956889,4.386829274956889,4.386829274956889
Nyheim Hines,4.677702431586585,RB,1996-11-12,North Carolina State,ACC,2018,4,2017.0,20.802,,,,,,,,0.021,0.02,,,,0.0,0.0,0.413,0.392,,,,,,,,,,,61.2,4.38,30.103,131.85114000000002,4.644857917274366,4.644857917274366,4.644857917274366,5.190716381291819,5.190716381291819,4.644219703820071,4.3796985553508225,4.3796985553508225,4.3796985553508225
Wendell Smallwood,4.675945439068506,RB,1994-01-20,West Virginia,Big 12,2016,5,2014.0,20.613,,,,,,,,0.024,0.023,,,,0.0,0.0,0.436,0.414,,,,,,,,,,,50.0,4.47,29.842,133.39373999999998,4.644289621922467,4.644289621922467,4.644289621922467,5.166236821730203,5.166236821730203,4.608151715816696,4.403338242190683,4.403338242190683,4.403338242190683
Robert Turbin,4.674715625243752,RB,1989-12-02,Utah State,WAC,2012,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.42,31.85,140.77700000000002,4.237797116830391,4.237797116830391,4.237797116830391,5.268887729579464,5.268887729579464,4.905022556065331,4.638750420492779,4.638750420492779,4.638750420492779
Chris Henry,4.674715625243752,RB,1983-05-17,Arizona,Pac-10,2007,2,,,,,,,,,,0.003,0.002,,,,0.0,0.0,0.011,0.007,,,,,,,,,,,,4.4,32.075,141.13000000000002,4.237797116830391,4.237797116830391,4.237797116830391,5.268887729579464,5.268887729579464,4.905022556065331,4.638750420492779,4.638750420492779,4.638750420492779
Jalen Parmele,4.674147786485184,RB,1985-12-30,Toledo,MAC,2008,6,2006.0,20.671,,,,,,,,0.054,0.038,,,,0.0,0.0,0.527,0.369,,,,,,,,,,,,4.47,31.238,139.63386,4.228229770322749,4.228229770322749,4.228229770322749,5.277297172511581,5.277297172511581,4.778000041156415,4.683348793739612,4.683348793739612,4.683348793739612
Derrick Henry,4.670936833551377,RB,1994-01-04,Alabama,SEC,2016,2,2014.0,20.657,,,,,,,,0.013,0.013,,,,0.0,0.0,0.794,0.794,,,,,,,,,,,71.6,4.54,30.87,140.1498,4.228229770322749,4.228229770322749,4.228229770322749,5.258942667678671,5.258942667678671,4.778000041156415,4.685952271493462,4.685952271493462,4.685952271493462
Evan Royster,4.668609700739957,RB,1987-11-26,Penn State,Big Ten,2011,6,2008.0,20.767,,,,,,,,0.06,0.06,,,,0.0,0.0,0.461,0.461,,,,,,,,,,,,4.65,28.749,133.68285,4.644289621922467,4.644289621922467,4.644289621922467,5.166236821730203,5.166236821730203,4.5904149725316845,4.387243274966708,4.387243274966708,4.387243274966708
Julius Jones,4.668479985766562,RB,1981-08-14,Notre Dame,Ind,2004,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.47,31.133,139.16450999999998,4.229448234337877,4.229448234337877,4.229448234337877,5.1854357083204405,5.1854357083204405,4.847807722272672,4.703098676657287,4.703098676657287,4.703098676657287
James Cook,4.658575625280987,RB,1999-09-25,Georgia,SEC,2022,2,,,,,,,,,,0.089,0.089,,,,0.0,0.0,0.248,0.248,,,,,,,,,,,86.6,4.42,27.752,122.66384,4.5606032926842905,4.5606032926842905,4.5606032926842905,4.939696464357859,4.939696464357859,4.641236643818674,4.574913725647208,4.574913725647208,4.574913725647208
Isaiah Pead,4.658575625280987,RB,1989-12-14,Cincinnati,Big East,2012,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.39,28.263,124.07457,4.5606032926842905,4.5606032926842905,4.5606032926842905,4.939696464357859,4.939696464357859,4.641236643818674,4.574913725647208,4.574913725647208,4.574913725647208
Jerious Norwood,4.658372560401371,RB,1983-07-29,Mississippi State,SEC,2006,3,2003.0,20.093,,,,,,,,0.131,0.131,,,,0.0,0.0,0.708,0.708,,,,,,,,,,,,4.4,28.478,125.30320000000002,4.557161945199164,4.557161945199164,4.557161945199164,4.95999754478457,4.95999754478457,4.653280732883866,4.56019712852061,4.56019712852061,4.56019712852061
Ronnie Brown,4.6573531059772595,RB,1981-12-12,Auburn,SEC,2005,1,2002.0,20.72,,,,,,,,0.039,0.039,,,,0.0,0.0,0.282,0.282,,,,,,,,,,,,4.43,31.597,139.97471,4.228229770322749,4.228229770322749,4.228229770322749,5.258942667678671,5.258942667678671,4.765251089258865,4.6494507394036235,4.6494507394036235,4.6494507394036235
Rhett Ellison,4.653990111123964,RB,1988-10-03,USC,Pac-12,2012,4,,,,,,,,,,0.009,0.008,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.78,29.761,142.25758,4.237797116830391,4.237797116830391,4.237797116830391,5.268887729579464,5.268887729579464,4.895514620045984,4.579743190139863,4.579743190139863,4.579743190139863
Chris Rainey,4.642835469524613,RB,1988-03-02,Florida,SEC,2012,5,,,,,,,,,,0.156,0.156,,,,0.0,0.0,0.29,0.29,,,,,,,,,,,,4.36,27.366,119.31576,4.513382825415167,4.513382825415167,4.513382825415167,4.939696464357859,4.939696464357859,4.641236643818674,4.574913725647208,4.574913725647208,4.574913725647208
Chris Evans,4.642776516593108,RB,1997-10-05,Michigan,Big Ten,2021,6,2017.0,19.907,,,,,,,,0.069,0.069,,,,0.0,0.0,0.21,0.21,,,,,,,,,,,92.2,4.5,29.425,132.4125,4.467908825660863,4.467908825660863,4.467908825660863,5.280979539874084,5.280979539874084,4.796334849595993,4.340989414337074,4.340989414337074,4.340989414337074
Ryan Moats,4.6393189601316625,RB,1982-12-17,Louisiana Tech,WAC,2005,3,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.46,31.927,142.39442,4.237797116830391,4.237797116830391,4.237797116830391,5.268887729579464,5.268887729579464,4.895514620045984,4.535729737162958,4.535729737162958,4.535729737162958
DeeJay Dallas,4.6393189601316625,RB,1998-09-16,Miami (FL),ACC,2020,4,2018.0,19.959,,,,,,,,0.059,0.056,,,,0.0,0.0,0.475,0.452,,,,,,,,,,,,4.58,31.133,142.58914,4.237797116830391,4.237797116830391,4.237797116830391,5.268887729579464,5.268887729579464,4.895514620045984,4.535729737162958,4.535729737162958,4.535729737162958
Blake Corum,4.63550148533062,RB,2000-11-25,Michigan,Big Ten,2024,3,2021.0,20.767,,,,,,,,0.039,0.039,,,,0.0,0.0,0.583,0.583,,,,,,,,,,,,4.53,31.167,141.18651000000003,4.228229770322749,4.228229770322749,4.228229770322749,5.234122217694792,5.234122217694792,4.7578629105643655,4.602905570351129,4.602905570351129,4.602905570351129
Jeremy Hill,4.631329051719883,RB,1992-10-20,LSU,SEC,2014,2,2012.0,19.866,,,,,,,,0.028,0.028,,,,0.0,0.0,0.483,0.483,,,,,,,,,,,,4.56,30.737,140.16071999999997,4.051280678709246,4.051280678709246,4.051280678709246,5.3492058262609365,5.3492058262609365,4.882058704827576,4.649216357333917,4.649216357333917,4.649216357333917
Bilal Powell,4.62966359100751,RB,1988-10-27,Louisville,Big East,2011,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.51,29.698,133.93797999999998,4.431819233166935,4.431819233166935,4.431819233166935,5.201002333614874,5.201002333614874,4.73757461803265,4.410645111434797,4.410645111434797,4.410645111434797
Damien Harris,4.624839718265945,RB,1997-02-11,Alabama,SEC,2019,3,2017.0,20.553,,,,,,,,0.019,0.019,,,,0.0,0.0,0.289,0.289,,,,,,,,,,,,4.57,30.989,141.61973,4.228229770322749,4.228229770322749,4.228229770322749,5.196286471473202,5.196286471473202,4.7660917178300295,4.593401164216273,4.593401164216273,4.593401164216273
Johnathan Franklin,4.624014903788352,RB,1989-10-23,UCLA,Pac-12,2013,4,2009.0,19.858,,,,,,,,0.076,0.073,,,,0.0,0.0,0.549,0.521,,,,,,,,,,,,4.49,29.411,132.05539000000002,4.467908825660863,4.467908825660863,4.467908825660863,5.280979539874084,5.280979539874084,4.766015110776244,4.294811155529389,4.294811155529389,4.294811155529389
