player_name,bakery_QB_ensemble,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,ADJ%,BTT%,Break%,CC%,CTPRR,Comp%,DAA,DOM+,DOM+.1,Drop Rate,EPA/P,MTF/A,PDOM+,PDOM+.1,RDOM+,RDOM+.1,TWP%,UCTPRR,Y/RR,YAC/R,YCO/A,YPA,YPC,YPR,aDOT,aYPTPA,ELU,Speed,BMI,SpeedxBMI,bakery_QB_qb_model_seed12_subs20_seed12,bakery_QB_qb_model_seed12_subs30_seed12,bakery_QB_qb_model_seed12_subs40_seed12,bakery_QB_qb_model_seed34_subs20_seed34,bakery_QB_qb_model_seed34_subs30_seed34,bakery_QB_qb_model_seed34_subs40_seed34,bakery_QB_qb_model_seed56_subs20_seed56,bakery_QB_qb_model_seed56_subs30_seed56,bakery_QB_qb_model_seed56_subs40_seed56
Chandler Harnish,3.5673138448570083,QB,1988-07-28,Northern Illinois,MAC,2012,7,2008.0,20.096,,,,,,,,0.0,0.0,,,,0.958,0.67,0.372,0.26,,,,,,,,,,,,4.68,28.115,131.57819999999998,3.2578276616622084,3.8383742848258406,3.8383742848258406,3.418520285692115,3.418520285692115,3.418520285692115,3.638562505107613,3.638562505107613,3.638562505107613
C.J. Stroud,3.5649530607027646,QB,2001-10-03,Ohio State,Big Ten,2023,1,2021.0,19.912,,,,,,,,0.0,0.0,,,,0.964,0.964,0.022,0.022,,,,,,,,,,,0.0,4.754,26.745,127.14573,3.5360930275355154,3.850719780412348,3.850719780412348,3.356714552352973,3.356714552352973,3.356714552352973,3.592300433635251,3.592300433635251,3.592300433635251
Justin Fields,3.559802784586888,QB,1999-03-05,Ohio State,Big Ten,2021,1,2019.0,20.493,,,,,,,,0.0,0.0,,,,1.0,1.0,0.225,0.225,,,,,,,,,,,9.1,4.45,29.142,129.6819,3.5722898669526293,3.9242680438398536,3.9242680438398536,3.3365405920073696,3.3365405920073696,3.3365405920073696,3.535925776875849,3.535925776875849,3.535925776875849
Cody Kessler,3.554818522608762,QB,1993-05-11,USC,Pac-12,2016,3,2013.0,20.309,,,,,,,,0.0,0.0,,,,0.974,0.925,0.032,0.031,,,,,,,,,,,1.75,4.89,29.022,141.91758,3.452302163312962,3.7967250427151553,3.7967250427151553,3.429324336993241,3.429324336993241,3.429324336993241,3.553213814585289,3.553213814585289,3.553213814585289
Logan Thomas,3.5521282288136145,QB,1991-07-01,Virginia Tech,ACC,2014,4,2011.0,20.17,,,,,,,,0.001,0.001,,,,0.969,0.92,0.308,0.293,,,,,,,,,,,,4.61,28.656,132.10416,3.2578276616622084,3.8383742848258406,3.8383742848258406,3.418520285692115,3.418520285692115,3.418520285692115,3.5930056569774327,3.5930056569774327,3.5930056569774327
Joe Milton,3.551985107609333,QB,2000-03-06,Tennessee,SEC,2024,6,2020.0,20.49,,,,,,,,0.0,0.0,,,,0.581,0.581,0.111,0.111,,,,,,,,,,,,4.827,27.864,134.499528,3.360278345996022,3.919128956244322,3.919128956244322,3.3718957682988613,3.3718957682988613,3.3718957682988613,3.5512141350342503,3.5512141350342503,3.5512141350342503
Trey Lance,3.547802231472721,QB,2000-05-09,Baylor,Big 12,2021,1,,,,,,,,,,0.008,0.007,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.799,27.995,134.34800500000003,3.360278345996022,3.805483627102703,3.805483627102703,3.4351106926501016,3.4351106926501016,3.4351106926501016,3.5512141350342503,3.5512141350342503,3.5512141350342503
Cam Ward,3.547802231472721,QB,2002-05-25,Louisiana,Sun Belt,2025,1,,,,,,,,,,0.002,0.001,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,4.777,28.115,134.305355,3.360278345996022,3.805483627102703,3.805483627102703,3.4351106926501016,3.4351106926501016,3.4351106926501016,3.5512141350342503,3.5512141350342503,3.5512141350342503
Alex Brink,3.5473344801572804,QB,1985-06-02,Washington State,Pac-10,2008,7,2005.0,20.249,,,,,,,,0.0,0.0,,,,0.998,0.599,0.012,0.007,,,,,,,,,,,,4.96,27.088,134.35648,3.360278345996022,3.803378746183222,3.803378746183222,3.4351106926501016,3.4351106926501016,3.4351106926501016,3.5512141350342503,3.5512141350342503,3.5512141350342503
Brady Quinn,3.5452847510620753,QB,1984-10-27,Notre Dame,Ind,2007,1,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.73,28.237,133.56101,3.360278345996022,3.8044580633614937,3.8044580633614937,3.39975551635861,3.39975551635861,3.39975551635861,3.579700579254615,3.579700579254615,3.579700579254615
Jaren Hall,3.5452847510620753,QB,1998-03-24,BYU,Ind,2023,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.743,28.071,133.14075300000002,3.360278345996022,3.8044580633614937,3.8044580633614937,3.39975551635861,3.39975551635861,3.39975551635861,3.579700579254615,3.579700579254615,3.579700579254615
Ingle Martin,3.5452847510620753,QB,1982-08-15,Florida,SEC,2006,5,,,,,,,,,,0.0,0.0,,,,0.178,0.178,0.005,0.005,,,,,,,,,,,,4.71,28.243,133.02453,3.360278345996022,3.8044580633614937,3.8044580633614937,3.39975551635861,3.39975551635861,3.39975551635861,3.579700579254615,3.579700579254615,3.579700579254615
Matt Leinart,3.5433272212169467,QB,1983-05-11,USC,Pac-10,2006,1,2003.0,20.309,,,,,,,,0.008,0.005,,,,0.926,0.556,0.024,0.015,,,,,,,,,,,,4.9,26.441,129.5609,3.5722898669526293,3.8087485610636818,3.8087485610636818,3.364126890414993,3.364126890414993,3.364126890414993,3.535925776875849,3.535925776875849,3.535925776875849
Mason Rudolph,3.543306836581621,QB,1995-07-17,Oklahoma State,Big 12,2018,3,2015.0,20.126,,,,,,,,0.0,0.0,,,,0.985,0.935,0.154,0.147,,,,,,,,,,,78.8,4.9,27.864,136.5336,3.286156969070824,3.822415050396664,3.822415050396664,3.3779641379876475,3.3779641379876475,3.3779641379876475,3.608294015135834,3.608294015135834,3.608294015135834
Kurtis Rourke,3.536890105822891,QB,2000-10-25,Indiana,Big Ten,2025,7,2020.0,19.852,,,,,,,,0.005,0.005,,,,0.834,0.834,0.159,0.159,,,,,,,,,,,15.7,4.769,26.776,127.694744,3.2835264336166508,3.850719780412348,3.850719780412348,3.356714552352973,3.356714552352973,3.356714552352973,3.592300433635251,3.592300433635251,3.592300433635251
Brandon Allen,3.535890682189336,QB,1992-09-05,Arkansas,SEC,2016,6,,,,,,,,,,0.0,0.0,,,,0.047,0.047,-0.001,-0.001,,,,,,,,,,,,4.84,28.627,138.55468,3.368194511132362,3.837514684020433,3.837514684020433,3.3654921533569517,3.3654921533569517,3.3654921533569517,3.5611052668199785,3.5611052668199785,3.5611052668199785
Drew Stanton,3.5355095442393916,QB,1984-05-07,Michigan State,Big Ten,2007,2,2004.0,20.32,,,,,,,,-0.0,-0.0,,,,0.798,0.798,0.239,0.239,,,,,,,,,,,,4.75,28.245,134.16375,3.360278345996022,3.8036094734681503,3.8036094734681503,3.399482066706484,3.399482066706484,3.399482066706484,3.5512141350342503,3.5512141350342503,3.5512141350342503
Clayton Thorson,3.5354649214364673,QB,1995-06-15,Northwestern,Big Ten,2019,5,2015.0,20.214,,,,,,,,0.0,0.0,,,,0.987,0.987,0.142,0.142,,,,,,,,,,,12.7,4.788,27.02,129.37176,3.5722898669526293,3.789318380344642,3.789318380344642,3.39975551635861,3.39975551635861,3.39975551635861,3.4896637054034874,3.4896637054034874,3.4896637054034874
Zach Wilson,3.5341698498862684,QB,1999-08-03,BYU,Ind,2021,1,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.764,27.473,130.881372,3.3768545437919264,3.811815112740556,3.811815112740556,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Malik Willis,3.530476380601956,QB,1999-05-25,Liberty,Ind,2022,3,,,,,,,,,,0.0,0.0,,,,0.031,0.018,0.051,0.031,,,,,,,,,,,182.8,4.789,28.89,138.35421,3.368194511132362,3.837514684020433,3.837514684020433,3.359140380380542,3.359140380380542,3.359140380380542,3.5512141350342503,3.5512141350342503,3.5512141350342503
T.J. Yates,3.5300599020165,QB,1987-05-28,North Carolina,ACC,2011,5,2007.0,20.263,,,,,,,,0.0,0.0,,,,0.998,0.948,0.06,0.057,,,,,,,,,,,,5.06,27.37,138.4922,3.368194511132362,3.83564053038588,3.83564053038588,3.359140380380542,3.359140380380542,3.359140380380542,3.5512141350342503,3.5512141350342503,3.5512141350342503
Brian Brohm,3.528685655600105,QB,1985-09-23,Louisville,Big East,2008,2,,,,,,,,,,0.0,0.0,,,,0.229,0.138,0.0,0.0,,,,,,,,,,,,4.81,28.745,138.26345,3.368194511132362,3.837514684020433,3.837514684020433,3.353768205374989,3.353768205374989,3.353768205374989,3.5512141350342503,3.5512141350342503,3.5512141350342503
Sean Renfree,3.5250855181782845,QB,1990-04-28,Duke,ACC,2013,7,2010.0,20.345,,,,,,,,0.0,0.0,,,,0.877,0.833,0.05,0.047,,,,,,,,,,,,4.76,27.37,130.2812,3.484490542936639,3.804716355016504,3.804716355016504,3.3413563600024547,3.3413563600024547,3.3413563600024547,3.535925776875849,3.535925776875849,3.535925776875849
Andrew Walter,3.5216959975984174,QB,1982-05-11,Arizona State,Pac-10,2005,3,2002.0,20.309,,,,,,,,-0.001,-0.0,,,,0.892,0.535,-0.022,-0.013,,,,,,,,,,,,4.86,26.923,130.84578,3.3768545437919264,3.809125716360651,3.809125716360651,3.364126890414993,3.364126890414993,3.364126890414993,3.535925776875849,3.535925776875849,3.535925776875849
Matt Cassel,3.5197088999092503,QB,1982-05-17,USC,Pac-10,2005,7,,,,,,,,,,0.0,0.0,,,,0.014,0.008,0.0,0.0,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Tyler Thigpen,3.5197088999092503,QB,1984-04-14,Western Kentucky,CUSA,2007,7,,,,,,,,,,0.068,0.048,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Tommy Stevens,3.5197088999092503,QB,1996-12-15,Mississippi State,SEC,2020,7,,,,,,,,,,0.0,0.0,,,,0.537,0.537,0.14,0.14,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Gardner Minshew II,3.5197088999092503,QB,1996-05-16,Syracuse,ACC,2019,6,,,,,,,,,,0.004,0.004,,,,0.0,0.0,0.086,0.082,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Ben DiNucci,3.5197088999092503,QB,1996-11-24,Pitt,ACC,2020,7,,,,,,,,,,0.0,0.0,,,,0.417,0.396,0.059,0.056,,,,,,,,,,,14.9,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Cam Miller,3.5197088999092503,QB,2001-06-18,Illinois,Big Ten,2025,6,,,,,,,,,,0.0,0.0,,,,0.002,0.002,0.0,0.0,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Tommy Mellott,3.5197088999092503,QB,2001-03-30,Clemson,ACC,2025,6,,,,,,,,,,0.058,0.055,,,,0.006,0.006,0.0,0.0,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Mike Teel,3.5197088999092503,QB,1986-01-06,Rutgers,Big East,2009,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Andy Hall,3.5197088999092503,QB,1980-11-26,Rice,CUSA,2004,6,,,,,,,,,,0.0,0.0,,,,0.065,0.046,0.014,0.01,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Chris Oladokun,3.5197088999092503,QB,1997-09-03,South Florida,American,2022,7,,,,,,,,,,0.0,0.0,,,,0.133,0.113,0.004,0.003,,,,,,,,,,,14.9,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
James Kilian,3.5197088999092503,QB,1980-10-24,Tulsa,WAC,2005,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
B.J. Daniels,3.5197088999092503,QB,1988-10-24,UTSA,CUSA,2013,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3.2578276616622084,3.806254278908833,3.806254278908833,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Jimmy Clausen,3.519527734854728,QB,1987-09-21,Notre Dame,Ind,2010,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.76,27.745,132.0662,3.2578276616622084,3.805439036163481,3.805439036163481,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Joe Flacco,3.519527734854728,QB,1985-01-16,Pitt,Big East,2008,1,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.84,27.27,131.9868,3.2578276616622084,3.805439036163481,3.805439036163481,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Dan Orlovsky,3.519527734854728,QB,1983-08-18,Connecticut,Big East,2005,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.93,26.678,131.52254,3.2578276616622084,3.805439036163481,3.805439036163481,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Jeff Rowe,3.519527734854728,QB,1986-07-09,Nevada,WAC,2007,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.91,26.797,131.57327,3.2578276616622084,3.805439036163481,3.805439036163481,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Anthony Richardson,3.5191112562692712,QB,2002-05-22,Florida,SEC,2023,1,2022.0,20.279,,,,,,,,0.0,0.0,,,,0.91,0.91,0.281,0.281,,,,,,,,,,,0.0,4.43,29.697,131.55771,3.2578276616622084,3.803564882528928,3.803564882528928,3.39975551635861,3.39975551635861,3.39975551635861,3.535925776875849,3.535925776875849,3.535925776875849
Omar Jacobs,3.518957198448688,QB,1984-03-03,Bowling Green,MAC,2006,5,2004.0,20.498,,,,,,,,0.0,0.0,,,,0.928,0.65,0.023,0.016,,,,,,,,,,,,4.84,28.237,136.66708,3.286156969070824,3.911209746156554,3.911209746156554,3.3027986398505034,3.3027986398505034,3.3027986398505034,3.5512141350342503,3.5512141350342503,3.5512141350342503
DeShone Kizer,3.5188576231918187,QB,1996-01-03,Notre Dame,Ind,2017,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,8.1,4.83,28.359,136.97397,3.286156969070824,3.815939270973782,3.815939270973782,3.3660135642017437,3.3660135642017437,3.3660135642017437,3.5512141350342503,3.5512141350342503,3.5512141350342503
Easton Stick,3.5107063426227345,QB,1995-09-15,California,Pac-12,2019,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.002,0.002,,,,,,,,,,,,4.62,29.55,136.52100000000002,3.286156969070824,3.789479801734304,3.789479801734304,3.3591993686541426,3.3591993686541426,3.3591993686541426,3.5512141350342503,3.5512141350342503,3.5512141350342503
Tarvaris Jackson,3.51043161190682,QB,1983-04-21,Arkansas,SEC,2006,2,,,,,,,,,,0.0,0.0,,,,0.066,0.066,-0.003,-0.003,,,,,,,,,,,,4.69,29.014,136.07566,3.286156969070824,3.788243513512689,3.788243513512689,3.3591993686541426,3.3591993686541426,3.3591993686541426,3.5512141350342503,3.5512141350342503,3.5512141350342503
Charlie Whitehurst,3.510294441828109,QB,1982-08-06,Clemson,ACC,2006,3,2002.0,20.071,,,,,,,,0.0,0.0,,,,0.92,0.874,0.041,0.039,,,,,,,,,,,,4.75,26.441,125.59475,3.483595736472863,3.63100464100772,3.63100464100772,3.356714552352973,3.356714552352973,3.356714552352973,3.592300433635251,3.592300433635251,3.592300433635251
Rhett Bomar,3.509963860591379,QB,1985-06-02,Oklahoma,Big 12,2009,5,2005.0,20.249,,,,,,,,0.0,0.0,,,,0.973,0.925,0.117,0.111,,,,,,,,,,,,4.7,28.885,135.7595,3.286156969070824,3.7861386325932074,3.7861386325932074,3.3591993686541426,3.3591993686541426,3.3591993686541426,3.5512141350342503,3.5512141350342503,3.5512141350342503
Matt Corral,3.5096557543732456,QB,1999-01-31,Ole Miss,SEC,2022,3,2019.0,20.583,,,,,,,,0.001,0.001,,,,0.956,0.956,0.241,0.241,,,,,,,,,,,54.5,4.753,27.216,129.357648,3.5722898669526293,3.9021484667409094,3.9021484667409094,3.3365405920073696,3.3365405920073696,3.3365405920073696,3.4002310709675494,3.4002310709675494,3.4002310709675494
Christian Ponder,3.507324672532251,QB,1988-02-25,Florida State,ACC,2011,1,2008.0,20.517,,,,,,,,0.0,0.0,,,,0.793,0.754,0.097,0.092,,,,,,,,,,,,4.63,29.399,136.11737,3.286156969070824,3.901888842654308,3.901888842654308,3.2959844443029023,3.2959844443029023,3.2959844443029023,3.5293446885007045,3.5293446885007045,3.5293446885007045
Michael Penix,3.507235047621399,QB,2000-05-08,Washington,Pac-12,2024,1,2020.0,20.318,,,,,,,,0.0,0.0,,,,0.967,0.919,0.085,0.081,,,,,,,,,,,,,,,3.2578276616622084,3.803564882528928,3.803564882528928,3.364126890414993,3.364126890414993,3.364126890414993,3.535925776875849,3.535925776875849,3.535925776875849
Baker Mayfield,3.5041711916484406,QB,1995-04-14,Oklahoma,Big 12,2018,1,2015.0,20.383,,,,,,,,0.005,0.005,,,,0.929,0.883,0.128,0.121,,,,,,,,,,,58.8,4.84,28.363,137.27692,3.286156969070824,3.837449063562812,3.837449063562812,3.3076144078455885,3.3076144078455885,3.3076144078455885,3.5512141350342503,3.5512141350342503,3.5512141350342503
Colt Brennan,3.500723289139851,QB,1983-08-16,Hawaii,WAC,2008,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.79,26.574,127.28946,3.493446915738997,3.7651111106253983,3.7651111106253983,3.337949783019468,3.337949783019468,3.337949783019468,3.4896637054034874,3.4896637054034874,3.4896637054034874
Casey Bramlet,3.4986111419421784,QB,1981-04-02,Wyoming,MWC,2004,7,2001.0,20.416,,,,,,,,-0.0,-0.0,,,,0.978,0.744,0.138,0.105,,,,,,,,,,,,,,,3.2578276616622084,3.8061367545838687,3.8061367545838687,3.3365405920073696,3.3365405920073696,3.3365405920073696,3.535925776875849,3.535925776875849,3.535925776875849
Nick Foles,3.4985390904379945,QB,1989-01-20,Arizona,Pac-12,2012,3,2009.0,20.613,,,,,,,,0.0,0.0,,,,0.97,0.921,-0.045,-0.043,,,,,,,,,,,,5.14,28.812,148.09368,3.452302163312962,3.84792701667412,3.84792701667412,3.3673806786826193,3.3673806786826193,3.3673806786826193,3.4121845270776303,3.4121845270776303,3.4121845270776303
Bruce Gradkowski,3.4938997328460286,QB,1983-01-27,Toledo,MAC,2006,6,2003.0,20.594,,,,,,,,-0.0,-0.0,,,,0.955,0.669,0.146,0.102,,,,,,,,,,,,4.59,28.627,131.39793,3.2578276616622084,3.9190843653051,3.9190843653051,3.3365405920073696,3.3365405920073696,3.3365405920073696,3.4464931424399112,3.4464931424399112,3.4464931424399112
Riley Leonard,3.493866035383892,QB,2002-09-13,Notre Dame,Ind,2025,6,2022.0,19.967,,,,,,,,0.0,0.0,,,,0.993,0.596,0.356,0.213,,,,,,,,,,,60.6,4.752,26.289,124.925328,3.26874113779462,3.6525298370922,3.6525298370922,3.362077485433625,3.362077485433625,3.362077485433625,3.594920350058378,3.594920350058378,3.594920350058378
Blake Bortles,3.4937600743023407,QB,1992-04-28,UCF,American,2014,1,2012.0,20.345,,,,,,,,0.0,0.0,,,,0.97,0.824,0.173,0.147,,,,,,,,,,,,4.93,27.508,135.61444,3.286156969070824,3.786369359878136,3.786369359878136,3.310434191597073,3.310434191597073,3.310434191597073,3.5512141350342503,3.5512141350342503,3.5512141350342503
Tom Brandstater,3.4930923739593123,QB,1984-10-21,Fresno State,WAC,2009,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.87,26.085,127.03395,3.424768679114152,3.7651111106253983,3.7651111106253983,3.337949783019468,3.337949783019468,3.337949783019468,3.4896637054034874,3.4896637054034874,3.4896637054034874
Josh Johnson,3.491187886190838,QB,1986-05-15,Air Force,MWC,2008,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.025,0.019,,,,,,,,,,,,4.426,25.521,112.955946,3.226129144460523,3.486307305503005,3.486307305503005,3.342464038669295,3.342464038669295,3.342464038669295,3.73151836808104,3.73151836808104,3.73151836808104
Adrian McPherson,3.4867124312427085,QB,1983-05-08,Florida State,ACC,2005,5,,,,,,,,,,0.0,0.0,,,,0.394,0.375,0.034,0.033,,,,,,,,,,,,4.71,27.245,128.32395,3.3644931019395496,3.7659456899681447,3.7659456899681447,3.3383454276993585,3.3383454276993585,3.3383454276993585,3.4896637054034874,3.4896637054034874,3.4896637054034874
Ryan Tannehill,3.4829756091902335,QB,1988-07-27,Texas A&M,Big 12,2012,1,2008.0,20.099,,,,,,,,0.0,0.0,,,,0.995,0.945,0.128,0.122,,,,,,,,,,,,4.65,26.898,125.0757,3.26874113779462,3.60352291922074,3.60352291922074,3.362077485433625,3.362077485433625,3.362077485433625,3.594920350058378,3.594920350058378,3.594920350058378
Kenny Pickett,3.47679410272632,QB,1998-06-06,Pitt,ACC,2022,1,2018.0,20.238,,,,,,,,-0.002,-0.001,,,,0.965,0.917,0.119,0.113,,,,,,,,,,,3.2,4.73,27.12,128.2776,3.2835264336166508,3.7617965458058458,3.7617965458058458,3.3383454276993585,3.3383454276993585,3.3383454276993585,3.4896637054034874,3.4896637054034874,3.4896637054034874
Tony Pike,3.4625083318258274,QB,1986-03-10,Cincinnati,Big East,2010,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.9,25.767,126.2583,3.483595736472863,3.5980693923453604,3.5980693923453604,3.337949783019468,3.337949783019468,3.337949783019468,3.4896637054034874,3.4896637054034874,3.4896637054034874
Brodie Croyle,3.460903264179487,QB,1983-02-06,Alabama,SEC,2006,3,2003.0,20.567,,,,,,,,0.0,0.0,,,,0.926,0.926,-0.001,-0.001,,,,,,,,,,,,4.88,26.318,128.43184,3.3644931019395496,3.878775776364412,3.878775776364412,3.275130503348118,3.275130503348118,3.275130503348118,3.4002310709675494,3.4002310709675494,3.4002310709675494
Clayton Tune,3.4608354496196165,QB,1999-03-23,Houston,American,2023,5,2019.0,20.444,,,,,,,,0.0,0.0,,,,0.999,0.849,0.295,0.25,,,,,,,,,,,63.1,4.64,27.495,127.5768,3.324336181760535,3.764993586300434,3.764993586300434,3.2747348586682277,3.2747348586682277,3.2747348586682277,3.4896637054034874,3.4896637054034874,3.4896637054034874
Connor Cook,3.4552159268178055,QB,1993-01-29,Michigan State,Big Ten,2016,4,2013.0,20.589,,,,,,,,0.0,0.0,,,,0.941,0.941,0.025,0.025,,,,,,,,,,,0.0,4.79,26.411,126.50869,3.474874528589858,3.7985855119315297,3.7985855119315297,3.2747348586682277,3.2747348586682277,3.2747348586682277,3.4002310709675494,3.4002310709675494,3.4002310709675494
Colin Kaepernick,3.4239881655547815,QB,1987-11-03,Nevada,WAC,2011,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.53,27.627,125.15031,3.2964791630750496,3.5389388339151697,3.5389388339151697,3.34331271610012,3.34331271610012,3.34331271610012,3.4705328369290953,3.4705328369290953,3.4705328369290953
Alex Smith,3.417483129560496,QB,1982-05-22,Georgia Southern,Sun Belt,2005,1,,,,,,,,,,0.003,0.003,,,,0.879,0.668,0.217,0.165,,,,,,,,,,,,4.71,26.411,124.39581,3.26874113779462,3.5390250214824466,3.5390250214824466,3.3329861581658875,3.3329861581658875,3.3329861581658875,3.4705328369290953,3.4705328369290953,3.4705328369290953
Bryce Petty,3.4070936464554027,QB,1991-05-31,Baylor,Big 12,2015,4,2013.0,22.256,,,,,,,,0.0,0.0,,,,0.847,0.805,0.134,0.127,,,,,,,,,,,6.8,4.87,28.745,139.98815000000002,4.544179176832656,3.5720747249996885,3.5720747249996885,3.132211525736958,3.132211525736958,3.132211525736958,3.1929598713519067,3.1929598713519067,3.1929598713519067
Luke McCown,3.4041927091401893,QB,1981-07-12,Louisiana Tech,WAC,2004,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.71,25.316,119.23836,3.226129144460523,3.486307305503005,3.486307305503005,3.342464038669295,3.342464038669295,3.342464038669295,3.4705328369290953,3.4705328369290953,3.4705328369290953
Jake Rudock,3.402476055273051,QB,1993-01-21,Michigan,Big Ten,2016,6,2013.0,20.611,,,,,,,,-0.0,-0.0,,,,0.964,0.964,0.114,0.114,,,,,,,,,,,2.3,,,,3.2578276616622084,3.7001995811003767,3.7001995811003767,3.259789401829976,3.259789401829976,3.259789401829976,3.3948964893681906,3.3948964893681906,3.3948964893681906
Pat White,3.399708342991558,QB,1986-02-25,West Virginia,Big East,2009,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.55,26.715,121.55325,3.2506394823534905,3.4998503531829437,3.4998503531829437,3.3118121291391205,3.3118121291391205,3.3118121291391205,3.4705328369290953,3.4705328369290953,3.4705328369290953
Jalen Milroe,3.3991937108861525,QB,2002-12-13,Alabama,SEC,2025,3,2023.0,20.717,,,,,,,,0.0,0.0,,,,0.946,0.946,0.351,0.351,,,,,,,,,,,131.5,4.769,27.858,132.854802,3.360278345996022,3.692980636391291,3.692980636391291,3.1768299679852996,3.1768299679852996,3.1768299679852996,3.438671291746956,3.438671291746956,3.438671291746956
Vince Young,3.3972203097383815,QB,1983-05-18,Texas,Big 12,2006,1,2003.0,20.29,,,,,,,,0.0,0.0,,,,0.992,0.943,0.256,0.243,,,,,,,,,,,,4.48,27.152,121.64096000000002,3.2506394823534905,3.497160956803039,3.497160956803039,3.306140960299526,3.306140960299526,3.306140960299526,3.4705328369290953,3.4705328369290953,3.4705328369290953
Kevin O'Connell,3.396504255644542,QB,1985-05-25,San Diego State,MWC,2008,3,,,,,,,,,,0.0,0.0,,,,0.954,0.725,0.27,0.205,,,,,,,,,,,,4.61,26.678,122.98558,3.2506394823534905,3.526551504101244,3.526551504101244,3.2843990998192054,3.2843990998192054,3.2843990998192054,3.4705328369290953,3.4705328369290953,3.4705328369290953
