player_name,pos,team,conf,draft_year,draft_round,pick_in_round,pick_overall,pfr_draft_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,rec_yds1,rec_tds1,rush_yds1,rush_tds1,pass_yds1,pass_tds1,team_pr_yds1,team_pr_tds1,team_ru_yds1,team_ru_tds1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,rec_yds2,rec_tds2,rush_yds2,rush_tds2,pass_yds2,pass_tds2,team_pr_yds2,team_pr_tds2,team_ru_yds2,team_ru_tds2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,rec_yds3,rec_tds3,rush_yds3,rush_tds3,pass_yds3,pass_tds3,team_pr_yds3,team_pr_tds3,team_ru_yds3,team_ru_tds3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,rec_yds4,rec_tds4,rush_yds4,rush_tds4,pass_yds4,pass_tds4,team_pr_yds4,team_pr_tds4,team_ru_yds4,team_ru_tds4,Year5,DOM5,DOM+5,PDOM5,PDOM+5,RDOM5,RDOM+5,rec_yds5,rec_tds5,rush_yds5,rush_tds5,pass_yds5,pass_tds5,team_pr_yds5,team_pr_tds5,team_ru_yds5,team_ru_tds5
Danny Gray,WR,SMU,American,2022,3,41,105,https://www.pro-football-reference.com/years/2022/draft.htm,2020.0,0.15739677331145746,0.13378725731473884,0.0,0.0,0.05016525023607177,0.042640462700661,448.0,4.0,30.0,2.0,0.0,0.0,3180.0,23.0,1765.0,24.0,2021.0,0.22526419940213044,0.19147456949181088,0.0,0.0,0.01026694045174538,0.008726899383983572,803.0,9.0,40.0,0.0,0.0,0.0,3654.0,39.0,1948.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cade Otton,TE,Washington,Pac-12,2022,4,1,106,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.1050186899673517,0.0997677554689841,0.0,0.0,0.0,0.0,174.0,3.0,0.0,0.0,0.0,0.0,3337.0,19.0,2468.0,26.0,2019.0,0.09602823430257058,0.09122682258744205,0.0,0.0,0.0,0.0,344.0,2.0,0.0,0.0,0.0,0.0,3164.0,24.0,1944.0,24.0,2020.0,0.5173841059602649,0.49151490066225156,0.0,0.0,0.0,0.0,258.0,3.0,0.0,0.0,0.0,0.0,906.0,4.0,705.0,11.0,2021.0,0.07962962962962963,0.07564814814814814,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,0.0,0.0,2700.0,15.0,1207.0,16.0,,,,,,,,,,,,,,,,,
Dameon Pierce,RB,Florida,SEC,2022,4,2,107,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.02145944833264718,0.02145944833264718,0.0,0.0,0.11992975744367268,0.11992975744367268,20.0,1.0,424.0,2.0,0.0,0.0,2776.0,28.0,2773.0,23.0,2019.0,0.0038363171355498722,0.0038363171355498722,0.0,0.0,0.1854747816286278,0.1854747816286278,30.0,0.0,305.0,4.0,0.0,0.0,3910.0,33.0,1690.0,21.0,2020.0,0.028038836623950847,0.028038836623950847,0.0,0.0,0.32634920634920633,0.32634920634920633,156.0,1.0,503.0,4.0,0.0,0.0,4543.0,46.0,1575.0,12.0,2021.0,0.09037995902402682,0.09037995902402682,0.0,0.0,0.3651667277390986,0.3651667277390986,216.0,3.0,574.0,13.0,0.0,0.0,3304.0,26.0,2729.0,25.0,,,,,,,,,,,,,,,,,
Daniel Bellinger,TE,San Diego State,MWC,2022,4,7,112,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.002055076037813399,0.0015618577887381833,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2433.0,14.0,2102.0,16.0,2019.0,0.13815489749430523,0.10499772209567199,0.0,0.0,-0.001633097441480675,-0.001241154055525313,201.0,3.0,-6.0,0.0,0.0,0.0,2634.0,15.0,1837.0,12.0,2020.0,0.0838150289017341,0.06369942196531792,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,1211.0,6.0,1613.0,14.0,2021.0,0.13842513823904723,0.10520310506167589,0.0,0.0,0.0004079967360261118,0.000310077519379845,357.0,2.0,2.0,0.0,0.0,0.0,2351.0,16.0,2451.0,26.0,,,,,,,,,,,,,,,,,
Zamir White,RB,Georgia,SEC,2022,4,17,122,https://www.pro-football-reference.com/years/2022/draft.htm,2019.0,0.0032030749519538757,0.0032030749519538757,0.0,0.0,0.14982980125178436,0.14982980125178436,20.0,0.0,408.0,3.0,0.0,0.0,3122.0,26.0,2602.0,21.0,2020.0,0.007402961184473789,0.007402961184473789,0.0,0.0,0.5291491261640515,0.5291491261640515,37.0,0.0,779.0,11.0,0.0,0.0,2499.0,19.0,1742.0,18.0,2021.0,0.00992588671254632,0.00992588671254632,0.0,0.0,0.3388880873370846,0.3388880873370846,75.0,0.0,856.0,11.0,0.0,0.0,3778.0,39.0,2868.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Spiller,RB,Texas A&M,SEC,2022,4,18,123,https://www.pro-football-reference.com/years/2022/draft.htm,2019.0,0.033169934640522876,0.033169934640522876,0.0,0.0,0.4360656395442144,0.4360656395442144,203.0,0.0,946.0,10.0,0.0,0.0,3060.0,22.0,2077.0,24.0,2020.0,0.041221700128150365,0.041221700128150365,0.0,0.0,0.46672236145920354,0.46672236145920354,193.0,0.0,1036.0,9.0,0.0,0.0,2341.0,20.0,2052.0,21.0,2021.0,0.06407048384044409,0.06407048384044409,0.0,0.0,0.4056183670204256,0.4056183670204256,189.0,1.0,1011.0,6.0,0.0,0.0,2503.0,19.0,2206.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erik Ezukanma,WR,Texas Tech,Big 12,2022,4,20,125,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.023529560725259142,0.022353082688996183,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,4231.0,28.0,1581.0,26.0,2019.0,0.16854893908281998,0.160121492128679,0.0,0.0,0.0,0.0,664.0,4.0,0.0,0.0,0.0,0.0,3896.0,24.0,1795.0,20.0,2020.0,0.306899137607799,0.2915541807274091,0.0,0.0,0.0,0.0,748.0,6.0,0.0,0.0,0.0,0.0,2667.0,18.0,1634.0,17.0,2021.0,0.21652379053694842,0.20569760101010098,0.0,0.0,0.06666666666666667,0.06333333333333332,705.0,4.0,138.0,2.0,0.0,0.0,3344.0,18.0,2070.0,30.0,,,,,,,,,,,,,,,,,
Pierre Strong,RB,Texas A&M,Big 12,2022,4,22,127,https://www.pro-football-reference.com/years/2022/draft.htm,2005.0,0.021481806225339763,0.020407715914072776,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,2281.0,19.0,2584.0,24.0,2006.0,0.020993136859103756,0.019943480016148568,0.0,0.0,0.0014875418371141688,0.0014131647452584604,104.0,0.0,8.0,0.0,0.0,0.0,2477.0,13.0,2689.0,32.0,2007.0,0.045020746887966805,0.042769709543568464,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,2410.0,14.0,2751.0,31.0,2008.0,0.01039947177286233,0.009879498184219213,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,3029.0,23.0,1062.0,14.0,,,,,,,,,,,,,,,,,
Charlie Kolar,TE,Iowa State,Big 12,2022,4,23,128,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.09687100893997445,0.09202745849297572,0.0,0.0,0.0,0.0,137.0,3.0,0.0,0.0,0.0,0.0,3132.0,20.0,1693.0,20.0,2019.0,0.20680282542198136,0.19646268415088228,0.0,0.0,0.0,0.0,697.0,7.0,0.0,0.0,0.0,0.0,4047.0,29.0,1733.0,22.0,2020.0,0.2770372928176795,0.2631854281767955,0.0,0.0,0.0,0.0,591.0,7.0,0.0,0.0,0.0,0.0,2896.0,20.0,2340.0,31.0,2021.0,0.2465677179962894,0.23423933209647493,0.0,0.0,0.0,0.0,756.0,6.0,0.0,0.0,0.0,0.0,3430.0,22.0,2091.0,25.0,,,,,,,,,,,,,,,,,
Jake Ferguson,TE,Wisconsin,Big Ten,2022,4,24,129,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.21648267008985878,0.21648267008985878,0.0,0.0,0.0,0.0,456.0,4.0,0.0,0.0,0.0,0.0,2050.0,19.0,3554.0,32.0,2019.0,0.12818225077325718,0.12818225077325718,0.0,0.0,0.0,0.0,407.0,2.0,0.0,0.0,0.0,0.0,2802.0,18.0,3272.0,38.0,2020.0,0.3203630623520126,0.3203630623520126,0.0,0.0,0.0,0.0,305.0,4.0,0.0,0.0,0.0,0.0,1267.0,10.0,1152.0,13.0,2021.0,0.24443280062876604,0.24443280062876604,0.0,0.0,0.0,0.0,450.0,3.0,0.0,0.0,0.0,0.0,2082.0,11.0,2744.0,26.0,,,,,,,,,,,,,,,,,
Hassan Haskins,RB,Michigan,Big Ten,2022,4,26,131,https://www.pro-football-reference.com/years/2022/draft.htm,2019.0,0.0061330880098129405,0.0061330880098129405,0.0,0.0,0.2351122936066985,0.2351122936066985,40.0,0.0,622.0,4.0,0.0,0.0,3261.0,25.0,1966.0,26.0,2020.0,0.0,0.0,0.0,0.0,0.4885496183206107,0.4885496183206107,0.0,0.0,375.0,6.0,0.0,0.0,1502.0,9.0,786.0,12.0,2021.0,0.020455965021861335,0.020455965021861335,0.0,0.0,0.4775032254205863,0.4775032254205863,131.0,0.0,1327.0,20.0,0.0,0.0,3202.0,21.0,3001.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romeo Doubs,WR,Nevada,MWC,2022,4,27,132,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.11753863134657835,0.08932935982339955,0.0,0.0,0.0,0.0,562.0,2.0,0.0,0.0,0.0,0.0,3624.0,25.0,1979.0,24.0,2019.0,0.24282633570988468,0.18454801513951236,0.0,0.0,-0.0003322259136212625,-0.00025249169435215946,649.0,4.0,-1.0,0.0,0.0,0.0,3246.0,14.0,1505.0,16.0,2020.0,0.3411095636025998,0.25924326833797584,0.0,0.0,-0.0018165304268846503,-0.0013805631244323342,1002.0,9.0,-4.0,0.0,0.0,0.0,2872.0,27.0,1101.0,7.0,2021.0,0.2679590643274854,0.2036488888888889,0.0,0.0,0.0019860973187686196,0.0015094339622641509,1109.0,11.0,4.0,0.0,0.0,0.0,4500.0,38.0,1007.0,13.0,,,,,,,,,,,,,,,,,
Bailey Zappe,QB,Western Kentucky,CUSA,2022,4,32,137,https://www.pro-football-reference.com/years/2022/draft.htm,2021.0,0.0,0.0,0.9834172470042035,0.6883920729029425,0.12129149516223874,0.08490404661356711,0.0,0.0,17.0,3.0,5967.0,62.0,6072.0,63.0,1439.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Austin III,WR,Memphis,American,2022,4,33,138,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.003524229074889868,0.0029955947136563878,0.0,0.0,0.02100610274729948,0.01785518733520456,24.0,0.0,83.0,1.0,0.0,0.0,3405.0,28.0,3919.0,48.0,2019.0,0.0831610333645287,0.0706868783598494,0.0,0.0,0.016198833205814844,0.013769008224942616,315.0,3.0,3.0,1.0,0.0,0.0,4177.0,33.0,2614.0,32.0,2020.0,0.3328666533329524,0.28293665533300955,0.0010333628579864186,0.0008783584292884558,0.004361370716510903,0.003707165109034268,1053.0,11.0,14.0,0.0,7.0,0.0,3387.0,31.0,1605.0,9.0,2021.0,0.31409719987125845,0.26698261989056965,0.0,0.0,0.04837479270315091,0.041118573797678276,1149.0,8.0,69.0,1.0,0.0,0.0,3585.0,26.0,1675.0,18.0,,,,,,,,,,,,,,,,,
Isaiah Likely,TE,Coastal Carolina,Sun Belt,2022,4,34,139,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.1560254418333657,0.11857933579335793,0.0,0.0,0.0,0.0,106.0,5.0,0.0,0.0,0.0,0.0,2168.0,19.0,2384.0,21.0,2019.0,0.2096318981564883,0.15932024259893113,0.0,0.0,0.0,0.0,431.0,5.0,0.0,0.0,0.0,0.0,2379.0,21.0,2351.0,24.0,2020.0,0.19437824284402078,0.1477274645614558,0.0,0.0,0.0,0.0,601.0,5.0,0.0,0.0,0.0,0.0,2778.0,29.0,2620.0,30.0,2021.0,0.313724458937071,0.23843058879217396,0.0,0.0,0.0016728002676480427,0.0012713282034125125,912.0,12.0,10.0,0.0,0.0,0.0,3457.0,33.0,2989.0,36.0,,,,,,,,,,,,,,,,,
Chigoziem Okonkwo,TE,Maryland,Big Ten,2022,4,38,143,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.06202064896755162,0.06202064896755162,0.0,0.0,0.07302931596091206,0.07302931596091206,69.0,1.0,72.0,3.0,0.0,0.0,1695.0,12.0,2763.0,25.0,2019.0,0.11063218390804597,0.11063218390804597,0.0,0.0,0.0,0.0,201.0,2.0,0.0,0.0,0.0,0.0,2088.0,16.0,2033.0,23.0,2021.0,0.14903198653198652,0.14903198653198652,0.0,0.0,0.0,0.0,447.0,5.0,0.0,0.0,0.0,0.0,3960.0,27.0,1785.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Howell,QB,North Carolina,ACC,2022,5,1,144,https://www.pro-football-reference.com/years/2022/draft.htm,2019.0,0.015915238331815296,0.01511947641522453,0.9770879909469792,0.9282335913996301,0.04561607648279766,0.043335272658657775,23.0,1.0,35.0,1.0,3641.0,38.0,3716.0,39.0,2446.0,13.0,2020.0,0.016267268365335735,0.015453904947068949,0.9795856484165277,0.9306063659957013,0.097223624432105,0.09236244321049975,1.0,1.0,146.0,5.0,3586.0,30.0,3617.0,31.0,2830.0,35.0,2021.0,0.0,0.0,0.9212255854855134,0.8751643062112376,0.3330620855937312,0.3164089813140446,0.0,0.0,828.0,11.0,3056.0,24.0,3324.0,26.0,2765.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khalil Shakir,WR,Boise State,MWC,2022,5,5,148,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.03852102382813828,0.029275978109385096,0.0013171759747102212,0.001001053740779768,0.03690312213039486,0.028046372819100093,170.0,1.0,70.0,1.0,10.0,0.0,3796.0,31.0,2178.0,24.0,2019.0,0.21576982673616002,0.16398506831948162,0.017493661079025214,0.013295182420059164,0.06961605832504852,0.05290820432703688,872.0,6.0,66.0,3.0,10.0,1.0,3664.0,31.0,2347.0,27.0,2020.0,0.4623449497932664,0.35138216184288246,0.0,0.0,0.09548387096774194,0.07256774193548388,719.0,6.0,148.0,0.0,0.0,0.0,1693.0,12.0,775.0,13.0,2021.0,0.35360569235689154,0.26874032619123756,0.0,0.0,0.043594902749832326,0.033132126089872566,1117.0,7.0,130.0,0.0,0.0,0.0,3127.0,20.0,1491.0,15.0,,,,,,,,,,,,,,,,,
Cole Turner,TE,Clemson,ACC,2022,5,6,149,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.025104856512141283,0.019079690949227374,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,3624.0,25.0,1979.0,24.0,2019.0,0.007855822550831794,0.005970425138632163,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,3246.0,14.0,1505.0,16.0,2020.0,0.2719939647168059,0.20671541318477252,0.0,0.0,0.0,0.0,605.0,9.0,0.0,0.0,0.0,0.0,2872.0,27.0,1101.0,7.0,2021.0,0.20680116959064326,0.15716888888888889,0.0,0.0,0.0,0.0,677.0,10.0,0.0,0.0,0.0,0.0,4500.0,38.0,1007.0,13.0,2022.0,0.024746387949585,0.023509068552105748,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,3253.0,24.0,2491.0,31.0
Tyler Allgeier,RB,BYU,Ind,2022,5,8,151,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,1130.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,1606.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Snoop Conner,RB,Ole Miss,SEC,2022,5,11,154,https://www.pro-football-reference.com/years/2022/draft.htm,2019.0,0.01288659793814433,0.01288659793814433,0.0,0.0,0.17108753315649866,0.17108753315649866,60.0,0.0,512.0,5.0,0.0,0.0,2328.0,11.0,3016.0,29.0,2020.0,0.012032473180632067,0.012032473180632067,0.0,0.0,0.2736760766536163,0.2736760766536163,83.0,0.0,421.0,8.0,0.0,0.0,3449.0,30.0,2110.0,23.0,2021.0,0.011474951021550517,0.011474951021550517,0.0,0.0,0.31111930882573086,0.31111930882573086,82.0,0.0,647.0,13.0,0.0,0.0,3573.0,21.0,2834.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerome Ford,RB,Cincinnati,American,2022,5,13,156,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.0,0.0,0.0,0.0,0.006216397849462365,0.006216397849462365,0.0,0.0,37.0,0.0,0.0,0.0,4854.0,52.0,2976.0,33.0,2019.0,0.0012362328613171499,0.0012362328613171499,0.0,0.0,0.08154734762121903,0.08154734762121903,11.0,0.0,114.0,3.0,0.0,0.0,4449.0,49.0,2193.0,27.0,2020.0,0.01068734283319363,0.009084241408214585,0.0,0.0,0.25163159945451,0.21388685953633352,51.0,0.0,483.0,8.0,0.0,0.0,2386.0,20.0,2124.0,29.0,2021.0,0.04981466921262496,0.042342468830731214,0.0,0.0,0.5519324258629071,0.46914256198347104,220.0,1.0,1319.0,19.0,0.0,0.0,3377.0,29.0,2420.0,34.0,,,,,,,,,,,,,,,,,
Montrell Washington,WR,Louisiana-Monroe,Sun Belt,2022,5,19,162,https://www.pro-football-reference.com/years/2022/draft.htm,2011.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.007450980392156863,0.0,0.0,36.0,0.0,0.0,0.0,2851.0,16.0,1836.0,22.0,2012.0,0.02256088270907006,0.017146270858893246,0.0,0.0,0.22083107742284785,0.16783161884136438,56.0,1.0,354.0,6.0,0.0,0.0,3779.0,33.0,1847.0,24.0,2013.0,0.0036842105263157894,0.0028,0.0,0.0,0.025118805159538356,0.019090291921249152,21.0,0.0,74.0,0.0,0.0,0.0,2850.0,22.0,1473.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Philips,WR,UCLA,Pac-12,2022,5,20,163,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.005432877672625307,0.005161233788994041,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2853.0,13.0,1863.0,20.0,2019.0,0.224693115104074,0.21345845934887028,0.0,0.0,0.001942286348501665,0.0018451720310765816,681.0,5.0,7.0,0.0,0.0,0.0,3066.0,22.0,1802.0,18.0,2020.0,0.1733149444798076,0.16464919725581723,0.0,0.0,0.012353304508956145,0.011735639283508337,370.0,2.0,40.0,0.0,0.0,0.0,1571.0,18.0,1619.0,13.0,2021.0,0.3535372144436256,0.33586035372144435,0.0,0.0,0.0,0.0,739.0,10.0,0.0,0.0,0.0,0.0,2714.0,23.0,2641.0,31.0,,,,,,,,,,,,,,,,,
Kyren Williams,RB,Notre Dame,Ind,2022,5,21,164,https://www.pro-football-reference.com/years/2022/draft.htm,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,0.08826488826488826,0.08385164385164384,0.0,0.0,0.4190383902188087,0.39808647070786823,313.0,1.0,1125.0,13.0,0.0,0.0,2849.0,15.0,2533.0,33.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,3.0,1002.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ty Chandler,RB,North Carolina,ACC,2022,5,26,169,https://www.pro-football-reference.com/years/2022/draft.htm,2017.0,0.025911708253358926,0.025911708253358926,0.0,0.0,0.17920242301867745,0.17920242301867745,108.0,0.0,305.0,2.0,0.0,0.0,2084.0,11.0,1415.0,14.0,2018.0,0.1388205345778532,0.1388205345778532,0.0,0.0,0.3352564102564103,0.3352564102564103,183.0,3.0,630.0,4.0,0.0,0.0,2357.0,15.0,1560.0,15.0,2019.0,0.010945100764419735,0.010945100764419735,0.0,0.0,0.289958176152206,0.289958176152206,63.0,0.0,655.0,3.0,0.0,0.0,2878.0,19.0,1876.0,13.0,2020.0,0.02711284807034685,0.02711284807034685,0.0,0.0,0.3277974087161366,0.3277974087161366,111.0,0.0,456.0,4.0,0.0,0.0,2047.0,14.0,1415.0,12.0,2021.0,0.051721743960011106,0.04913565676201055,0.0,0.0,0.4141350210970464,0.3934282700421941,216.0,1.0,1092.0,13.0,0.0,0.0,3324.0,26.0,2765.0,30.0
Teagan Quitoriano,TE,Oregon State,Pac-12,2022,5,27,170,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.002173913043478261,0.0020652173913043477,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2990.0,17.0,1867.0,23.0,2019.0,0.04966786453228792,0.04718447130567352,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,3061.0,30.0,1884.0,21.0,2020.0,0.10799680373716886,0.10259696355031041,0.0,0.0,0.0,0.0,185.0,1.0,0.0,0.0,0.0,0.0,1479.0,11.0,1383.0,15.0,2021.0,0.11689063083240014,0.11104609929078013,0.0,0.0,0.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,2820.0,19.0,2786.0,33.0,,,,,,,,,,,,,,,,,
James Mitchell,TE,Virginia Tech,ACC,2022,5,34,177,https://www.pro-football-reference.com/years/2022/draft.htm,2003.0,0.0,0.0,0.0,0.0,0.027822480812082197,0.02114508541718247,0.0,0.0,46.0,1.0,0.0,0.0,1949.0,15.0,2308.0,28.0,2004.0,0.024061343204653623,0.018286620835536754,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,1891.0,14.0,2237.0,21.0,2005.0,0.06715893108298171,0.0510407876230661,0.0,0.0,0.0028680688336520078,0.002179732313575526,33.0,1.0,9.0,0.0,0.0,0.0,1422.0,9.0,1569.0,8.0,2006.0,-0.001085383502170767,-0.000824891461649783,0.0,0.0,0.004985754985754986,0.003789173789173789,-3.0,0.0,14.0,0.0,0.0,0.0,1382.0,9.0,1404.0,5.0,2019.0,0.1080757910228109,0.10267200147167034,0.0,0.0,0.09243814289685849,0.08781623575201557,361.0,2.0,7.0,4.0,0.0,0.0,2718.0,24.0,2289.0,22.0
Kevin Harris,RB,South Carolina,SEC,2022,6,4,183,https://www.pro-football-reference.com/years/2022/draft.htm,2006.0,0.001364256480218281,0.0012960436562073669,0.0,0.0,0.2515107444647827,0.23893520724154357,6.0,0.0,393.0,6.0,0.0,0.0,2199.0,11.0,2099.0,19.0,2007.0,0.04333863561331373,0.04117170383264804,0.0,0.0,0.01611170784103115,0.015306122448979591,25.0,1.0,60.0,0.0,0.0,0.0,2563.0,13.0,1862.0,21.0,2008.0,0.05690770135214579,0.054062316284538496,0.0,0.0,0.09148107912366468,0.08690702516748144,103.0,1.0,176.0,1.0,0.0,0.0,2430.0,14.0,1578.0,14.0,2009.0,0.021685509948780893,0.02060123445134185,0.0,0.0,0.1262277545463386,0.11991636681902168,16.0,1.0,156.0,2.0,0.0,0.0,3259.0,26.0,1582.0,13.0,2019.0,0.004874390701162355,0.004874390701162355,0.0,0.0,0.16094407324919574,0.16094407324919574,26.0,0.0,179.0,4.0,0.0,0.0,2667.0,12.0,1796.0,18.0
Jalen Nailor,WR,Michigan State,Big Ten,2022,6,12,191,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.10776676109537299,0.10776676109537299,0.0,0.0,0.07514743420473549,0.07514743420473549,138.0,2.0,128.0,1.0,0.0,0.0,2824.0,12.0,1623.0,14.0,2019.0,0.016656191074795726,0.016656191074795726,0.0,0.0,0.008103241296518607,0.008103241296518607,106.0,0.0,27.0,0.0,0.0,0.0,3182.0,17.0,1666.0,12.0,2020.0,0.33582535885167464,0.33582535885167464,0.0,0.0,0.008566978193146417,0.008566978193146417,515.0,4.0,11.0,0.0,0.0,0.0,1672.0,11.0,642.0,2.0,2021.0,0.2165822357311719,0.2165822357311719,0.0,0.0,-0.00065359477124183,-0.00065359477124183,694.0,6.0,-3.0,0.0,0.0,0.0,3290.0,27.0,2295.0,23.0,,,,,,,,,,,,,,,,,
Andrew Ogletree,TE,Georgia,SEC,2022,6,13,192,https://www.pro-football-reference.com/years/2022/draft.htm,2010.0,0.0011107584893684545,0.0011107584893684545,0.0,0.0,-0.00026968716289104636,-0.00026968716289104636,7.0,0.0,-1.0,0.0,0.0,0.0,3151.0,25.0,1854.0,21.0,2011.0,0.0,0.0,0.0,0.0,0.005226480836236934,0.005226480836236934,0.0,0.0,24.0,0.0,0.0,0.0,3423.0,37.0,2296.0,15.0,2012.0,0.003132047105988474,0.003132047105988474,0.0,0.0,0.018363654147104853,0.018363654147104853,25.0,0.0,14.0,1.0,0.0,0.0,3991.0,37.0,2556.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Badie,RB,Missouri,SEC,2022,6,17,196,https://www.pro-football-reference.com/years/2022/draft.htm,2018.0,0.01789647577092511,0.01789647577092511,0.0,0.0,0.12008530765657334,0.12008530765657334,130.0,0.0,437.0,2.0,0.0,0.0,3632.0,28.0,2631.0,27.0,2019.0,0.21370053075516993,0.21370053075516993,0.0,0.0,0.2326923076923077,0.2326923076923077,356.0,5.0,457.0,3.0,0.0,0.0,2671.0,17.0,1820.0,14.0,2020.0,0.17351740796268533,0.17351740796268533,0.0,0.0,0.18473513665821356,0.18473513665821356,333.0,2.0,242.0,4.0,0.0,0.0,2668.0,9.0,1352.0,21.0,2021.0,0.16545893719806762,0.16545893719806762,0.0,0.0,0.6754835039817975,0.6754835039817975,330.0,4.0,1604.0,14.0,0.0,0.0,3036.0,18.0,2344.0,21.0,,,,,,,,,,,,,,,,,
Grant Calcaterra,TE,SMU,American,2022,6,19,198,https://www.pro-football-reference.com/years/2022/draft.htm,2017.0,0.04790699628237172,0.04551164646825313,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,0.0,0.0,5065.0,47.0,3049.0,33.0,2018.0,0.1135727515949784,0.10789411401522947,0.0,0.0,0.0,0.0,396.0,6.0,0.0,0.0,0.0,0.0,4520.0,43.0,3470.0,42.0,2019.0,0.009486071085494716,0.00901176753121998,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,4164.0,36.0,3365.0,38.0,2021.0,0.11491095111784767,0.09767430845017051,0.0,0.0,0.0,0.0,465.0,4.0,0.0,0.0,0.0,0.0,3654.0,39.0,1948.0,20.0,,,,,,,,,,,,,,,,,
