player_name,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
Manuel Johnson,WR,1986-10-14,Oklahoma,Big 12,2009,7,,,0.161,0.153,0.0,0.0,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,26.357,118.6065
Julian Edelman,WR,1986-05-22,Kent State,MAC,2009,7,2006.0,20.279,0.003,0.002,0.911,0.638,0.488,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sammie Stroughter,WR,1986-01-03,Oregon State,Pac-10,2009,7,2006.0,20.66,0.308,0.185,0.0,0.0,0.008,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,27.907,124.18615000000001
Jake O'Connell,TE,1985-11-06,Miami (OH),MAC,2009,7,,,0.102,0.071,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaRod Stephens-Howling,RB,1987-04-26,Pitt,Big East,2009,7,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Johnson,TE,1987-08-26,Tulsa,CUSA,2009,7,,,0.135,0.095,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,29.55,132.975
Marko Mitchell,WR,1985-03-11,Nevada,WAC,2009,7,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,26.533,117.54119
Cameron Morrah,TE,1987-03-18,California,Pac-10,2009,7,2008.0,21.459,0.226,0.136,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,30.495,140.58195
Rashad Jennings,RB,1985-03-26,Pitt,Big East,2009,7,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,30.473,137.73796
Derek Kinder,WR,1986-05-25,Pitt,Big East,2009,7,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freddie Brown,WR,1986-06-24,Utah,MWC,2009,7,,,0.042,0.032,0.0,0.0,-0.001,-0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiquan Underwood,WR,1987-02-17,Rutgers,Big East,2009,7,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,24.273,104.61662999999999
Dan Gronkowski,TE,1985-01-21,Maryland,ACC,2009,7,,,0.153,0.146,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,30.235,144.82565
Sam Bradford,QB,1987-11-08,Oklahoma,Big 12,2010,1,2007.0,19.814,0.0,0.0,0.973,0.924,0.064,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,28.724,137.58796
C.J. Spiller,RB,1987-08-05,Clemson,ACC,2010,1,2006.0,19.075,0.181,0.171,0.025,0.024,0.504,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37,27.333,119.44521
Ryan Mathews,RB,1987-10-10,Fresno State,WAC,2010,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37,29.563,129.19031
Jermaine Gresham,TE,1988-06-16,Oklahoma,Big 12,2010,1,2007.0,19.209,0.234,0.223,0.0,0.0,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,30.947,144.21302
Demaryius Thomas,WR,1987-12-25,Georgia Tech,ACC,2010,1,2007.0,19.685,0.689,0.654,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,27.995,126.53739999999999
Dez Bryant,WR,1988-11-04,Oklahoma State,Big 12,2010,1,2007.0,18.823,0.392,0.373,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,28.885,130.5602
Tim Tebow,QB,1987-08-14,Florida,SEC,2010,1,2006.0,19.05,0.0,0.0,0.902,0.902,0.423,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,29.495,138.92145
Jahvid Best,RB,1989-01-30,California,Pac-10,2010,1,2008.0,19.587,0.109,0.065,0.0,0.0,0.543,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,28.55,123.907
Dexter McCluster,WR,1989-08-25,Ole Miss,SEC,2010,2,2008.0,19.02,0.16,0.16,0.027,0.027,0.427,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,25.397,115.04841
Arrelious Benn,WR,1988-09-08,Illinois,Big Ten,2010,2,2007.0,18.979,0.202,0.202,0.0,0.0,0.056,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,28.89,132.0273
Rob Gronkowski,TE,1989-05-14,Arizona,Pac-10,2010,2,2008.0,19.302,0.314,0.189,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,30.505,142.7634
Jimmy Clausen,QB,1987-09-21,Notre Dame,Ind,2010,2,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76,27.745,132.0662
Toby Gerhart,RB,1987-03-28,Stanford,Pac-10,2010,2,2006.0,19.431,0.029,0.017,0.039,0.023,0.689,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,31.326,140.967
Ben Tate,RB,1988-08-21,Auburn,SEC,2010,2,2007.0,19.028,0.018,0.018,0.0,0.0,0.455,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,30.68,133.1512
Montario Hardesty,RB,1987-02-01,Tennessee,SEC,2010,2,2006.0,19.581,0.069,0.069,0.0,0.0,0.671,0.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,30.512,136.99888
Golden Tate,WR,1988-08-02,Notre Dame,Ind,2010,2,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,28.55,126.191
Ed Dickson,TE,1987-07-25,Oregon,Pac-10,2010,3,2009.0,22.105,0.305,0.183,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,30.306,139.10454
Damian Williams,WR,1988-05-26,Texas State,Sun Belt,2010,3,2008.0,20.268,0.362,0.275,0.0,0.0,0.004,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,25.988,117.46575999999999
Brandon LaFell,WR,1986-11-04,LSU,SEC,2010,3,2008.0,21.826,0.457,0.457,0.0,0.0,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,27.088,124.06304
Emmanuel Sanders,WR,1987-03-17,SMU,CUSA,2010,3,2006.0,19.461,0.342,0.239,0.0,0.0,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,25.939,114.1316
Jordan Shipley,WR,1985-12-23,Texas,Big 12,2010,3,2008.0,22.691,0.418,0.397,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,26.915,123.80899999999998
Colt McCoy,QB,1986-09-05,Texas,Big 12,2010,3,2006.0,19.989,0.0,0.0,0.961,0.913,0.143,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,28.495,136.49105
Eric Decker,WR,1987-03-15,Minnesota,Big Ten,2010,3,2007.0,20.465,0.365,0.365,0.017,0.017,0.029,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,27.12,123.12480000000001
Andre Roberts,WR,1988-01-09,North Carolina State,ACC,2010,3,,,0.047,0.044,0.0,0.0,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,27.194,119.65360000000001
Armanti Edwards,WR,1988-03-08,BYU,Ind,2010,3,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,26.078,115.00398
Taylor Price,WR,1987-10-08,Ohio,MAC,2010,3,2007.0,19.899,0.25,0.175,0.027,0.019,0.033,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,27.664,121.72160000000001
Tony Moeaki,TE,1987-06-08,Iowa,Big Ten,2010,3,,,0.172,0.172,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69,30.62,143.60780000000003
Jimmy Graham,TE,1986-11-24,Miami (FL),ACC,2010,3,,,0.131,0.125,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,30.043,136.09479000000002
Mardy Gilyard,WR,1986-12-02,Cincinnati,Big East,2010,4,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,25.359,116.90499000000001
Mike Williams,WR,1980-01-11,Nebraska,Big Ten,2010,4,2000.0,20.641,0.371,0.371,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,29.154,132.06762
Marcus Easley,WR,1987-11-02,Connecticut,Big East,2010,4,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39,26.245,115.21555
Jacoby Ford,WR,1987-07-27,Clemson,ACC,2010,4,2008.0,21.101,0.275,0.262,0.032,0.03,0.067,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28,27.464,117.54592
Joe McKnight,RB,1988-04-16,USC,Pac-10,2010,4,2009.0,21.377,0.025,0.015,0.0,0.0,0.401,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,27.612,121.4928
Aaron Hernandez,TE,1989-11-06,Florida,SEC,2010,4,2009.0,19.819,0.218,0.218,0.0,0.0,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64,31.453,145.94191999999998
Dennis Pitta,TE,1985-06-29,BYU,MWC,2010,4,2007.0,22.174,0.231,0.176,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,29.819,139.55292
Garrett Graham,TE,1986-08-04,Wisconsin,Big Ten,2010,4,2008.0,22.078,0.335,0.335,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,30.37,143.0427
Mike Kafka,QB,1987-07-25,Northwestern,Big Ten,2010,4,2009.0,22.105,0.028,0.028,0.86,0.86,0.319,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,28.12,138.6316
Clay Harbor,TE,1987-07-02,PHI,,2010,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Hoomanawanui,TE,1988-07-04,Illinois,Big Ten,2010,5,,,0.094,0.094,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77,32.132,153.26963999999998
John Conner,RB,1987-06-08,Kentucky,SEC,2010,5,,,0.051,0.051,0.0,0.0,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Quarless,TE,1988-10-06,Penn State,Big Ten,2010,5,,,0.147,0.147,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,30.914,144.67752
John Skelton,QB,1988-03-17,Colorado State,MWC,2010,5,,,0.0,0.0,0.0,0.0,0.045,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85,28.812,139.7382
David Reed,WR,1987-03-22,Utah,MWC,2010,5,2009.0,22.448,0.331,0.251,0.0,0.0,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,25.901,118.10855999999998
Riley Cooper,WR,1987-09-09,Florida,SEC,2010,5,2009.0,21.979,0.306,0.306,0.0,0.0,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,27.745,125.68485000000001
Brody Eldridge,TE,1987-03-31,Oklahoma,Big 12,2010,5,,,0.012,0.012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,30.947,146.06984
Kerry Meier,WR,1986-11-12,Kansas,Big 12,2010,5,2006.0,19.803,0.314,0.298,0.009,0.009,-0.001,-0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,28.757,132.85734000000002
Jonathan Crompton,QB,1987-07-25,Tennessee,SEC,2010,5,2009.0,22.105,0.0,0.0,0.958,0.958,0.014,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fendi Onobun,TE,1986-11-17,Houston,CUSA,2010,6,,,0.013,0.009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Dixon,RB,1987-09-24,Mississippi State,SEC,2010,6,2006.0,18.938,0.08,0.08,0.0,0.0,0.614,0.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,30.737,143.54179
Dennis Morris,RB,1987-02-15,Louisiana Tech,WAC,2010,6,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rusty Smith,QB,1987-01-28,Florida Atlantic,Sun Belt,2010,6,2006.0,19.592,0.0,0.0,0.763,0.58,0.023,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlton Mitchell,WR,1988-04-06,South Florida,Big East,2010,6,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46,26.87,119.84020000000001
Deji Karim,RB,1986-11-18,JAX,,2010,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan LeFevour,QB,1987-03-19,Central Michigan,MAC,2010,6,2006.0,19.455,0.003,0.002,0.981,0.686,0.411,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,28.745,132.227
Nate Byham,TE,1988-06-27,Pitt,Big East,2010,6,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97,32.618,162.11146
Anthony McCoy,TE,1987-12-12,USC,Pac-10,2010,6,,,0.11,0.066,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,31.523,148.47333
Jonathan Dwyer,RB,1989-07-26,Georgia Tech,ACC,2010,6,2007.0,18.1,0.096,0.091,0.0,0.0,0.351,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64,31.936,148.18303999999998
Dezmon Briscoe,WR,1989-08-31,Kansas,Big 12,2010,6,2008.0,19.003,0.394,0.374,0.0,0.0,0.019,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,26.574,123.83484000000001
James Starks,RB,1986-02-25,Buffalo,MAC,2010,6,2006.0,20.515,0.098,0.069,0.0,0.0,0.671,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,27.986,125.937
Antonio Brown,WR,1978-03-03,Central Michigan,MAC,2010,6,2007.0,29.498,0.257,0.18,0.018,0.013,0.033,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,26.685,121.68359999999998
Trindon Holliday,WR,1986-04-27,LSU,SEC,2010,6,,,0.008,0.008,0.0,0.0,0.073,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,27.621,119.87513999999999
David Gettis,WR,1987-08-27,Baylor,Big 12,2010,6,2009.0,22.015,0.231,0.22,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,27.12,120.1416
Joe Webb,WR,1986-11-14,UAB,CUSA,2010,6,2008.0,21.799,0.189,0.132,0.298,0.209,0.192,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Scott,RB,1739-04,LSU,SEC,2010,6,2008.0,,0.025,0.025,0.0,0.0,0.454,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,33.191,155.33388
Tony Pike,QB,1986-03-10,Cincinnati,Big East,2010,6,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,25.767,126.2583
Kyle Williams,WR,1983-06-10,Washington State,Ind,2010,6,,,0.393,0.236,0.036,0.021,0.026,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,26.972,118.67680000000001
Levi Brown,QB,1984-03-16,Troy,Sun Belt,2010,7,2008.0,24.463,0.002,0.001,0.965,0.734,0.019,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,28.62,141.0966
Mickey Shuler,TE,1986-10-09,Penn State,Big Ten,2010,7,,,0.054,0.054,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrence Austin,WR,1988-08-25,UCLA,Pac-10,2010,7,2009.0,21.018,0.279,0.167,0.0,0.0,0.008,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Mariani,WR,1987-05-02,TEN,,2010,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorin Dickerson,WR,1988-03-31,Pitt,Big East,2010,7,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,29.814,131.1816
Jim Dray,TE,1986-12-31,Stanford,Pac-10,2010,7,,,0.135,0.081,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,29.168,140.58976
Dedrick Epps,TE,1988-06-19,Miami (FL),ACC,2010,7,,,0.105,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,31.244,146.8468
Ryan D'Imperio,RB,1987-08-15,MIN,,2010,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Canfield,QB,1986-11-12,Oregon State,Pac-10,2010,7,2007.0,20.802,0.0,0.0,0.921,0.553,-0.006,-0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,27.141,133.80513
Jameson Konz,TE,1986-07-02,Kent State,MAC,2010,7,,,0.121,0.085,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zac Robinson,QB,1986-09-29,Oklahoma State,Big 12,2010,7,2007.0,20.923,0.002,0.002,0.904,0.859,0.173,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,27.473,128.57363999999998
Tim Toone,WR,1985-02-14,DET,,2010,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Newton,QB,1982-05-19,Auburn,SEC,2011,1,2010.0,28.287,0.023,0.023,0.959,0.959,0.429,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,29.405,134.08679999999998
A.J. Green,WR,1988-07-31,Oklahoma State,Big 12,2011,1,2008.0,20.088,0.315,0.299,0.0,0.0,0.012,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,25.681,115.05088000000002
Julio Jones,WR,1989-02-08,Alabama,SEC,2011,1,2008.0,19.562,0.344,0.344,0.0,0.0,0.031,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,27.495,119.3283
Jake Locker,QB,1988-06-15,Washington,Pac-10,2011,1,2007.0,19.211,0.002,0.001,0.949,0.569,0.336,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51,29.655,133.74405
Blaine Gabbert,QB,1989-10-15,Missouri,Big 12,2011,1,2009.0,19.88,0.0,0.0,0.954,0.907,0.146,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,28.48,131.2928
Christian Ponder,QB,1988-02-25,Florida State,ACC,2011,1,2008.0,20.517,0.0,0.0,0.793,0.754,0.097,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,29.399,136.11737
Jonathan Baldwin,WR,1989-08-10,Pitt,Big East,2011,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Ingram,RB,1989-12-21,Alabama,SEC,2011,1,2008.0,18.697,0.107,0.107,0.0,0.0,0.475,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,31.746,146.66652
Andy Dalton,QB,1987-10-29,Texas Christian,MWC,2011,2,2007.0,19.841,0.0,0.0,0.956,0.726,0.133,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,27.601,133.31283
Colin Kaepernick,QB,1987-11-03,Nevada,WAC,2011,2,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,27.627,125.15031
