Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 19_level_0
159.0,Rodney Hammond Jr.,Pitt,ACC,12.0,118.0,547.0,4.6,4.0,45.6,8.0,60.0,7.5,0.0,5.0,126.0,607.0,4.8,4.0,
160.0,Gavin Garcia,Kent State,MAC,11.0,138.0,544.0,3.9,2.0,49.5,1.0,3.0,3.0,0.0,0.3,139.0,547.0,3.9,2.0,
161.0,Ulysses Bentley IV*,Ole Miss,SEC,13.0,95.0,540.0,5.7,4.0,41.5,11.0,87.0,7.9,1.0,6.7,106.0,627.0,5.9,5.0,
162.0,Amari Daniels*,Texas A&M,SEC,12.0,105.0,532.0,5.1,6.0,44.3,14.0,102.0,7.3,0.0,8.5,119.0,634.0,5.3,6.0,
163.0,Jalen Milroe*,Alabama,SEC,13.0,161.0,531.0,3.3,12.0,40.8,0.0,0.0,,0.0,0.0,161.0,531.0,3.3,12.0,H-6
164.0,Jalen Mayden,San Diego State,MWC,12.0,128.0,528.0,4.1,5.0,44.0,0.0,0.0,,0.0,0.0,128.0,528.0,4.1,5.0,
165.0,Sean Dollars,Nevada,MWC,11.0,151.0,527.0,3.5,6.0,47.9,18.0,77.0,4.3,0.0,7.0,169.0,604.0,3.6,6.0,
166.0,Kanye Udoh,Army,Ind,10.0,99.0,524.0,5.3,1.0,52.4,1.0,0.0,0.0,0.0,0.0,100.0,524.0,5.2,1.0,
167.0,Dominic Richardson,Baylor,Big 12,11.0,125.0,519.0,4.2,1.0,47.2,21.0,152.0,7.2,1.0,13.8,146.0,671.0,4.6,2.0,
168.0,LJ Martin,BYU,Big 12,10.0,109.0,518.0,4.8,4.0,51.8,11.0,45.0,4.1,1.0,4.5,120.0,563.0,4.7,5.0,
169.0,Deshaun Fenwick*,Oregon State,Pac-12,13.0,96.0,515.0,5.4,5.0,39.6,9.0,76.0,8.4,2.0,5.8,105.0,591.0,5.6,7.0,
170.0,Dre'lyn Washington*,Louisiana,Sun Belt,10.0,92.0,515.0,5.6,2.0,51.5,5.0,25.0,5.0,1.0,2.5,97.0,540.0,5.6,3.0,
171.0,Payton Thorne*,Auburn,SEC,13.0,134.0,515.0,3.8,3.0,39.6,0.0,0.0,,0.0,0.0,134.0,515.0,3.8,3.0,
172.0,Mark Fletcher Jr.*,Miami (FL),ACC,10.0,105.0,514.0,4.9,5.0,51.4,7.0,62.0,8.9,0.0,6.2,112.0,576.0,5.1,5.0,
173.0,Tawee Walker*,Oklahoma,Big 12,12.0,102.0,513.0,5.0,7.0,42.8,10.0,81.0,8.1,0.0,6.8,112.0,594.0,5.3,7.0,
174.0,Hunter Smith,Louisiana-Monroe,Sun Belt,12.0,94.0,507.0,5.4,3.0,42.3,8.0,71.0,8.9,0.0,5.9,102.0,578.0,5.7,3.0,
175.0,John Rhys Plumlee*,UCF,Big 12,10.0,106.0,505.0,4.8,5.0,50.5,0.0,0.0,,0.0,0.0,106.0,505.0,4.8,5.0,
176.0,Dontae Smith*,Georgia Tech,ACC,11.0,100.0,504.0,5.0,4.0,45.8,10.0,92.0,9.2,1.0,8.4,110.0,596.0,5.4,5.0,
177.0,Jai'Den Thomas*,Nevada-Las Vegas,MWC,13.0,108.0,503.0,4.7,12.0,38.7,7.0,62.0,8.9,0.0,4.8,115.0,565.0,4.9,12.0,
178.0,Donovan Edwards*,Michigan,Big Ten,15.0,119.0,497.0,4.2,5.0,33.1,30.0,249.0,8.3,0.0,16.6,149.0,746.0,5.0,5.0,
179.0,Gavin Wimsatt*,Rutgers,Big Ten,13.0,131.0,497.0,3.8,11.0,38.2,0.0,0.0,,0.0,0.0,131.0,497.0,3.8,11.0,
180.0,Brendon Lewis,Nevada,MWC,12.0,120.0,495.0,4.1,4.0,41.3,0.0,0.0,,0.0,0.0,120.0,495.0,4.1,4.0,
181.0,Dylan Carson*,Air Force,MWC,9.0,68.0,493.0,7.3,2.0,54.8,0.0,0.0,,0.0,0.0,68.0,493.0,7.3,2.0,
182.0,Zeon Chriss*,Louisiana,Sun Belt,8.0,73.0,492.0,6.7,6.0,61.5,0.0,0.0,,0.0,0.0,73.0,492.0,6.7,6.0,
183.0,Gavin Williams*,Northern Illinois,MAC,13.0,95.0,488.0,5.1,3.0,37.5,24.0,147.0,6.1,0.0,11.3,119.0,635.0,5.3,3.0,
184.0,Aidan Robbins,BYU,Big 12,8.0,101.0,485.0,4.8,1.0,60.6,7.0,33.0,4.7,0.0,4.1,108.0,518.0,4.8,1.0,
185.0,Rahjai Harris,East Carolina,American,12.0,129.0,485.0,3.8,5.0,40.4,7.0,43.0,6.1,1.0,3.6,136.0,528.0,3.9,6.0,
186.0,Le'Veon Moss*,Texas A&M,SEC,9.0,96.0,484.0,5.0,5.0,53.8,11.0,84.0,7.6,0.0,9.3,107.0,568.0,5.3,5.0,
187.0,Rocko Griffin*,UTSA,American,12.0,91.0,483.0,5.3,6.0,40.3,9.0,30.0,3.3,0.0,2.5,100.0,513.0,5.1,6.0,
188.0,Donald Chaney Jr.*,Miami (FL),ACC,11.0,94.0,478.0,5.1,2.0,43.5,5.0,15.0,3.0,0.0,1.4,99.0,493.0,5.0,2.0,
189.0,Austin Jones*,USC,Pac-12,13.0,85.0,477.0,5.6,7.0,36.7,13.0,103.0,7.9,1.0,7.9,98.0,580.0,5.9,8.0,
190.0,Eli Sanders*,Iowa State,Big 12,9.0,102.0,477.0,4.7,4.0,53.0,5.0,43.0,8.6,1.0,4.8,107.0,520.0,4.9,5.0,
191.0,Heinrich Haarberg,Nebraska,Big Ten,10.0,120.0,477.0,4.0,5.0,47.7,2.0,12.0,6.0,0.0,1.2,122.0,489.0,4.0,5.0,
192.0,Jalon Jones,Charlotte,American,10.0,110.0,476.0,4.3,4.0,47.6,0.0,0.0,,0.0,0.0,110.0,476.0,4.3,4.0,
193.0,Myles Bailey,Central Michigan,MAC,10.0,101.0,476.0,4.7,3.0,47.6,14.0,112.0,8.0,0.0,11.2,115.0,588.0,5.1,3.0,
194.0,Jabari Small*,Tennessee,SEC,11.0,95.0,475.0,5.0,2.0,43.2,7.0,40.0,5.7,0.0,3.6,102.0,515.0,5.0,2.0,
195.0,Elijah Young*,Western Kentucky,CUSA,13.0,104.0,474.0,4.6,3.0,36.5,20.0,247.0,12.4,3.0,19.0,124.0,721.0,5.8,6.0,
196.0,Zahir Abdus-Salaam,Western Michigan,MAC,12.0,123.0,470.0,3.8,5.0,39.2,14.0,57.0,4.1,0.0,4.8,137.0,527.0,3.8,5.0,
197.0,Garrett Shrader*,Syracuse,ACC,11.0,113.0,469.0,4.2,8.0,42.6,4.0,1.0,0.3,0.0,0.1,117.0,470.0,4.0,8.0,
198.0,Ron Wiggins*,Jacksonville State,CUSA,8.0,92.0,468.0,5.1,6.0,58.5,9.0,77.0,8.6,0.0,9.6,101.0,545.0,5.4,6.0,
199.0,Parker Jenkins,Houston,Big 12,12.0,99.0,464.0,4.7,3.0,38.7,15.0,81.0,5.4,0.0,6.8,114.0,545.0,4.8,3.0,
200.0,Kaleb Johnson*,Iowa,Big Ten,10.0,117.0,463.0,4.0,3.0,46.3,3.0,25.0,8.3,0.0,2.5,120.0,488.0,4.1,3.0,
201.0,Lawrance Toafili*,Florida State,ACC,13.0,69.0,463.0,6.7,4.0,35.6,21.0,186.0,8.9,1.0,14.3,90.0,649.0,7.2,5.0,
202.0,Jaylen Thomas,Kent State,MAC,11.0,133.0,460.0,3.5,2.0,41.8,3.0,16.0,5.3,0.0,1.5,136.0,476.0,3.5,2.0,
203.0,Donerio Davenport*,Texas State,Sun Belt,13.0,90.0,458.0,5.1,2.0,35.2,11.0,102.0,9.3,2.0,7.8,101.0,560.0,5.5,4.0,
204.0,Donavyn Lester*,Nevada-Las Vegas,MWC,13.0,95.0,455.0,4.8,9.0,35.0,5.0,18.0,3.6,0.0,1.4,100.0,473.0,4.7,9.0,
205.0,Kejon Owens,Florida International,CUSA,10.0,80.0,453.0,5.7,5.0,45.3,9.0,40.0,4.4,0.0,4.0,89.0,493.0,5.5,5.0,
206.0,Anwar Lewis*,Jacksonville State,CUSA,9.0,93.0,452.0,4.9,3.0,50.2,11.0,96.0,8.7,0.0,10.7,104.0,548.0,5.3,3.0,
207.0,O'Shaan Allison*,Ohio,MAC,12.0,139.0,452.0,3.3,3.0,37.7,9.0,24.0,2.7,0.0,2.0,148.0,476.0,3.2,3.0,
208.0,Drake Maye*,North Carolina,ACC,12.0,112.0,449.0,4.0,9.0,37.4,0.0,0.0,,0.0,0.0,112.0,449.0,4.0,9.0,
209.0,Jaylon Armstead,San Diego State,MWC,12.0,103.0,448.0,4.3,8.0,37.3,3.0,16.0,5.3,0.0,1.3,106.0,464.0,4.4,8.0,
210.0,Kentrel Bullock*,South Alabama,Sun Belt,11.0,83.0,448.0,5.4,4.0,40.7,15.0,106.0,7.1,1.0,9.6,98.0,554.0,5.7,5.0,
211.0,Isaiah Woullard,Louisiana-Monroe,Sun Belt,12.0,98.0,447.0,4.6,1.0,37.3,9.0,26.0,2.9,1.0,2.2,107.0,473.0,4.4,2.0,
212.0,K.J. Jefferson,Arkansas,SEC,12.0,161.0,447.0,2.8,2.0,37.3,0.0,0.0,,0.0,0.0,161.0,447.0,2.8,2.0,
213.0,Owen Burk*,Air Force,MWC,12.0,81.0,439.0,5.4,3.0,36.6,0.0,0.0,,0.0,0.0,81.0,439.0,5.4,3.0,
214.0,Kaden Feagin,Illinois,Big Ten,9.0,95.0,438.0,4.6,2.0,48.7,9.0,116.0,12.9,1.0,12.9,104.0,554.0,5.3,3.0,
215.0,Taylen Green*,Boise State,MWC,13.0,78.0,436.0,5.6,9.0,33.5,0.0,0.0,,0.0,0.0,78.0,436.0,5.6,9.0,
216.0,Rodrigues Clark,Southern Mississippi,Sun Belt,10.0,76.0,429.0,5.6,2.0,42.9,3.0,11.0,3.7,0.0,1.1,79.0,440.0,5.6,2.0,
217.0,Donovan Smith,Houston,Big 12,12.0,138.0,428.0,3.1,6.0,35.7,1.0,28.0,28.0,1.0,2.3,139.0,456.0,3.3,7.0,
218.0,Myles Montgomery,Cincinnati,Big 12,12.0,66.0,428.0,6.5,3.0,35.7,5.0,5.0,1.0,0.0,0.4,71.0,433.0,6.1,3.0,
219.0,Jaiden Credle,Middle Tennessee State,CUSA,12.0,90.0,427.0,4.7,2.0,35.6,24.0,144.0,6.0,1.0,12.0,114.0,571.0,5.0,3.0,
220.0,Collin Schlee*,UCLA,Pac-12,7.0,42.0,425.0,10.1,3.0,60.7,0.0,0.0,,0.0,0.0,42.0,425.0,10.1,3.0,
221.0,Robert Briggs*,Utah State,MWC,11.0,80.0,420.0,5.3,2.0,38.2,6.0,11.0,1.8,0.0,1.0,86.0,431.0,5.0,2.0,
222.0,Andrew Peasley*,Wyoming,MWC,12.0,110.0,419.0,3.8,7.0,34.9,0.0,0.0,,0.0,0.0,110.0,419.0,3.8,7.0,
223.0,Bill Jackson,Tulsa,American,12.0,91.0,414.0,4.5,1.0,34.5,8.0,50.0,6.3,0.0,4.2,99.0,464.0,4.7,1.0,
224.0,Anthony Grant,Nebraska,Big Ten,11.0,104.0,413.0,4.0,3.0,37.5,4.0,13.0,3.3,0.0,1.2,108.0,426.0,3.9,3.0,
225.0,Darvon Hubbard,Temple,American,12.0,83.0,412.0,5.0,3.0,34.3,27.0,249.0,9.2,0.0,20.8,110.0,661.0,6.0,3.0,
226.0,Kobe Lewis,Florida Atlantic,American,11.0,85.0,412.0,4.8,3.0,37.5,18.0,100.0,5.6,0.0,9.1,103.0,512.0,5.0,3.0,
227.0,Emmett Johnson,Nebraska,Big Ten,12.0,90.0,411.0,4.6,2.0,34.3,7.0,46.0,6.6,0.0,3.8,97.0,457.0,4.7,2.0,
228.0,OJ Arnold*,Georgia Southern,Sun Belt,10.0,75.0,411.0,5.5,4.0,41.1,11.0,124.0,11.3,0.0,12.4,86.0,535.0,6.2,4.0,
229.0,Camar Wheaton*,SMU,American,10.0,83.0,410.0,4.9,5.0,41.0,3.0,44.0,14.7,0.0,4.4,86.0,454.0,5.3,5.0,
230.0,Braydon Bennett*,Coastal Carolina,Sun Belt,12.0,91.0,407.0,4.5,5.0,33.9,23.0,200.0,8.7,0.0,16.7,114.0,607.0,5.3,5.0,
231.0,Jaydon Blue*,Texas,Big 12,14.0,65.0,398.0,6.1,3.0,28.4,14.0,135.0,9.6,1.0,9.6,79.0,533.0,6.7,4.0,
232.0,Elijah Gilliam*,Fresno State,MWC,13.0,95.0,397.0,4.2,5.0,30.5,11.0,120.0,10.9,1.0,9.2,106.0,517.0,4.9,6.0,
233.0,Nicholas Vattiato,Middle Tennessee State,CUSA,12.0,139.0,397.0,2.9,2.0,33.1,0.0,0.0,,1.0,0.0,139.0,397.0,2.9,3.0,
234.0,Perris Jones,Virginia,ACC,10.0,76.0,393.0,5.2,2.0,39.3,6.0,107.0,17.8,0.0,10.7,82.0,500.0,6.1,2.0,
235.0,John Gentry,Sam Houston,CUSA,10.0,119.0,392.0,3.3,3.0,39.2,35.0,261.0,7.5,2.0,26.1,154.0,653.0,4.2,5.0,
236.0,Taron Keith*,Bowling Green,MAC,12.0,66.0,390.0,5.9,4.0,32.5,44.0,457.0,10.4,3.0,38.1,110.0,847.0,7.7,7.0,
237.0,Jaxson Dart*,Ole Miss,SEC,13.0,119.0,389.0,3.3,8.0,29.9,1.0,15.0,15.0,0.0,1.2,120.0,404.0,3.4,8.0,
238.0,Vann Schield,Colorado State,MWC,9.0,90.0,389.0,4.3,3.0,43.2,11.0,79.0,7.2,0.0,8.8,101.0,468.0,4.6,3.0,
239.0,British Brooks*,North Carolina,ACC,12.0,75.0,387.0,5.2,2.0,32.3,14.0,73.0,5.2,0.0,6.1,89.0,460.0,5.2,2.0,
240.0,Jeremiyah Love*,Notre Dame,Ind,13.0,71.0,385.0,5.4,1.0,29.6,8.0,77.0,9.6,1.0,5.9,79.0,462.0,5.8,2.0,
241.0,Rueben Owens*,Texas A&M,SEC,13.0,101.0,385.0,3.8,3.0,29.6,12.0,109.0,9.1,0.0,8.4,113.0,494.0,4.4,3.0,
242.0,Kobe Pace,Virginia,ACC,12.0,125.0,382.0,3.1,1.0,31.8,19.0,176.0,9.3,3.0,14.7,144.0,558.0,3.9,4.0,
243.0,Malachi Thomas*,Virginia Tech,ACC,13.0,83.0,381.0,4.6,2.0,29.3,9.0,49.0,5.4,0.0,3.8,92.0,430.0,4.7,2.0,
244.0,Kenan Christon,San Diego State,MWC,12.0,96.0,378.0,3.9,0.0,31.5,29.0,201.0,6.9,1.0,16.8,125.0,579.0,4.6,1.0,
245.0,Deamonte Trayanum*,Ohio State,Big Ten,12.0,85.0,373.0,4.4,3.0,31.1,9.0,53.0,5.9,0.0,4.4,94.0,426.0,4.5,3.0,
246.0,Dillon Gabriel*,Oklahoma,Big 12,12.0,93.0,373.0,4.0,12.0,31.1,0.0,0.0,,0.0,0.0,93.0,373.0,4.0,12.0,
247.0,Jaylen Raynor*,Arkansas State,Sun Belt,11.0,123.0,373.0,3.0,5.0,33.9,0.0,0.0,,0.0,0.0,123.0,373.0,3.0,5.0,
248.0,D.J. Williams*,Arizona,Pac-12,12.0,85.0,372.0,4.4,5.0,31.0,1.0,2.0,2.0,0.0,0.2,86.0,374.0,4.3,5.0,
249.0,Sedrick Alexander,Vanderbilt,SEC,12.0,96.0,371.0,3.9,4.0,30.9,18.0,133.0,7.4,0.0,11.1,114.0,504.0,4.4,4.0,
250.0,Ethan Vasko*,Coastal Carolina,Sun Belt,8.0,63.0,368.0,5.8,2.0,46.0,1.0,-7.0,-7.0,0.0,-0.9,64.0,361.0,5.6,2.0,
251.0,C'Bo Flemister,Pitt,ACC,12.0,98.0,367.0,3.7,2.0,30.6,8.0,106.0,13.3,1.0,8.8,106.0,473.0,4.5,3.0,
252.0,Isaiah Ifanse*,California,Pac-12,8.0,70.0,365.0,5.2,7.0,45.6,8.0,50.0,6.3,1.0,6.3,78.0,415.0,5.3,8.0,
253.0,Jase Bauer,Central Michigan,MAC,12.0,121.0,365.0,3.0,10.0,30.4,0.0,0.0,,0.0,0.0,121.0,365.0,3.0,10.0,
254.0,Mike Washington,Buffalo,MAC,11.0,90.0,362.0,4.0,2.0,32.9,13.0,35.0,2.7,0.0,3.2,103.0,397.0,3.9,2.0,
255.0,Ajay Allen*,Miami (FL),ACC,9.0,70.0,361.0,5.2,5.0,40.1,4.0,9.0,2.3,0.0,1.0,74.0,370.0,5.0,5.0,
256.0,Lee Beebe,UAB,American,11.0,52.0,360.0,6.9,4.0,32.7,14.0,98.0,7.0,0.0,8.9,66.0,458.0,6.9,4.0,
257.0,Seth Davis,Mississippi State,SEC,12.0,59.0,356.0,6.0,1.0,29.7,6.0,19.0,3.2,0.0,1.6,65.0,375.0,5.8,1.0,
258.0,Trent Howland,Indiana,Big Ten,11.0,75.0,354.0,4.7,2.0,32.2,3.0,22.0,7.3,0.0,2.0,78.0,376.0,4.8,2.0,
259.0,Riley Leonard*,Duke,ACC,7.0,58.0,352.0,6.1,4.0,50.3,0.0,0.0,,0.0,0.0,58.0,352.0,6.1,4.0,
260.0,Will Howard*,Kansas State,Big 12,12.0,81.0,351.0,4.3,9.0,29.3,1.0,8.0,8.0,1.0,0.7,82.0,359.0,4.4,10.0,
261.0,Andrew Henry,New Mexico,MWC,9.0,52.0,350.0,6.7,3.0,38.9,5.0,40.0,8.0,0.0,4.4,57.0,390.0,6.8,3.0,
262.0,Michel Dukes*,South Florida,American,9.0,63.0,350.0,5.6,2.0,38.9,8.0,77.0,9.6,0.0,8.6,71.0,427.0,6.0,2.0,
263.0,Damien Taylor*,Troy,Sun Belt,13.0,67.0,346.0,5.2,1.0,26.6,4.0,9.0,2.3,1.0,0.7,71.0,355.0,5.0,2.0,
264.0,Cartevious Norton*,Iowa State,Big 12,11.0,87.0,343.0,3.9,3.0,31.2,3.0,20.0,6.7,0.0,1.8,90.0,363.0,4.0,3.0,
265.0,Jamoni Jones*,New Mexico State,CUSA,15.0,87.0,343.0,3.9,3.0,22.9,7.0,59.0,8.4,0.0,3.9,94.0,402.0,4.3,3.0,
266.0,Dawson Pendergrass,Baylor,Big 12,11.0,79.0,338.0,4.3,5.0,30.7,26.0,199.0,7.7,2.0,18.1,105.0,537.0,5.1,7.0,
267.0,Josh Henderson,Indiana,Big Ten,8.0,81.0,337.0,4.2,2.0,42.1,10.0,125.0,12.5,1.0,15.6,91.0,462.0,5.1,3.0,
268.0,Ethan Payne*,Marshall,Sun Belt,13.0,83.0,335.0,4.0,1.0,25.8,16.0,117.0,7.3,0.0,9.0,99.0,452.0,4.6,1.0,
269.0,Jambres Dubar*,Boise State,MWC,12.0,62.0,335.0,5.4,2.0,27.9,6.0,11.0,1.8,0.0,0.9,68.0,346.0,5.1,2.0,
270.0,Justin Lamson,Stanford,Pac-12,12.0,120.0,334.0,2.8,5.0,27.8,0.0,0.0,,0.0,0.0,120.0,334.0,2.8,5.0,
271.0,Beau Pribula*,Penn State,Big Ten,11.0,56.0,329.0,5.9,6.0,29.9,0.0,0.0,,0.0,0.0,56.0,329.0,5.9,6.0,
272.0,Ryan Montgomery,Cincinnati,Big 12,8.0,54.0,329.0,6.1,1.0,41.1,11.0,91.0,8.3,2.0,11.4,65.0,420.0,6.5,3.0,
273.0,Devon Dampier,New Mexico,MWC,9.0,59.0,328.0,5.6,4.0,36.4,1.0,1.0,1.0,0.0,0.1,60.0,329.0,5.5,4.0,
274.0,Terron Kellman,Charlotte,American,8.0,82.0,328.0,4.0,1.0,41.0,2.0,23.0,11.5,0.0,2.9,84.0,351.0,4.2,1.0,
275.0,Patrick Smith,Vanderbilt,SEC,11.0,79.0,327.0,4.1,2.0,29.7,4.0,15.0,3.8,0.0,1.4,83.0,342.0,4.1,2.0,
276.0,Dan Villari*,Syracuse,ACC,13.0,55.0,326.0,5.9,2.0,25.1,20.0,180.0,9.0,3.0,13.8,75.0,506.0,6.7,5.0,
277.0,Juma Otoviano*,Rice,American,12.0,92.0,326.0,3.5,4.0,27.2,12.0,100.0,8.3,0.0,8.3,104.0,426.0,4.1,4.0,
278.0,Joquez Smith,Temple,American,10.0,71.0,325.0,4.6,1.0,32.5,10.0,51.0,5.1,1.0,5.1,81.0,376.0,4.6,2.0,
279.0,Mike Wright,Mississippi State,SEC,12.0,71.0,324.0,4.6,3.0,27.0,0.0,0.0,,0.0,0.0,71.0,324.0,4.6,3.0,
280.0,Frank Harris*,UTSA,American,10.0,86.0,323.0,3.8,4.0,32.3,0.0,0.0,,0.0,0.0,86.0,323.0,3.8,4.0,
281.0,Hashaun Wilson,Charlotte,American,10.0,54.0,322.0,6.0,3.0,32.2,2.0,2.0,1.0,0.0,0.2,56.0,324.0,5.8,3.0,
282.0,Jackson Acker*,Wisconsin,Big Ten,12.0,72.0,322.0,4.5,2.0,26.8,19.0,108.0,5.7,1.0,9.0,91.0,430.0,4.7,3.0,
283.0,Logan Smothers*,Jacksonville State,CUSA,12.0,85.0,322.0,3.8,7.0,26.8,0.0,0.0,,0.0,0.0,85.0,322.0,3.8,7.0,
284.0,Dylan Edwards,Colorado,Pac-12,12.0,76.0,321.0,4.2,1.0,26.8,36.0,299.0,8.3,4.0,24.9,112.0,620.0,5.5,5.0,
285.0,Nakia Watson,Washington State,Pac-12,12.0,89.0,321.0,3.6,4.0,26.8,24.0,230.0,9.6,3.0,19.2,113.0,551.0,4.9,7.0,
286.0,Damari Alston*,Auburn,SEC,10.0,64.0,320.0,5.0,2.0,32.0,8.0,48.0,6.0,0.0,4.8,72.0,368.0,5.1,2.0,
287.0,Kevin Concepcion*,North Carolina State,ACC,13.0,41.0,320.0,7.8,0.0,24.6,71.0,839.0,11.8,10.0,64.5,112.0,1159.0,10.3,10.0,
288.0,Anthony Hankerson,Colorado,Pac-12,12.0,78.0,319.0,4.1,1.0,26.6,16.0,71.0,4.4,1.0,5.9,94.0,390.0,4.1,2.0,
289.0,Brady Cook*,Missouri,SEC,13.0,113.0,319.0,2.8,8.0,24.5,0.0,0.0,,0.0,0.0,113.0,319.0,2.8,8.0,
290.0,Maquel Haywood*,Appalachian State,Sun Belt,13.0,60.0,318.0,5.3,2.0,24.5,0.0,0.0,,0.0,0.0,60.0,318.0,5.3,2.0,
291.0,Nathaniel Peat*,Missouri,SEC,12.0,76.0,317.0,4.2,3.0,26.4,6.0,81.0,13.5,1.0,6.8,82.0,398.0,4.9,4.0,
292.0,Sione Vaki*,Utah,Pac-12,12.0,42.0,317.0,7.5,2.0,26.4,11.0,203.0,18.5,3.0,16.9,53.0,520.0,9.8,5.0,
293.0,AJ Green,Arkansas,SEC,12.0,67.0,312.0,4.7,2.0,26.0,6.0,25.0,4.2,1.0,2.1,73.0,337.0,4.6,3.0,
294.0,Justin Marshall,Colorado State,MWC,3.0,57.0,311.0,5.5,2.0,103.7,2.0,23.0,11.5,0.0,7.7,59.0,334.0,5.7,2.0,
295.0,Michael Wiley*,Arizona,Pac-12,10.0,70.0,311.0,4.4,3.0,31.1,28.0,306.0,10.9,5.0,30.6,98.0,617.0,6.3,8.0,
296.0,Markese Stepp*,Western Kentucky,CUSA,11.0,69.0,310.0,4.5,3.0,28.2,7.0,73.0,10.4,0.0,6.6,76.0,383.0,5.0,3.0,
297.0,Kendrick Raphael*,North Carolina State,ACC,11.0,67.0,309.0,4.6,1.0,28.1,10.0,96.0,9.6,0.0,8.7,77.0,405.0,5.3,1.0,
298.0,Marcus Major*,Oklahoma,Big 12,7.0,78.0,308.0,3.9,1.0,44.0,12.0,75.0,6.3,1.0,10.7,90.0,383.0,4.3,2.0,
299.0,Freddie Brock*,Georgia State,Sun Belt,4.0,30.0,307.0,10.2,1.0,76.8,2.0,15.0,7.5,0.0,3.8,32.0,322.0,10.1,1.0,
300.0,Chez Mellusi*,Wisconsin,Big Ten,4.0,51.0,306.0,6.0,4.0,76.5,3.0,12.0,4.0,0.0,3.0,54.0,318.0,5.9,4.0,
301.0,Colby McDonald*,Maryland,Big Ten,12.0,53.0,306.0,5.8,2.0,25.5,5.0,16.0,3.2,0.0,1.3,58.0,322.0,5.6,2.0,
302.0,Frank Peasant,Middle Tennessee State,CUSA,9.0,81.0,306.0,3.8,4.0,34.0,16.0,126.0,7.9,0.0,14.0,97.0,432.0,4.5,4.0,
303.0,Richard Reese,Baylor,Big 12,12.0,66.0,306.0,4.6,2.0,25.5,7.0,24.0,3.4,0.0,2.0,73.0,330.0,4.5,2.0,
304.0,Sutton Smith*,Memphis,American,13.0,63.0,305.0,4.8,2.0,23.5,18.0,152.0,8.4,2.0,11.7,81.0,457.0,5.6,4.0,
305.0,Tanner Mordecai*,Wisconsin,Big Ten,10.0,90.0,302.0,3.4,4.0,30.2,2.0,14.0,7.0,0.0,1.4,92.0,316.0,3.4,4.0,
306.0,Gregory Desrosiers,Massachusetts,Ind,11.0,37.0,301.0,8.1,4.0,27.4,15.0,185.0,12.3,2.0,16.8,52.0,486.0,9.3,6.0,
307.0,Joe Milton*,Tennessee,SEC,12.0,78.0,299.0,3.8,7.0,24.9,1.0,6.0,6.0,0.0,0.5,79.0,305.0,3.9,7.0,
308.0,Avery Johnson*,Kansas State,Big 12,8.0,52.0,296.0,5.7,7.0,37.0,0.0,0.0,,0.0,0.0,52.0,296.0,5.7,7.0,
309.0,Jordan Ford,Tulsa,American,12.0,78.0,294.0,3.8,1.0,24.5,9.0,24.0,2.7,0.0,2.0,87.0,318.0,3.7,1.0,
310.0,Ashton Daniels,Stanford,Pac-12,12.0,109.0,292.0,2.7,3.0,24.3,0.0,0.0,,0.0,0.0,109.0,292.0,2.7,3.0,
311.0,Grant Wilson*,Old Dominion,Sun Belt,12.0,130.0,289.0,2.2,4.0,24.1,1.0,26.0,26.0,1.0,2.2,131.0,315.0,2.4,5.0,
312.0,Alex Broome*,Boston College,ACC,11.0,60.0,288.0,4.8,1.0,26.2,8.0,52.0,6.5,1.0,4.7,68.0,340.0,5.0,2.0,
313.0,Keith Willis Jr.,Louisiana Tech,CUSA,7.0,51.0,288.0,5.6,7.0,41.1,3.0,6.0,2.0,0.0,0.9,54.0,294.0,5.4,7.0,
314.0,Bennett Galloway,Louisiana-Monroe,Sun Belt,10.0,44.0,287.0,6.5,0.0,28.7,2.0,22.0,11.0,0.0,2.2,46.0,309.0,6.7,0.0,
315.0,Cam'Ron Valdez*,Texas Tech,Big 12,10.0,52.0,286.0,5.5,1.0,28.6,3.0,27.0,9.0,0.0,2.7,55.0,313.0,5.7,1.0,
316.0,Michael Pratt*,Tulane,American,11.0,98.0,286.0,2.9,5.0,26.0,0.0,0.0,,0.0,0.0,98.0,286.0,2.9,5.0,
317.0,Josh Williams*,LSU,SEC,13.0,55.0,284.0,5.2,5.0,21.8,14.0,194.0,13.9,1.0,14.9,69.0,478.0,6.9,6.0,
318.0,Maurice Turner*,Louisville,ACC,14.0,62.0,284.0,4.6,1.0,20.3,11.0,87.0,7.9,0.0,6.2,73.0,371.0,5.1,1.0,
319.0,Anderson Castle*,Appalachian State,Sun Belt,6.0,53.0,283.0,5.3,2.0,47.2,5.0,35.0,7.0,0.0,5.8,58.0,318.0,5.5,2.0,
320.0,Daba Fofana,Navy,American,12.0,72.0,283.0,3.9,3.0,23.6,5.0,46.0,9.2,0.0,3.8,77.0,329.0,4.3,3.0,
321.0,Delbert Mimms*,North Carolina State,ACC,13.0,96.0,282.0,2.9,8.0,21.7,3.0,23.0,7.7,0.0,1.8,99.0,305.0,3.1,8.0,
