Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 19_level_0
442.0,Dayton Wade*,Ole Miss,SEC,13.0,27.0,309.0,11.4,3.0,23.8,9.0,78.0,8.7,0.0,6.0,36.0,387.0,10.8,3.0,
443.0,Elijah Metcalf*,Middle Tennessee State,CUSA,13.0,26.0,309.0,11.9,2.0,23.8,0.0,0.0,,0.0,0.0,26.0,309.0,11.9,2.0,
444.0,Tai Felton*,Maryland,Big Ten,13.0,23.0,309.0,13.4,2.0,23.8,0.0,0.0,,0.0,0.0,23.0,309.0,13.4,2.0,
445.0,Brashard Smith,Miami (FL),ACC,11.0,33.0,308.0,9.3,0.0,28.0,3.0,22.0,7.3,0.0,2.0,36.0,330.0,9.2,0.0,
446.0,Treyton Welch*,Wyoming,MWC,12.0,22.0,308.0,14.0,5.0,25.7,0.0,0.0,,0.0,0.0,22.0,308.0,14.0,5.0,
447.0,Casey Washington*,Illinois,Big Ten,13.0,31.0,306.0,9.9,0.0,23.5,0.0,0.0,,0.0,0.0,31.0,306.0,9.9,0.0,
448.0,Silas Bolden*,Oregon State,Pac-12,13.0,23.0,305.0,13.3,4.0,23.5,9.0,105.0,11.7,2.0,8.1,32.0,410.0,12.8,6.0,
449.0,Thomas Yassmin*,Utah,Pac-12,13.0,13.0,301.0,23.2,6.0,23.2,0.0,0.0,,0.0,0.0,13.0,301.0,23.2,6.0,
450.0,Marcell Barbee,Texas State,Sun Belt,8.0,21.0,299.0,14.2,1.0,37.4,0.0,0.0,,0.0,0.0,21.0,299.0,14.2,1.0,
451.0,Bucky Irving*,Oregon,Pac-12,13.0,31.0,299.0,9.6,3.0,23.0,156.0,1058.0,6.8,5.0,81.4,187.0,1357.0,7.3,8.0,
452.0,Wyatt Wieland*,Wyoming,MWC,13.0,23.0,299.0,13.0,1.0,23.0,6.0,19.0,3.2,2.0,1.5,29.0,318.0,11.0,3.0,
453.0,Frank Ladson Jr.,Miami (FL),ACC,12.0,27.0,298.0,11.0,1.0,24.8,1.0,2.0,2.0,0.0,0.2,28.0,300.0,10.7,1.0,
454.0,Mookie Cooper*,Missouri,SEC,13.0,26.0,298.0,11.5,0.0,22.9,0.0,0.0,,0.0,0.0,26.0,298.0,11.5,0.0,
455.0,Roman Hemby*,Maryland,Big Ten,13.0,33.0,298.0,9.0,1.0,22.9,188.0,989.0,5.3,10.0,76.1,221.0,1287.0,5.8,11.0,
456.0,Charles Brown,Texas State,Sun Belt,12.0,22.0,297.0,13.5,3.0,24.8,0.0,0.0,,0.0,0.0,22.0,297.0,13.5,3.0,
457.0,Johnny Langan,Rutgers,Big Ten,12.0,31.0,296.0,9.5,1.0,24.7,31.0,139.0,4.5,1.0,11.6,62.0,435.0,7.0,2.0,
458.0,Josh Vann*,South Carolina,SEC,12.0,18.0,296.0,16.4,3.0,24.7,0.0,0.0,,0.0,0.0,18.0,296.0,16.4,3.0,
459.0,Lawrence Keys III*,Tulane,American,13.0,30.0,296.0,9.9,2.0,22.8,5.0,43.0,8.6,1.0,3.3,35.0,339.0,9.7,3.0,
460.0,Nakia Watson*,Washington State,Pac-12,11.0,30.0,296.0,9.9,4.0,26.9,144.0,769.0,5.3,9.0,69.9,174.0,1065.0,6.1,13.0,
461.0,Neal Johnson*,Louisiana,Sun Belt,13.0,25.0,296.0,11.8,2.0,22.8,0.0,0.0,,0.0,0.0,25.0,296.0,11.8,2.0,
462.0,RJ Maryland*,SMU,American,13.0,28.0,296.0,10.6,6.0,22.8,0.0,0.0,,0.0,0.0,28.0,296.0,10.6,6.0,
463.0,Blake Whiteheart*,Wake Forest,ACC,12.0,24.0,295.0,12.3,3.0,24.6,0.0,0.0,,0.0,0.0,24.0,295.0,12.3,3.0,
464.0,Jermaine Braddock*,San Jose State,MWC,12.0,26.0,295.0,11.3,0.0,24.6,0.0,0.0,,0.0,0.0,26.0,295.0,11.3,0.0,
465.0,Toa Taua,Nevada,MWC,12.0,41.0,295.0,7.2,1.0,24.6,217.0,911.0,4.2,11.0,75.9,258.0,1206.0,4.7,12.0,
466.0,Jalen Bracey,Florida International,CUSA,12.0,39.0,294.0,7.5,2.0,24.5,8.0,0.0,0.0,0.0,0.0,47.0,294.0,6.3,2.0,
467.0,Alred Luke,Louisiana-Monroe,Sun Belt,12.0,23.0,293.0,12.7,1.0,24.4,8.0,23.0,2.9,0.0,1.9,31.0,316.0,10.2,1.0,
468.0,Stephon Johnson Jr.*,Oklahoma State,Big 12,10.0,17.0,293.0,17.2,2.0,29.3,2.0,16.0,8.0,0.0,1.6,19.0,309.0,16.3,2.0,
469.0,Ainias Smith,Texas A&M,SEC,4.0,15.0,291.0,19.4,2.0,72.8,3.0,11.0,3.7,0.0,2.8,18.0,302.0,16.8,2.0,
470.0,Austin Williams*,Mississippi State,SEC,13.0,34.0,291.0,8.6,5.0,22.4,0.0,0.0,,0.0,0.0,34.0,291.0,8.6,5.0,
471.0,Luke Wysong,New Mexico,MWC,11.0,34.0,291.0,8.6,1.0,26.5,21.0,32.0,1.5,1.0,2.9,55.0,323.0,5.9,2.0,
472.0,Titus Mokiao-Atimalala*,UCLA,Pac-12,13.0,17.0,290.0,17.1,1.0,22.3,0.0,0.0,,0.0,0.0,17.0,290.0,17.1,1.0,
473.0,Mikel Barkley*,Toledo,MAC,11.0,22.0,289.0,13.1,3.0,26.3,0.0,0.0,,0.0,0.0,22.0,289.0,13.1,3.0,
474.0,Xazavian Valladay,Arizona State,Pac-12,12.0,37.0,289.0,7.8,2.0,24.1,215.0,1192.0,5.5,16.0,99.3,252.0,1481.0,5.9,18.0,
475.0,Jo'quavious Marks*,Mississippi State,SEC,12.0,48.0,288.0,6.0,0.0,24.0,113.0,582.0,5.2,9.0,48.5,161.0,870.0,5.4,9.0,
476.0,Kevens Clercius*,Connecticut,Ind,13.0,24.0,288.0,12.0,1.0,22.2,0.0,0.0,,0.0,0.0,24.0,288.0,12.0,1.0,
477.0,Trey Knox*,Arkansas,SEC,12.0,26.0,287.0,11.0,5.0,23.9,1.0,0.0,0.0,0.0,0.0,27.0,287.0,10.6,5.0,
478.0,Frank Peasant*,Middle Tennessee State,CUSA,13.0,28.0,286.0,10.2,2.0,22.0,182.0,777.0,4.3,9.0,59.8,210.0,1063.0,5.1,11.0,
479.0,Jack Coldiron*,Miami (OH),MAC,12.0,24.0,286.0,11.9,1.0,23.8,0.0,0.0,,0.0,0.0,24.0,286.0,11.9,1.0,
480.0,Dillon Johnson*,Mississippi State,SEC,11.0,48.0,285.0,5.9,0.0,25.9,89.0,488.0,5.5,3.0,44.4,137.0,773.0,5.6,3.0,
481.0,Jake Briningstool*,Clemson,ACC,14.0,25.0,285.0,11.4,4.0,20.4,0.0,0.0,,0.0,0.0,25.0,285.0,11.4,4.0,
482.0,John Stephens Jr.*,Louisiana,Sun Belt,13.0,14.0,284.0,20.3,3.0,21.8,0.0,0.0,,0.0,0.0,14.0,284.0,20.3,3.0,
483.0,Logan Loya*,UCLA,Pac-12,12.0,18.0,284.0,15.8,3.0,23.7,0.0,0.0,,0.0,0.0,18.0,284.0,15.8,3.0,
484.0,Tyrick James*,Tulane,American,14.0,25.0,284.0,11.4,4.0,20.3,1.0,3.0,3.0,0.0,0.2,26.0,287.0,11.0,4.0,
485.0,Gavin Bartholomew*,Pitt,ACC,13.0,21.0,283.0,13.5,2.0,21.8,0.0,0.0,,0.0,0.0,21.0,283.0,13.5,2.0,
486.0,Kentron Poitier*,Florida State,ACC,13.0,14.0,283.0,20.2,4.0,21.8,0.0,0.0,,0.0,0.0,14.0,283.0,20.2,4.0,
487.0,Mershawn Rice*,Purdue,Big Ten,14.0,23.0,283.0,12.3,1.0,20.2,0.0,0.0,,0.0,0.0,23.0,283.0,12.3,1.0,
488.0,Jack Velling*,Oregon State,Pac-12,11.0,16.0,281.0,17.6,3.0,25.5,0.0,0.0,,0.0,0.0,16.0,281.0,17.6,3.0,
489.0,Darryl Jones*,North Carolina State,ACC,13.0,30.0,280.0,9.3,3.0,21.5,0.0,0.0,,0.0,0.0,30.0,280.0,9.3,3.0,
490.0,Dylan Wright*,Minnesota,Big Ten,12.0,17.0,280.0,16.5,1.0,23.3,0.0,0.0,,0.0,0.0,17.0,280.0,16.5,1.0,
491.0,Gunnar Oakes*,Eastern Michigan,MAC,12.0,27.0,279.0,10.3,0.0,23.3,0.0,0.0,,0.0,0.0,27.0,279.0,10.3,0.0,
492.0,Jamaal Bell,Nevada,MWC,11.0,28.0,279.0,10.0,0.0,25.4,5.0,8.0,1.6,0.0,0.7,33.0,287.0,8.7,0.0,
493.0,Jeff Weimer,Nevada-Las Vegas,MWC,7.0,26.0,278.0,10.7,1.0,39.7,0.0,0.0,,0.0,0.0,26.0,278.0,10.7,1.0,
494.0,Ketron Jackson Jr.*,Arkansas,SEC,12.0,16.0,277.0,17.3,3.0,23.1,1.0,19.0,19.0,0.0,1.6,17.0,296.0,17.4,3.0,
495.0,Taj Davis*,Washington,Pac-12,13.0,21.0,277.0,13.2,3.0,21.3,0.0,0.0,,0.0,0.0,21.0,277.0,13.2,3.0,
496.0,Alec Holler*,UCF,American,14.0,22.0,276.0,12.5,1.0,19.7,0.0,0.0,,0.0,0.0,22.0,276.0,12.5,1.0,
497.0,Anthony Sambucci,Western Michigan,MAC,11.0,20.0,276.0,13.8,1.0,25.1,0.0,0.0,,0.0,0.0,20.0,276.0,13.8,1.0,
498.0,Jalen Walker*,Miami (OH),MAC,12.0,28.0,276.0,9.9,0.0,23.0,2.0,-4.0,-2.0,0.0,-0.3,30.0,272.0,9.1,0.0,
499.0,Kelly Akharaiyi,UTEP,CUSA,12.0,21.0,275.0,13.1,1.0,22.9,1.0,-6.0,-6.0,0.0,-0.5,22.0,269.0,12.2,1.0,
500.0,Devin Mockobee*,Purdue,Big Ten,13.0,32.0,274.0,8.6,0.0,21.1,195.0,968.0,5.0,9.0,74.5,227.0,1242.0,5.5,9.0,
501.0,Josh Henderson,Indiana,Big Ten,12.0,24.0,274.0,11.4,4.0,22.8,90.0,398.0,4.4,4.0,33.2,114.0,672.0,5.9,8.0,
502.0,Harrison Wallace III*,Penn State,Big Ten,13.0,19.0,273.0,14.4,1.0,21.0,0.0,0.0,,0.0,0.0,19.0,273.0,14.4,1.0,
503.0,Joshua Simon*,Western Kentucky,CUSA,14.0,20.0,273.0,13.7,6.0,19.5,0.0,0.0,,0.0,0.0,20.0,273.0,13.7,6.0,
504.0,Javen Banks,Texas State,Sun Belt,9.0,19.0,271.0,14.3,4.0,30.1,0.0,0.0,,0.0,0.0,19.0,271.0,14.3,4.0,
505.0,Raheim Sanders*,Arkansas,SEC,13.0,28.0,271.0,9.7,2.0,20.8,222.0,1443.0,6.5,10.0,111.0,250.0,1714.0,6.9,12.0,
506.0,Julian Ortega-Jones,Texas State,Sun Belt,9.0,29.0,270.0,9.3,1.0,30.0,0.0,0.0,,0.0,0.0,29.0,270.0,9.3,1.0,
507.0,Isaiah Alston,Army,Ind,11.0,16.0,269.0,16.8,1.0,24.5,0.0,0.0,,0.0,0.0,16.0,269.0,16.8,1.0,
508.0,Kyren Lacy*,LSU,SEC,14.0,24.0,268.0,11.2,0.0,19.1,0.0,0.0,,0.0,0.0,24.0,268.0,11.2,0.0,
509.0,Lawrance Toafili*,Florida State,ACC,13.0,24.0,268.0,11.2,1.0,20.6,93.0,457.0,4.9,5.0,35.2,117.0,725.0,6.2,6.0,
510.0,Austin Jones*,USC,Pac-12,14.0,25.0,267.0,10.7,1.0,19.1,135.0,705.0,5.2,5.0,50.4,160.0,972.0,6.1,6.0,
511.0,Devin Culp*,Washington,Pac-12,13.0,29.0,266.0,9.2,1.0,20.5,1.0,2.0,2.0,0.0,0.2,30.0,268.0,8.9,1.0,
512.0,Jayden Umbarger,Navy,American,12.0,16.0,265.0,16.6,2.0,22.1,4.0,12.0,3.0,0.0,1.0,20.0,277.0,13.9,2.0,
513.0,Dean Patterson,Florida International,CUSA,12.0,17.0,264.0,15.5,0.0,22.0,3.0,15.0,5.0,0.0,1.3,20.0,279.0,14.0,0.0,
514.0,Will Kacmarek*,Ohio,MAC,14.0,20.0,264.0,13.2,0.0,18.9,1.0,-1.0,-1.0,0.0,-0.1,21.0,263.0,12.5,0.0,
515.0,Taylor Thompson,Charlotte,CUSA,12.0,14.0,263.0,18.8,0.0,21.9,0.0,0.0,,0.0,0.0,14.0,263.0,18.8,0.0,
516.0,Edward Saydee,Temple,American,12.0,36.0,262.0,7.3,0.0,21.8,149.0,639.0,4.3,6.0,53.3,185.0,901.0,4.9,6.0,
517.0,Samario Rudolph*,UAB,CUSA,13.0,14.0,262.0,18.7,2.0,20.2,0.0,0.0,,0.0,0.0,14.0,262.0,18.7,2.0,
518.0,Jack Bradley*,Rice,CUSA,13.0,28.0,260.0,9.3,2.0,20.0,0.0,0.0,,0.0,0.0,28.0,260.0,9.3,2.0,
519.0,Eric McAlister*,Boise State,MWC,13.0,11.0,259.0,23.5,4.0,19.9,0.0,0.0,,0.0,0.0,11.0,259.0,23.5,4.0,
520.0,Tony Johnson,Florida Atlantic,CUSA,12.0,23.0,258.0,11.2,3.0,21.5,1.0,6.0,6.0,0.0,0.5,24.0,264.0,11.0,3.0,
521.0,George Takacs,Boston College,ACC,9.0,26.0,256.0,9.8,1.0,28.4,0.0,0.0,,0.0,0.0,26.0,256.0,9.8,1.0,
522.0,Nick Gallo,Virginia Tech,ACC,11.0,30.0,256.0,8.5,0.0,23.3,0.0,0.0,,0.0,0.0,30.0,256.0,8.5,0.0,
523.0,Tyjae Spears*,Tulane,American,14.0,22.0,256.0,11.6,2.0,18.3,229.0,1581.0,6.9,19.0,112.9,251.0,1837.0,7.3,21.0,
524.0,Ben Sims*,Baylor,Big 12,12.0,31.0,255.0,8.2,3.0,21.3,1.0,1.0,1.0,1.0,0.1,32.0,256.0,8.0,4.0,
525.0,Da'Wain Lofton,Virginia Tech,ACC,11.0,22.0,254.0,11.5,2.0,23.1,1.0,-3.0,-3.0,0.0,-0.3,23.0,251.0,10.9,2.0,
526.0,Keaton Mitchell*,East Carolina,American,12.0,27.0,252.0,9.3,1.0,21.0,201.0,1452.0,7.2,14.0,121.0,228.0,1704.0,7.5,15.0,
527.0,Shameen Jones,Rutgers,Big Ten,12.0,16.0,252.0,15.8,2.0,21.0,0.0,0.0,,0.0,0.0,16.0,252.0,15.8,2.0,
528.0,Justin Joly*,Connecticut,Ind,12.0,18.0,250.0,13.9,2.0,20.8,1.0,12.0,12.0,0.0,1.0,19.0,262.0,13.8,2.0,
529.0,Sean Tucker*,Syracuse,ACC,12.0,36.0,248.0,6.9,2.0,20.7,206.0,1060.0,5.1,11.0,88.3,242.0,1308.0,5.4,13.0,
530.0,Ta'Zhawn Henry*,Houston,American,9.0,21.0,246.0,11.7,1.0,27.3,88.0,359.0,4.1,3.0,39.9,109.0,605.0,5.6,4.0,
531.0,Jared Wiley*,Texas Christian,Big 12,15.0,24.0,245.0,10.2,4.0,16.3,0.0,0.0,,0.0,0.0,24.0,245.0,10.2,4.0,
532.0,Lincoln Victor*,Washington State,Pac-12,13.0,26.0,245.0,9.4,0.0,18.8,1.0,-19.0,-19.0,0.0,-1.5,27.0,226.0,8.4,0.0,
533.0,Spencer Curtis,Nevada,MWC,12.0,18.0,245.0,13.6,1.0,20.4,0.0,0.0,,0.0,0.0,18.0,245.0,13.6,1.0,
534.0,Daejon Reynolds*,Florida,SEC,8.0,11.0,244.0,22.2,2.0,30.5,0.0,0.0,,0.0,0.0,11.0,244.0,22.2,2.0,
535.0,DeShawn Hanika,Iowa State,Big 12,12.0,17.0,244.0,14.4,4.0,20.3,0.0,0.0,,0.0,0.0,17.0,244.0,14.4,4.0,
536.0,Roderick Daniels Jr.*,SMU,American,12.0,22.0,243.0,11.0,3.0,20.3,16.0,102.0,6.4,1.0,8.5,38.0,345.0,9.1,4.0,
537.0,Josiah Miamen,Florida International,CUSA,12.0,27.0,242.0,9.0,1.0,20.2,0.0,0.0,,0.0,0.0,27.0,242.0,9.0,1.0,
538.0,Mark Walker,Navy,American,12.0,13.0,242.0,18.6,1.0,20.2,0.0,0.0,,0.0,0.0,13.0,242.0,18.6,1.0,
539.0,Will Shipley*,Clemson,ACC,14.0,38.0,242.0,6.4,0.0,17.3,210.0,1182.0,5.6,15.0,84.4,248.0,1424.0,5.7,15.0,
540.0,Patrick Garwo,Boston College,ACC,12.0,29.0,241.0,8.3,0.0,20.1,132.0,402.0,3.0,3.0,33.5,161.0,643.0,4.0,3.0,
541.0,Princeton Fant*,Tennessee,SEC,13.0,22.0,241.0,11.0,3.0,18.5,6.0,17.0,2.8,5.0,1.3,28.0,258.0,9.2,8.0,
542.0,Chase Brown*,Illinois,Big Ten,12.0,27.0,240.0,8.9,3.0,20.0,328.0,1643.0,5.0,10.0,136.9,355.0,1883.0,5.3,13.0,
543.0,Chritauskie Dove*,Missouri,SEC,13.0,16.0,240.0,15.0,1.0,18.5,1.0,-4.0,-4.0,0.0,-0.3,17.0,236.0,13.9,1.0,
544.0,Travis Vokolek,Nebraska,Big Ten,10.0,20.0,240.0,12.0,2.0,24.0,0.0,0.0,,0.0,0.0,20.0,240.0,12.0,2.0,
545.0,Xavier Restrepo,Miami (FL),ACC,7.0,21.0,240.0,11.4,2.0,34.3,0.0,0.0,,0.0,0.0,21.0,240.0,11.4,2.0,
546.0,Daniel Barker,Michigan State,Big Ten,12.0,21.0,239.0,11.4,2.0,19.9,2.0,1.0,0.5,0.0,0.1,23.0,240.0,10.4,2.0,
547.0,Gavin Blackwell*,North Carolina,ACC,13.0,18.0,239.0,13.3,1.0,18.4,0.0,0.0,,0.0,0.0,18.0,239.0,13.3,1.0,
548.0,Johnnie Lang,Arkansas State,Sun Belt,12.0,24.0,238.0,9.9,3.0,19.8,119.0,419.0,3.5,3.0,34.9,143.0,657.0,4.6,6.0,
549.0,Quincy Skinner Jr.,Vanderbilt,SEC,9.0,17.0,238.0,14.0,2.0,26.4,0.0,0.0,,0.0,0.0,17.0,238.0,14.0,2.0,
550.0,Sean Atkins,South Florida,American,11.0,19.0,238.0,12.5,3.0,21.6,2.0,9.0,4.5,0.0,0.8,21.0,247.0,11.8,3.0,
551.0,Andison Coby,Indiana,Big Ten,12.0,18.0,237.0,13.2,1.0,19.8,0.0,0.0,,0.0,0.0,18.0,237.0,13.2,1.0,
552.0,Christian Trahan*,Houston,American,13.0,23.0,237.0,10.3,3.0,18.2,0.0,0.0,,0.0,0.0,23.0,237.0,10.3,3.0,
553.0,Donny Navarro III,Northwestern,Big Ten,12.0,31.0,237.0,7.6,2.0,19.8,0.0,0.0,,0.0,0.0,31.0,237.0,7.6,2.0,
554.0,Keegan Jones*,UCLA,Pac-12,12.0,21.0,237.0,11.3,3.0,19.8,73.0,320.0,4.4,2.0,26.7,94.0,557.0,5.9,5.0,
555.0,Dea Dea McDougle*,Tulane,American,10.0,23.0,236.0,10.3,1.0,23.6,7.0,43.0,6.1,1.0,4.3,30.0,279.0,9.3,2.0,
556.0,Michael Jackson III*,USC,Pac-12,8.0,17.0,236.0,13.9,4.0,29.5,2.0,72.0,36.0,0.0,9.0,19.0,308.0,16.2,4.0,
557.0,Colston Loveland*,Michigan,Big Ten,14.0,16.0,235.0,14.7,2.0,16.8,1.0,-8.0,-8.0,0.0,-0.6,17.0,227.0,13.4,2.0,
558.0,Leyton Smithson*,Washington State,Pac-12,13.0,30.0,235.0,7.8,1.0,18.1,1.0,3.0,3.0,1.0,0.2,31.0,238.0,7.7,2.0,
559.0,Rontavious Groves,Texas State,Sun Belt,10.0,23.0,235.0,10.2,1.0,23.5,0.0,0.0,,0.0,0.0,23.0,235.0,10.2,1.0,
560.0,Joe Griffin,Boston College,ACC,10.0,18.0,234.0,13.0,5.0,23.4,0.0,0.0,,0.0,0.0,18.0,234.0,13.0,5.0,
561.0,Donovan Green,Texas A&M,SEC,10.0,22.0,233.0,10.6,2.0,23.3,0.0,0.0,,0.0,0.0,22.0,233.0,10.6,2.0,
562.0,Dontay Demus*,Maryland,Big Ten,12.0,22.0,233.0,10.6,1.0,19.4,0.0,0.0,,0.0,0.0,22.0,233.0,10.6,1.0,
563.0,Mark Redman*,San Diego State,MWC,13.0,21.0,233.0,11.1,2.0,17.9,0.0,0.0,,0.0,0.0,21.0,233.0,11.1,2.0,
564.0,Jaheim Bell*,South Carolina,SEC,12.0,25.0,231.0,9.2,2.0,19.3,73.0,261.0,3.6,3.0,21.8,98.0,492.0,5.0,5.0,
565.0,Monroe Young,California,Pac-12,12.0,23.0,231.0,10.0,3.0,19.3,0.0,0.0,,0.0,0.0,23.0,231.0,10.0,3.0,
566.0,TJ Jones*,UAB,CUSA,13.0,29.0,231.0,8.0,1.0,17.8,2.0,31.0,15.5,0.0,2.4,31.0,262.0,8.5,1.0,
567.0,Amir Abdur-Rahman,Ball State,MAC,12.0,23.0,229.0,10.0,1.0,19.1,0.0,0.0,,0.0,0.0,23.0,229.0,10.0,1.0,
568.0,Eric Gray*,Oklahoma,Big 12,12.0,33.0,229.0,6.9,0.0,19.1,213.0,1366.0,6.4,11.0,113.8,246.0,1595.0,6.5,11.0,
569.0,Lincoln Pare,Texas State,Sun Belt,12.0,29.0,229.0,7.9,1.0,19.1,172.0,772.0,4.5,5.0,64.3,201.0,1001.0,5.0,6.0,
570.0,Isaiah Hamilton*,San Jose State,MWC,8.0,11.0,228.0,20.7,2.0,28.5,1.0,11.0,11.0,0.0,1.4,12.0,239.0,19.9,2.0,
571.0,Damarcus Thomas*,South Alabama,Sun Belt,12.0,24.0,227.0,9.5,3.0,18.9,1.0,0.0,0.0,0.0,0.0,25.0,227.0,9.1,3.0,
572.0,Dominick Blaylock*,Georgia,SEC,15.0,15.0,227.0,15.1,1.0,15.1,0.0,0.0,,0.0,0.0,15.0,227.0,15.1,1.0,
573.0,Braylon McReynolds*,South Alabama,Sun Belt,11.0,21.0,226.0,10.8,1.0,20.5,59.0,326.0,5.5,0.0,29.6,80.0,552.0,6.9,1.0,
574.0,Michael Ezeike*,UCLA,Pac-12,12.0,20.0,226.0,11.3,4.0,18.8,0.0,0.0,,0.0,0.0,20.0,226.0,11.3,4.0,
575.0,Sieh Bangura*,Ohio,MAC,12.0,27.0,226.0,8.4,2.0,18.8,222.0,1078.0,4.9,13.0,89.8,249.0,1304.0,5.2,15.0,
576.0,Talik Keaton*,Marshall,Sun Belt,9.0,24.0,226.0,9.4,0.0,25.1,2.0,32.0,16.0,0.0,3.6,26.0,258.0,9.9,0.0,
577.0,Jordan Bly,Old Dominion,Sun Belt,11.0,22.0,225.0,10.2,0.0,20.5,1.0,-5.0,-5.0,0.0,-0.5,23.0,220.0,9.6,0.0,
578.0,Malik Rutherford,Georgia Tech,ACC,12.0,23.0,225.0,9.8,0.0,18.8,1.0,4.0,4.0,0.0,0.3,24.0,229.0,9.5,0.0,
579.0,Roc Taylor*,Memphis,American,11.0,20.0,225.0,11.3,1.0,20.5,1.0,5.0,5.0,0.0,0.5,21.0,230.0,11.0,1.0,
580.0,Wayne Taulapapa*,Washington,Pac-12,13.0,24.0,225.0,9.4,1.0,17.3,140.0,887.0,6.3,11.0,68.2,164.0,1112.0,6.8,12.0,
581.0,D.J. Matthews,Indiana,Big Ten,9.0,23.0,224.0,9.7,2.0,24.9,4.0,0.0,0.0,0.0,0.0,27.0,224.0,8.3,2.0,
582.0,Jared Casey*,Kansas,Big 12,13.0,18.0,224.0,12.4,4.0,17.2,0.0,0.0,,0.0,0.0,18.0,224.0,12.4,4.0,
583.0,Jarquez Hunter,Auburn,SEC,12.0,17.0,224.0,13.2,2.0,18.7,104.0,668.0,6.4,7.0,55.7,121.0,892.0,7.4,9.0,
584.0,Gunnar Henderson*,Texas Christian,Big 12,15.0,11.0,223.0,20.3,2.0,14.9,0.0,0.0,,0.0,0.0,11.0,223.0,20.3,2.0,
585.0,John Copenhaver*,North Carolina,ACC,13.0,15.0,222.0,14.8,0.0,17.1,0.0,4.0,,0.0,0.3,15.0,226.0,15.1,0.0,
586.0,Shadrick Byrd,Charlotte,CUSA,12.0,21.0,222.0,10.6,1.0,18.5,149.0,620.0,4.2,4.0,51.7,170.0,842.0,5.0,5.0,
587.0,CJ Yarbrough*,Liberty,Ind,11.0,16.0,221.0,13.8,2.0,20.1,0.0,0.0,,0.0,0.0,16.0,221.0,13.8,2.0,
588.0,Davis Koetter*,Boise State,MWC,12.0,14.0,221.0,15.8,1.0,18.4,1.0,-6.0,-6.0,0.0,-0.5,15.0,215.0,14.3,1.0,
589.0,Drew Painter,James Madison,Sun Belt,11.0,19.0,221.0,11.6,2.0,20.1,0.0,1.0,,0.0,0.1,19.0,222.0,11.7,2.0,
590.0,Vincent Terrell II,Navy,American,12.0,9.0,221.0,24.6,2.0,18.4,72.0,238.0,3.3,2.0,19.8,81.0,459.0,5.7,4.0,
591.0,Dominic Richardson*,Oklahoma State,Big 12,9.0,22.0,220.0,10.0,0.0,24.4,149.0,543.0,3.6,8.0,60.3,171.0,763.0,4.5,8.0,
592.0,Isaiah Bond*,Alabama,SEC,13.0,17.0,220.0,12.9,1.0,16.9,0.0,0.0,,0.0,0.0,17.0,220.0,12.9,1.0,
593.0,Jordan Dingle*,Kentucky,SEC,13.0,20.0,220.0,11.0,3.0,16.9,0.0,0.0,,0.0,0.0,20.0,220.0,11.0,3.0,
594.0,Tykee Ogle-Kellogg*,UTSA,CUSA,9.0,13.0,220.0,16.9,2.0,24.4,0.0,0.0,,0.0,0.0,13.0,220.0,16.9,2.0,
595.0,Frank Gore Jr.*,Southern Mississippi,Sun Belt,13.0,19.0,219.0,11.5,0.0,16.8,228.0,1382.0,6.1,9.0,106.3,247.0,1601.0,6.5,9.0,
596.0,Keilan Robinson*,Texas,Big 12,13.0,20.0,219.0,11.0,3.0,16.8,25.0,86.0,3.4,0.0,6.6,45.0,305.0,6.8,3.0,
597.0,Harold Fannin Jr.*,Bowling Green,MAC,12.0,19.0,218.0,11.5,1.0,18.2,10.0,53.0,5.3,4.0,4.4,29.0,271.0,9.3,5.0,
598.0,Nick Mardner*,Cincinnati,American,12.0,19.0,218.0,11.5,3.0,18.2,1.0,3.0,3.0,0.0,0.3,20.0,221.0,11.1,3.0,
599.0,Zae Baines,Temple,American,10.0,18.0,218.0,12.1,2.0,21.8,4.0,19.0,4.8,0.0,1.9,22.0,237.0,10.8,2.0,
600.0,Jalen White*,Georgia Southern,Sun Belt,11.0,22.0,217.0,9.9,1.0,19.7,162.0,914.0,5.6,10.0,83.1,184.0,1131.0,6.1,11.0,
601.0,Michael Redding III,Miami (FL),ACC,8.0,15.0,217.0,14.5,1.0,27.1,0.0,0.0,,0.0,0.0,15.0,217.0,14.5,1.0,
602.0,Shedrick Jackson,Auburn,SEC,12.0,16.0,217.0,13.6,0.0,18.1,1.0,12.0,12.0,0.0,1.0,17.0,229.0,13.5,0.0,
603.0,Dominick Mazotti*,San Jose State,MWC,7.0,21.0,216.0,10.3,3.0,30.9,0.0,0.0,,0.0,0.0,21.0,216.0,10.3,3.0,
604.0,Braden Smith*,Louisville,ACC,13.0,21.0,215.0,10.2,1.0,16.5,0.0,6.0,,0.0,0.5,21.0,221.0,10.5,1.0,
605.0,R.J. Harvey*,UCF,American,13.0,22.0,215.0,9.8,0.0,16.5,118.0,796.0,6.7,5.0,61.2,140.0,1011.0,7.2,5.0,
606.0,Chris Autman-Bell*,Minnesota,Big Ten,3.0,11.0,214.0,19.5,1.0,71.3,0.0,0.0,,0.0,0.0,11.0,214.0,19.5,1.0,
