Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 19_level_0
562.0,Jamal Johnson*,Bowling Green,MAC,13.0,31.0,231.0,7.5,1.0,17.8,26.0,188.0,7.2,1.0,14.5,57.0,419.0,7.4,2.0,
563.0,Luke Lachey*,Iowa,Big Ten,12.0,28.0,231.0,8.3,0.0,19.3,0.0,0.0,,0.0,0.0,28.0,231.0,8.3,0.0,
564.0,Luke McGary,Tulsa,American,12.0,17.0,231.0,13.6,1.0,19.3,0.0,0.0,,0.0,0.0,17.0,231.0,13.6,1.0,
565.0,Brenen Thompson*,Oklahoma,SEC,11.0,19.0,230.0,12.1,2.0,20.9,0.0,0.0,,0.0,0.0,19.0,230.0,12.1,2.0,
566.0,Joshua Porter*,South Florida,American,13.0,25.0,230.0,9.2,0.0,17.7,1.0,5.0,5.0,0.0,0.4,26.0,235.0,9.0,0.0,
567.0,Malique Dieudonne*,Western Michigan,MAC,11.0,13.0,230.0,17.7,2.0,20.9,1.0,0.0,0.0,0.0,0.0,14.0,230.0,16.4,2.0,
568.0,Alex Tecza*,Navy,American,13.0,12.0,229.0,19.1,2.0,17.6,125.0,576.0,4.6,8.0,44.3,137.0,805.0,5.9,10.0,
569.0,Cole Turner,Clemson,ACC,14.0,16.0,229.0,14.3,2.0,16.4,5.0,56.0,11.2,1.0,4.0,21.0,285.0,13.6,3.0,
570.0,Ja'Quez Cross*,Arkansas State,Sun Belt,13.0,35.0,228.0,6.5,1.0,17.5,115.0,638.0,5.5,2.0,49.1,150.0,866.0,5.8,3.0,
571.0,River Helms*,Western Kentucky,CUSA,7.0,19.0,228.0,12.0,2.0,32.6,0.0,0.0,,0.0,0.0,19.0,228.0,12.0,2.0,
572.0,Kenyon Clay,Southern Mississippi,Sun Belt,12.0,21.0,225.0,10.7,1.0,18.8,84.0,387.0,4.6,7.0,32.3,105.0,612.0,5.8,8.0,
573.0,Kris Mitchell*,Notre Dame,Ind,16.0,22.0,224.0,10.2,2.0,14.0,0.0,0.0,,0.0,0.0,22.0,224.0,10.2,2.0,
574.0,Gage Larvadain*,South Carolina,SEC,13.0,19.0,223.0,11.7,1.0,17.2,2.0,15.0,7.5,0.0,1.2,21.0,238.0,11.3,1.0,
575.0,Jaydn Ott*,California,ACC,10.0,24.0,222.0,9.3,1.0,22.2,116.0,385.0,3.3,4.0,38.5,140.0,607.0,4.3,5.0,
576.0,Marlion Jackson*,Louisiana Tech,CUSA,10.0,14.0,222.0,15.9,1.0,22.2,5.0,13.0,2.6,0.0,1.3,19.0,235.0,12.4,1.0,
577.0,Nathan Kent*,Navy,American,13.0,10.0,222.0,22.2,2.0,17.1,2.0,51.0,25.5,1.0,3.9,12.0,273.0,22.8,3.0,
578.0,Tastean Reddicks,Oregon State,Ind,11.0,17.0,222.0,13.1,0.0,20.2,0.0,0.0,,0.0,0.0,17.0,222.0,13.1,0.0,
579.0,Trell Harris,Virginia,ACC,4.0,15.0,221.0,14.7,2.0,55.3,0.0,0.0,,0.0,0.0,15.0,221.0,14.7,2.0,
580.0,Kyirin Heath,Southern Mississippi,Sun Belt,10.0,15.0,220.0,14.7,2.0,22.0,0.0,0.0,,0.0,0.0,15.0,220.0,14.7,2.0,
581.0,Solomon Lewis*,Louisiana Tech,CUSA,12.0,16.0,220.0,13.8,3.0,18.3,3.0,11.0,3.7,0.0,0.9,19.0,231.0,12.2,3.0,
582.0,Bryson Green,Wisconsin,Big Ten,8.0,17.0,219.0,12.9,2.0,27.4,0.0,0.0,,0.0,0.0,17.0,219.0,12.9,2.0,
583.0,Lee Beebe,UAB,American,12.0,30.0,219.0,7.3,1.0,18.3,166.0,884.0,5.3,7.0,73.7,196.0,1103.0,5.6,8.0,
584.0,Michael Phoenix II*,Sam Houston,CUSA,12.0,15.0,219.0,14.6,3.0,18.3,3.0,-5.0,-1.7,0.0,-0.4,18.0,214.0,11.9,3.0,
585.0,Jordan Ross*,Colorado State,MWC,13.0,15.0,218.0,14.5,1.0,16.8,2.0,0.0,0.0,0.0,0.0,17.0,218.0,12.8,1.0,
586.0,Josh Cuevas*,Alabama,SEC,13.0,16.0,218.0,13.6,1.0,16.8,0.0,0.0,,0.0,0.0,16.0,218.0,13.6,1.0,
587.0,Micah Mays Jr.,Wake Forest,ACC,12.0,16.0,218.0,13.6,2.0,18.2,0.0,0.0,,0.0,0.0,16.0,218.0,13.6,2.0,
588.0,Zavion Thomas*,LSU,SEC,13.0,23.0,218.0,9.5,2.0,16.8,9.0,76.0,8.4,0.0,5.8,32.0,294.0,9.2,2.0,
589.0,Bryson Washington*,Baylor,Big 12,11.0,22.0,217.0,9.9,1.0,19.7,175.0,1028.0,5.9,12.0,93.5,197.0,1245.0,6.3,13.0,
590.0,Carson Kent,Kennesaw State,CUSA,11.0,18.0,217.0,12.1,3.0,19.7,0.0,0.0,,0.0,0.0,18.0,217.0,12.1,3.0,
591.0,Keyan Burnett,Arizona,Big 12,8.0,18.0,217.0,12.1,1.0,27.1,0.0,0.0,,0.0,0.0,18.0,217.0,12.1,1.0,
592.0,Omarion Miller*,Colorado,Big 12,7.0,10.0,216.0,21.6,1.0,30.9,0.0,0.0,,0.0,0.0,10.0,216.0,21.6,1.0,
593.0,Quin Smith,Air Force,MWC,12.0,11.0,216.0,19.6,1.0,18.0,0.0,0.0,,0.0,0.0,11.0,216.0,19.6,1.0,
594.0,Terry Bussey*,Texas A&M,SEC,12.0,17.0,216.0,12.7,0.0,18.0,16.0,102.0,6.4,2.0,8.5,33.0,318.0,9.6,2.0,
595.0,Elijah Mojarro,Rice,American,11.0,22.0,215.0,9.8,3.0,19.5,0.0,0.0,,0.0,0.0,22.0,215.0,9.8,3.0,
596.0,Lawrance Toafili,Florida State,ACC,12.0,25.0,215.0,8.6,0.0,17.9,109.0,456.0,4.2,3.0,38.0,134.0,671.0,5.0,3.0,
597.0,Payten Singletary*,South Florida,American,13.0,18.0,215.0,11.9,2.0,16.5,0.0,0.0,,0.0,0.0,18.0,215.0,11.9,2.0,
598.0,Colin Weber,Charlotte,American,12.0,21.0,213.0,10.1,0.0,17.8,0.0,0.0,,0.0,0.0,21.0,213.0,10.1,0.0,
599.0,Alex Bauman*,Tulane,American,13.0,20.0,212.0,10.6,7.0,16.3,0.0,0.0,,0.0,0.0,20.0,212.0,10.6,7.0,
600.0,Will Pelissier,Wyoming,MWC,12.0,14.0,212.0,15.1,0.0,17.7,1.0,3.0,3.0,0.0,0.3,15.0,215.0,14.3,0.0,
601.0,Jayden Harrison*,Notre Dame,Ind,16.0,19.0,211.0,11.1,1.0,13.2,0.0,0.0,,0.0,0.0,19.0,211.0,11.1,1.0,
602.0,Jojo Phillips*,BYU,Big 12,13.0,10.0,211.0,21.1,2.0,16.2,0.0,0.0,,0.0,0.0,10.0,211.0,21.1,2.0,
603.0,Mason Williams*,Ohio,MAC,14.0,19.0,211.0,11.1,2.0,15.1,1.0,7.0,7.0,1.0,0.5,20.0,218.0,10.9,3.0,
604.0,Charles Kellom,Akron,MAC,12.0,27.0,210.0,7.8,2.0,17.5,85.0,352.0,4.1,1.0,29.3,112.0,562.0,5.0,3.0,
605.0,Dannis Jackson,Southern Mississippi,Sun Belt,10.0,11.0,210.0,19.1,0.0,21.0,2.0,11.0,5.5,0.0,1.1,13.0,221.0,17.0,0.0,
606.0,Sterling Galban,Massachusetts,Ind,12.0,25.0,210.0,8.4,0.0,17.5,1.0,-7.0,-7.0,0.0,-0.6,26.0,203.0,7.8,0.0,
607.0,Bryce Damous,UAB,American,12.0,19.0,209.0,11.0,1.0,17.4,0.0,0.0,,0.0,0.0,19.0,209.0,11.0,1.0,
608.0,Jordan James,Oregon,Big Ten,14.0,26.0,209.0,8.0,0.0,14.9,233.0,1267.0,5.4,15.0,90.5,259.0,1476.0,5.7,15.0,
609.0,Nazeviah Burris,Florida International,CUSA,8.0,22.0,209.0,9.5,1.0,26.1,2.0,13.0,6.5,0.0,1.6,24.0,222.0,9.3,1.0,
610.0,Shamar Sandgren*,South Alabama,Sun Belt,13.0,19.0,208.0,10.9,1.0,16.0,0.0,0.0,,0.0,0.0,19.0,208.0,10.9,1.0,
611.0,Zeriah Beason,Troy,Sun Belt,11.0,16.0,208.0,13.0,0.0,18.9,0.0,0.0,,0.0,0.0,16.0,208.0,13.0,0.0,
612.0,Hayden Hansen*,Florida,SEC,13.0,15.0,207.0,13.8,1.0,15.9,0.0,0.0,,0.0,0.0,15.0,207.0,13.8,1.0,
613.0,Jadon Jackson*,Kansas State,Big 12,12.0,15.0,207.0,13.8,1.0,17.3,2.0,9.0,4.5,0.0,0.8,17.0,216.0,12.7,1.0,
614.0,Jarod Bowie*,Jacksonville State,CUSA,14.0,13.0,207.0,15.9,0.0,14.8,3.0,24.0,8.0,0.0,1.7,16.0,231.0,14.4,0.0,
615.0,Qian Magwood,Ball State,MAC,11.0,23.0,207.0,9.0,4.0,18.8,0.0,0.0,,0.0,0.0,23.0,207.0,9.0,4.0,
616.0,Bailey Stockton*,Georgia Tech,ACC,13.0,17.0,206.0,12.1,1.0,15.8,2.0,11.0,5.5,0.0,0.8,19.0,217.0,11.4,1.0,
617.0,Antario Brown*,Northern Illinois,MAC,8.0,8.0,204.0,25.5,1.0,25.5,115.0,567.0,4.9,4.0,70.9,123.0,771.0,6.3,5.0,
618.0,Damien Martinez*,Miami (FL),ACC,13.0,17.0,204.0,12.0,0.0,15.7,159.0,1002.0,6.3,10.0,77.1,176.0,1206.0,6.9,10.0,
619.0,Justin Stevenson,Wyoming,MWC,12.0,17.0,204.0,12.0,3.0,17.0,5.0,40.0,8.0,0.0,3.3,22.0,244.0,11.1,3.0,
620.0,Christian Moss,Kennesaw State,CUSA,9.0,14.0,203.0,14.5,2.0,22.6,0.0,0.0,,0.0,0.0,14.0,203.0,14.5,2.0,
621.0,Elijah Gilliam*,Fresno State,MWC,13.0,32.0,203.0,6.3,0.0,15.6,121.0,466.0,3.9,8.0,35.8,153.0,669.0,4.4,8.0,
622.0,Emmanual Stevenson*,Arkansas State,Sun Belt,13.0,28.0,203.0,7.3,1.0,15.6,0.0,0.0,,0.0,0.0,28.0,203.0,7.3,1.0,
623.0,Jared Casey,Kansas,Big 12,12.0,18.0,203.0,11.3,2.0,16.9,1.0,1.0,1.0,0.0,0.1,19.0,204.0,10.7,2.0,
624.0,Justius Lowe,Oregon,Big Ten,11.0,21.0,203.0,9.7,1.0,18.5,0.0,0.0,,0.0,0.0,21.0,203.0,9.7,1.0,
625.0,Zion Steptoe,Tulsa,American,12.0,15.0,203.0,13.5,0.0,16.9,0.0,0.0,,0.0,0.0,15.0,203.0,13.5,0.0,
626.0,Aidan Mizell*,Florida,SEC,12.0,17.0,202.0,11.9,2.0,16.8,0.0,0.0,,0.0,0.0,17.0,202.0,11.9,2.0,
627.0,Josh Sterzer,Utah State,MWC,11.0,20.0,202.0,10.1,4.0,18.4,0.0,0.0,,0.0,0.0,20.0,202.0,10.1,4.0,
628.0,Justus Ross-Simmons*,Syracuse,ACC,10.0,9.0,202.0,22.4,2.0,20.2,0.0,0.0,,0.0,0.0,9.0,202.0,22.4,2.0,
629.0,Terrell McDonald,UAB,American,12.0,15.0,202.0,13.5,0.0,16.8,5.0,9.0,1.8,1.0,0.8,20.0,211.0,10.6,1.0,
630.0,Israel Polk,Akron,MAC,11.0,24.0,201.0,8.4,0.0,18.3,0.0,0.0,,0.0,0.0,24.0,201.0,8.4,0.0,
631.0,Keegan Jones,UCLA,Big Ten,12.0,19.0,201.0,10.6,1.0,16.8,47.0,179.0,3.8,1.0,14.9,66.0,380.0,5.8,2.0,
632.0,George Pettaway*,James Madison,Sun Belt,13.0,24.0,200.0,8.3,2.0,15.4,162.0,980.0,6.0,5.0,75.4,186.0,1180.0,6.3,7.0,
633.0,Robert Henry*,UTSA,American,11.0,21.0,199.0,9.5,1.0,18.1,130.0,706.0,5.4,7.0,64.2,151.0,905.0,6.0,8.0,
634.0,Tahj Brooks*,Texas Tech,Big 12,11.0,28.0,199.0,7.1,1.0,18.1,286.0,1505.0,5.3,17.0,136.8,314.0,1704.0,5.4,18.0,
635.0,Tykeem Wallace,Kennesaw State,CUSA,12.0,24.0,198.0,8.3,0.0,16.5,6.0,14.0,2.3,0.0,1.2,30.0,212.0,7.1,0.0,
636.0,Broc Lane,Utah State,MWC,7.0,19.0,197.0,10.4,2.0,28.1,0.0,0.0,,0.0,0.0,19.0,197.0,10.4,2.0,
637.0,Tyrone Broden*,Arkansas,SEC,13.0,15.0,197.0,13.1,1.0,15.2,0.0,0.0,,0.0,0.0,15.0,197.0,13.1,1.0,
638.0,Austin Bolt,Boise State,MWC,14.0,16.0,196.0,12.3,4.0,14.0,0.0,0.0,,0.0,0.0,16.0,196.0,12.3,4.0,
639.0,Caullin Lacy*,Louisville,ACC,5.0,18.0,196.0,10.9,1.0,39.2,5.0,21.0,4.2,1.0,4.2,23.0,217.0,9.4,2.0,
640.0,Cooper Mathers*,Washington State,Ind,11.0,13.0,196.0,15.1,6.0,17.8,0.0,0.0,,0.0,0.0,13.0,196.0,15.1,6.0,
641.0,Jeremiah Patterson,Arizona,Big 12,12.0,26.0,196.0,7.5,2.0,16.3,2.0,-2.0,-1.0,0.0,-0.2,28.0,194.0,6.9,2.0,
642.0,Parker Kingston*,BYU,Big 12,13.0,13.0,196.0,15.1,1.0,15.1,6.0,43.0,7.2,0.0,3.3,19.0,239.0,12.6,1.0,
643.0,Sam Olson,Arizona,Big 12,11.0,13.0,196.0,15.1,2.0,17.8,0.0,0.0,,0.0,0.0,13.0,196.0,15.1,2.0,
644.0,Alex Perry,Hawaii,MWC,12.0,22.0,195.0,8.9,0.0,16.3,0.0,0.0,,0.0,0.0,22.0,195.0,8.9,0.0,
645.0,Ismail Mahdi*,Texas State,Sun Belt,12.0,24.0,195.0,8.1,2.0,16.3,183.0,991.0,5.4,4.0,82.6,207.0,1186.0,5.7,6.0,
646.0,Jackson Hawes*,Georgia Tech,ACC,12.0,16.0,195.0,12.2,0.0,16.3,0.0,0.0,,0.0,0.0,16.0,195.0,12.2,0.0,
647.0,Elijah Metcalf,Marshall,Sun Belt,5.0,20.0,194.0,9.7,3.0,38.8,2.0,-3.0,-1.5,0.0,-0.6,22.0,191.0,8.7,3.0,
648.0,John Adams,Temple,American,12.0,16.0,194.0,12.1,1.0,16.2,3.0,9.0,3.0,0.0,0.8,19.0,203.0,10.7,1.0,
649.0,Trevor Etienne,Georgia,SEC,10.0,32.0,194.0,6.1,0.0,19.4,122.0,609.0,5.0,9.0,60.9,154.0,803.0,5.2,9.0,
650.0,Drake Dabney*,Texas Christian,Big 12,13.0,19.0,193.0,10.2,0.0,14.8,0.0,0.0,,0.0,0.0,19.0,193.0,10.2,0.0,
651.0,Tyler Griffin,Louisiana-Monroe,Sun Belt,12.0,8.0,193.0,24.1,1.0,16.1,0.0,0.0,,0.0,0.0,8.0,193.0,24.1,1.0,
652.0,Tyler Savage*,East Carolina,American,13.0,14.0,193.0,13.8,1.0,14.8,0.0,0.0,,0.0,0.0,14.0,193.0,13.8,1.0,
653.0,Dallas Payne,UAB,American,12.0,17.0,192.0,11.3,1.0,16.0,0.0,0.0,,0.0,0.0,17.0,192.0,11.3,1.0,
654.0,Jaron Glover,Michigan State,Big Ten,9.0,15.0,192.0,12.8,2.0,21.3,2.0,20.0,10.0,0.0,2.2,17.0,212.0,12.5,2.0,
655.0,Joshua Manning*,Missouri,SEC,13.0,13.0,192.0,14.8,1.0,14.8,1.0,4.0,4.0,1.0,0.3,14.0,196.0,14.0,2.0,
656.0,Damarcus Thomas*,South Alabama,Sun Belt,13.0,22.0,191.0,8.7,3.0,14.7,0.0,0.0,,0.0,0.0,22.0,191.0,8.7,3.0,
657.0,Kordell David,New Mexico State,CUSA,12.0,18.0,191.0,10.6,0.0,15.9,0.0,0.0,,0.0,0.0,18.0,191.0,10.6,0.0,
658.0,Sterling Berkhalter,Cincinnati,Big 12,12.0,11.0,191.0,17.4,1.0,15.9,0.0,0.0,,0.0,0.0,11.0,191.0,17.4,1.0,
659.0,Cam'ron Lacy,Middle Tennessee State,CUSA,12.0,20.0,190.0,9.5,0.0,15.8,1.0,1.0,1.0,0.0,0.1,21.0,191.0,9.1,0.0,
660.0,Daejon Reynolds*,Pitt,ACC,12.0,15.0,189.0,12.6,1.0,15.8,0.0,0.0,,0.0,0.0,15.0,189.0,12.6,1.0,
661.0,Jaedn Skeete*,Boston College,ACC,8.0,18.0,189.0,10.5,1.0,23.6,0.0,0.0,,0.0,0.0,18.0,189.0,10.5,1.0,
662.0,Kobe Pace,Virginia,ACC,11.0,21.0,189.0,9.0,0.0,17.2,114.0,499.0,4.4,3.0,45.4,135.0,688.0,5.1,3.0,
663.0,Kyson Brown,Arizona State,Big 12,14.0,13.0,189.0,14.5,1.0,13.5,73.0,351.0,4.8,2.0,25.1,86.0,540.0,6.3,3.0,
664.0,Preston Howard,Maryland,Big Ten,11.0,24.0,189.0,7.9,0.0,17.2,0.0,0.0,,0.0,0.0,24.0,189.0,7.9,0.0,
665.0,Zach Horton,Indiana,Big Ten,13.0,21.0,189.0,9.0,4.0,14.5,0.0,0.0,,0.0,0.0,21.0,189.0,9.0,4.0,
666.0,Braydon Bennett*,Coastal Carolina,Sun Belt,11.0,25.0,188.0,7.5,2.0,17.1,134.0,781.0,5.8,11.0,71.0,159.0,969.0,6.1,13.0,
667.0,Brody Dalton,Troy,Sun Belt,12.0,15.0,188.0,12.5,3.0,15.7,0.0,0.0,,0.0,0.0,15.0,188.0,12.5,3.0,
668.0,Kaleb Johnson*,Iowa,Big Ten,12.0,22.0,188.0,8.5,2.0,15.7,240.0,1537.0,6.4,21.0,128.1,262.0,1725.0,6.6,23.0,AA
669.0,Hykeem Williams,Florida State,ACC,9.0,16.0,187.0,11.7,1.0,20.8,0.0,0.0,,0.0,0.0,16.0,187.0,11.7,1.0,
670.0,Loic Fouonji*,Vanderbilt,SEC,13.0,12.0,187.0,15.6,0.0,14.4,0.0,0.0,,0.0,0.0,12.0,187.0,15.6,0.0,
671.0,Rico Flores Jr.,UCLA,Big Ten,4.0,12.0,187.0,15.6,1.0,46.8,0.0,0.0,,0.0,0.0,12.0,187.0,15.6,1.0,
672.0,Sebastian Macaluso*,San Jose State,MWC,13.0,15.0,187.0,12.5,0.0,14.4,0.0,0.0,,0.0,0.0,15.0,187.0,12.5,0.0,
673.0,Jesse Prewitt III,Central Michigan,MAC,12.0,23.0,186.0,8.1,2.0,15.5,0.0,0.0,,0.0,0.0,23.0,186.0,8.1,2.0,
674.0,Maliq Carr,Houston,Big 12,12.0,19.0,186.0,9.8,1.0,15.5,0.0,0.0,,0.0,0.0,19.0,186.0,9.8,1.0,
675.0,Tylan Hines,Hawaii,MWC,12.0,23.0,186.0,8.1,3.0,15.5,39.0,162.0,4.2,0.0,13.5,62.0,348.0,5.6,3.0,
676.0,Benjamin Yurosek,Georgia,SEC,14.0,15.0,185.0,12.3,0.0,13.2,0.0,0.0,,0.0,0.0,15.0,185.0,12.3,0.0,
677.0,Dante Cephas*,Kansas State,Big 12,13.0,15.0,184.0,12.3,0.0,14.2,0.0,0.0,,0.0,0.0,15.0,184.0,12.3,0.0,
678.0,Theo Melin ÃhrstrÃ¶m*,Texas A&M,SEC,13.0,10.0,184.0,18.4,2.0,14.2,0.0,0.0,,0.0,0.0,10.0,184.0,18.4,2.0,
679.0,Dominick Mazotti,Massachusetts,Ind,10.0,18.0,183.0,10.2,1.0,18.3,1.0,3.0,3.0,0.0,0.3,19.0,186.0,9.8,1.0,
680.0,Jordon Simmons,Akron,MAC,11.0,21.0,183.0,8.7,0.0,16.6,110.0,664.0,6.0,2.0,60.4,131.0,847.0,6.5,2.0,
681.0,Corey Dyches*,California,ACC,9.0,17.0,181.0,10.6,1.0,20.1,0.0,0.0,,0.0,0.0,17.0,181.0,10.6,1.0,
682.0,Evan Pryor,Cincinnati,Big 12,12.0,15.0,181.0,12.1,1.0,15.1,56.0,418.0,7.5,6.0,34.8,71.0,599.0,8.4,7.0,
683.0,Sean Brown*,Jacksonville State,CUSA,13.0,11.0,181.0,16.5,3.0,13.9,0.0,0.0,,0.0,0.0,11.0,181.0,16.5,3.0,
684.0,Vandrevius Jacobs*,South Carolina,SEC,9.0,12.0,181.0,15.1,0.0,20.1,0.0,0.0,,0.0,0.0,12.0,181.0,15.1,0.0,
685.0,Jacquez Stuart*,Toledo,MAC,12.0,16.0,180.0,11.3,0.0,15.0,68.0,269.0,4.0,2.0,22.4,84.0,449.0,5.3,2.0,
686.0,Benjamin Brahmer*,Iowa State,Big 12,8.0,10.0,179.0,17.9,1.0,22.4,0.0,0.0,,0.0,0.0,10.0,179.0,17.9,1.0,
687.0,Blake Nowell*,Texas Christian,Big 12,13.0,9.0,179.0,19.9,1.0,13.8,0.0,0.0,,0.0,0.0,9.0,179.0,19.9,1.0,
688.0,Corey Smith,Tulsa,American,12.0,12.0,179.0,14.9,2.0,14.9,1.0,2.0,2.0,0.0,0.2,13.0,181.0,13.9,2.0,
689.0,Iverson Hooks,UAB,American,12.0,14.0,179.0,12.8,1.0,14.9,0.0,0.0,,0.0,0.0,14.0,179.0,12.8,1.0,
690.0,Ollie Gordon,Oklahoma State,Big 12,12.0,29.0,179.0,6.2,1.0,14.9,190.0,880.0,4.6,13.0,73.3,219.0,1059.0,4.8,14.0,
691.0,Rahmir Johnson*,Nebraska,Big Ten,10.0,21.0,179.0,8.5,1.0,17.9,54.0,261.0,4.8,1.0,26.1,75.0,440.0,5.9,2.0,
692.0,Jaden Smith,UTEP,CUSA,4.0,21.0,177.0,8.4,0.0,44.3,1.0,-1.0,-1.0,0.0,-0.3,22.0,176.0,8.0,0.0,
693.0,Jonah Coleman*,Washington,Big Ten,13.0,23.0,177.0,7.7,0.0,13.6,193.0,1053.0,5.5,10.0,81.0,216.0,1230.0,5.7,10.0,
694.0,Brandon Inniss*,Ohio State,Big Ten,16.0,14.0,176.0,12.6,1.0,11.0,0.0,0.0,,0.0,0.0,14.0,176.0,12.6,1.0,
695.0,Finn Hogan*,Bowling Green,MAC,12.0,17.0,176.0,10.4,0.0,14.7,0.0,0.0,,0.0,0.0,17.0,176.0,10.4,0.0,
696.0,Javon Cambell,Louisiana-Monroe,Sun Belt,7.0,8.0,176.0,22.0,1.0,25.1,0.0,0.0,,0.0,0.0,8.0,176.0,22.0,1.0,
697.0,Julian Fleming*,Penn State,Big Ten,16.0,14.0,176.0,12.6,1.0,11.0,0.0,0.0,,0.0,0.0,14.0,176.0,12.6,1.0,
698.0,Makhi Hughes*,Tulane,American,14.0,19.0,176.0,9.3,2.0,12.6,265.0,1401.0,5.3,15.0,100.1,284.0,1577.0,5.6,17.0,
699.0,Reece Vander Zee*,Iowa,Big Ten,9.0,14.0,176.0,12.6,3.0,19.6,0.0,0.0,,0.0,0.0,14.0,176.0,12.6,3.0,
700.0,Gregory Desrosiers*,Memphis,American,8.0,21.0,175.0,8.3,4.0,21.9,31.0,228.0,7.4,3.0,28.5,52.0,403.0,7.8,7.0,
701.0,Cam Porter,Northwestern,Big Ten,11.0,23.0,174.0,7.6,0.0,15.8,126.0,501.0,4.0,6.0,45.5,149.0,675.0,4.5,6.0,
702.0,Bryce Kennon,Charlotte,American,11.0,17.0,173.0,10.2,1.0,15.7,0.0,0.0,,0.0,0.0,17.0,173.0,10.2,1.0,
703.0,Gavin Harris,Central Michigan,MAC,10.0,11.0,173.0,15.7,1.0,17.3,1.0,13.0,13.0,1.0,1.3,12.0,186.0,15.5,2.0,
704.0,Jaden Bradley*,Nevada-Las Vegas,MWC,14.0,9.0,173.0,19.2,1.0,12.4,1.0,6.0,6.0,0.0,0.4,10.0,179.0,17.9,1.0,
705.0,Jordan Houston,Marshall,Sun Belt,13.0,13.0,173.0,13.3,1.0,13.3,111.0,592.0,5.3,2.0,45.5,124.0,765.0,6.2,3.0,
706.0,Landen Thomas,Florida State,ACC,12.0,14.0,173.0,12.4,1.0,14.4,0.0,0.0,,0.0,0.0,14.0,173.0,12.4,1.0,
707.0,Nate Carter,Michigan State,Big Ten,12.0,18.0,173.0,9.6,2.0,14.4,116.0,499.0,4.3,5.0,41.6,134.0,672.0,5.0,7.0,
708.0,Aneyas Williams*,Notre Dame,Ind,15.0,18.0,172.0,9.6,0.0,11.5,34.0,219.0,6.4,2.0,14.6,52.0,391.0,7.5,2.0,
709.0,Davis Dalton,Southern Mississippi,Sun Belt,12.0,15.0,172.0,11.5,2.0,14.3,0.0,0.0,,0.0,0.0,15.0,172.0,11.5,2.0,
710.0,DJ Riles,Georgia State,Sun Belt,12.0,20.0,172.0,8.6,0.0,14.3,2.0,27.0,13.5,0.0,2.3,22.0,199.0,9.0,0.0,
711.0,Montana Lemonious-Craig,Arizona,Big 12,11.0,17.0,172.0,10.1,1.0,15.6,1.0,5.0,5.0,0.0,0.5,18.0,177.0,9.8,1.0,
712.0,Dan Dishman*,UTSA,American,12.0,12.0,171.0,14.3,3.0,14.3,0.0,0.0,,0.0,0.0,12.0,171.0,14.3,3.0,
713.0,Antonio Jones,Temple,American,12.0,23.0,170.0,7.4,1.0,14.2,3.0,10.0,3.3,0.0,0.8,26.0,180.0,6.9,1.0,
714.0,Devin Mockobee,Purdue,Big Ten,12.0,17.0,170.0,10.0,1.0,14.2,138.0,687.0,5.0,4.0,57.3,155.0,857.0,5.5,5.0,
715.0,Marlyn Johnson,Florida Atlantic,American,11.0,17.0,169.0,9.9,0.0,15.4,0.0,0.0,,0.0,0.0,17.0,169.0,9.9,0.0,
716.0,Artis Cole,Louisiana-Monroe,Sun Belt,12.0,13.0,168.0,12.9,1.0,14.0,0.0,0.0,,0.0,0.0,13.0,168.0,12.9,1.0,
717.0,Tavion Smith*,Louisiana,Sun Belt,14.0,12.0,168.0,14.0,4.0,12.0,0.0,0.0,,0.0,0.0,12.0,168.0,14.0,4.0,
718.0,Toby Payne,Marshall,Sun Belt,13.0,17.0,168.0,9.9,6.0,12.9,0.0,0.0,,0.0,0.0,17.0,168.0,9.9,6.0,
719.0,Jayden Thomas*,Notre Dame,Ind,16.0,18.0,167.0,9.3,2.0,10.4,3.0,27.0,9.0,0.0,1.7,21.0,194.0,9.2,2.0,
720.0,Jordan Waters*,North Carolina State,ACC,12.0,15.0,167.0,11.1,1.0,13.9,95.0,470.0,4.9,4.0,39.2,110.0,637.0,5.8,5.0,
721.0,Nicky Dalmolin*,Duke,ACC,6.0,11.0,167.0,15.2,2.0,27.8,0.0,0.0,,0.0,0.0,11.0,167.0,15.2,2.0,
722.0,Bralon Brown,Marshall,Sun Belt,12.0,15.0,166.0,11.1,2.0,13.8,0.0,0.0,,0.0,0.0,15.0,166.0,11.1,2.0,
723.0,Dijon Stanley,Utah,Big 12,12.0,7.0,166.0,23.7,2.0,13.8,20.0,66.0,3.3,0.0,5.5,27.0,232.0,8.6,2.0,
724.0,Freddie Brock,Georgia State,Sun Belt,12.0,21.0,166.0,7.9,1.0,13.8,151.0,819.0,5.4,8.0,68.3,172.0,985.0,5.7,9.0,
725.0,Jamal Haynes*,Georgia Tech,ACC,13.0,28.0,166.0,5.9,3.0,12.8,169.0,944.0,5.6,9.0,72.6,197.0,1110.0,5.6,12.0,
726.0,Kamryn Perry*,Miami (OH),MAC,13.0,10.0,166.0,16.6,0.0,12.8,0.0,0.0,,0.0,0.0,10.0,166.0,16.6,0.0,
