Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 19_level_0
Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
986.0,Josh Rounds,Tulane,American,12.0,6.0,84.0,14.0,0.0,7.0,125.0,758.0,6.1,7.0,63.2,131.0,842.0,6.4,7.0,
987.0,Tyshawn Brown*,Middle Tennessee State,CUSA,11.0,5.0,84.0,16.8,1.0,7.6,0.0,0.0,,0.0,0.0,5.0,84.0,16.8,1.0,
988.0,Warren Redix,UTEP,CUSA,11.0,12.0,84.0,7.0,3.0,7.6,2.0,-1.0,-0.5,0.0,-0.1,14.0,83.0,5.9,3.0,
989.0,Bryce Love*,Stanford,Pac-12,12.0,8.0,83.0,10.4,1.0,6.9,111.0,783.0,7.1,3.0,65.3,119.0,866.0,7.3,4.0,
990.0,Justin McInnis*,Arkansas State,Sun Belt,13.0,10.0,83.0,8.3,1.0,6.4,0.0,0.0,,0.0,0.0,10.0,83.0,8.3,1.0,
991.0,Lexington Thomas,Nevada-Las Vegas,MWC,10.0,6.0,83.0,13.8,2.0,8.3,124.0,642.0,5.2,8.0,64.2,130.0,725.0,5.6,10.0,
992.0,Luke Mayock*,Miami (OH),MAC,6.0,5.0,83.0,16.6,0.0,13.8,0.0,0.0,,0.0,0.0,5.0,83.0,16.6,0.0,
993.0,Marlon Watts*,Louisiana Tech,CUSA,12.0,4.0,83.0,20.8,1.0,6.9,0.0,0.0,,0.0,0.0,4.0,83.0,20.8,1.0,
994.0,Terry Juniel,UTEP,CUSA,12.0,9.0,83.0,9.2,0.0,6.9,1.0,-3.0,-3.0,0.0,-0.3,10.0,80.0,8.0,0.0,
995.0,Tommy Myers,Connecticut,American,12.0,9.0,83.0,9.2,0.0,6.9,0.0,0.0,,0.0,0.0,9.0,83.0,9.2,0.0,
996.0,Andrew Beck,Texas,Big 12,12.0,4.0,82.0,20.5,2.0,6.8,0.0,0.0,,0.0,0.0,4.0,82.0,20.5,2.0,
997.0,Blake Bone*,Kentucky,SEC,11.0,5.0,82.0,16.4,0.0,7.5,0.0,0.0,,0.0,0.0,5.0,82.0,16.4,0.0,
998.0,Emmanuel Harris*,New Mexico,MWC,12.0,6.0,82.0,13.7,1.0,6.8,1.0,1.0,1.0,0.0,0.1,7.0,83.0,11.9,1.0,
999.0,Jordan Cunningham*,North Carolina,ACC,10.0,6.0,82.0,13.7,0.0,8.2,0.0,0.0,,0.0,0.0,6.0,82.0,13.7,0.0,
1000.0,Michael Pittman Jr.*,USC,Pac-12,13.0,6.0,82.0,13.7,0.0,6.3,0.0,0.0,,0.0,0.0,6.0,82.0,13.7,0.0,
1001.0,Patrick Worstell,California,Pac-12,8.0,9.0,82.0,9.1,0.0,10.3,0.0,0.0,,0.0,0.0,9.0,82.0,9.1,0.0,
1002.0,Shawn Poindexter,Arizona,Pac-12,10.0,6.0,82.0,13.7,0.0,8.2,0.0,0.0,,0.0,0.0,6.0,82.0,13.7,0.0,
1003.0,Sterling Stowers*,Arkansas State,Sun Belt,12.0,11.0,82.0,7.5,1.0,6.8,1.0,-20.0,-20.0,0.0,-1.7,12.0,62.0,5.2,1.0,
1004.0,Chase Claypool,Notre Dame,Ind,11.0,5.0,81.0,16.2,0.0,7.4,1.0,9.0,9.0,0.0,0.8,6.0,90.0,15.0,0.0,
1005.0,Chase Harrell,Kansas,Big 12,12.0,5.0,81.0,16.2,2.0,6.8,0.0,0.0,,0.0,0.0,5.0,81.0,16.2,2.0,
1006.0,Jalen Hurd*,Tennessee,SEC,7.0,10.0,81.0,8.1,2.0,11.6,122.0,451.0,3.7,3.0,64.4,132.0,532.0,4.0,5.0,
1007.0,Jay Jay Wilson,Arizona State,Pac-12,9.0,4.0,81.0,20.3,3.0,9.0,0.0,0.0,,0.0,0.0,4.0,81.0,20.3,3.0,
1008.0,Keith Ford*,Texas A&M,SEC,13.0,5.0,81.0,16.2,0.0,6.2,126.0,669.0,5.3,6.0,51.5,131.0,750.0,5.7,6.0,
1009.0,Kesean Strong*,Old Dominion,CUSA,11.0,6.0,81.0,13.5,0.0,7.4,3.0,-1.0,-0.3,0.0,-0.1,9.0,80.0,8.9,0.0,
1010.0,Michael Martens,Fresno State,MWC,10.0,6.0,81.0,13.5,0.0,8.1,0.0,0.0,,0.0,0.0,6.0,81.0,13.5,0.0,
1011.0,Miles Boykin,Notre Dame,Ind,11.0,6.0,81.0,13.5,1.0,7.4,0.0,0.0,,0.0,0.0,6.0,81.0,13.5,1.0,
1012.0,Van Edwards Jr.,Akron,MAC,11.0,8.0,81.0,10.1,1.0,7.4,100.0,492.0,4.9,3.0,44.7,108.0,573.0,5.3,4.0,
1013.0,Jamaal Williams*,BYU,Ind,10.0,7.0,80.0,11.4,0.0,8.0,234.0,1375.0,5.9,12.0,137.5,241.0,1455.0,6.0,12.0,
1014.0,Kendall Ardoin,Tulane,American,10.0,4.0,80.0,20.0,1.0,8.0,0.0,0.0,,0.0,0.0,4.0,80.0,20.0,1.0,
1015.0,Sam Brunner,Ball State,MAC,12.0,8.0,80.0,10.0,1.0,6.7,0.0,0.0,,0.0,0.0,8.0,80.0,10.0,1.0,
1016.0,Teriyon Gipson*,New Mexico,MWC,11.0,9.0,80.0,8.9,1.0,7.3,145.0,1269.0,8.8,13.0,115.4,154.0,1349.0,8.8,14.0,
1017.0,Foster Moreau*,LSU,SEC,11.0,6.0,79.0,13.2,1.0,7.2,0.0,0.0,,0.0,0.0,6.0,79.0,13.2,1.0,
1018.0,Fred Coppet,Bowling Green,MAC,12.0,15.0,79.0,5.3,0.0,6.6,204.0,1030.0,5.0,8.0,85.8,219.0,1109.0,5.1,8.0,
1019.0,John Williams*,Memphis,American,13.0,7.0,79.0,11.3,0.0,6.1,0.0,0.0,,0.0,0.0,7.0,79.0,11.3,0.0,
1020.0,Kelvin Smith*,North Texas,CUSA,10.0,7.0,79.0,11.3,2.0,7.9,0.0,0.0,,0.0,0.0,7.0,79.0,11.3,2.0,
1021.0,Taz Zettergren,Ole Miss,SEC,11.0,4.0,79.0,19.8,0.0,7.2,0.0,0.0,,0.0,0.0,4.0,79.0,19.8,0.0,
1022.0,Vanel Dossous,Bowling Green,MAC,11.0,9.0,79.0,8.8,0.0,7.2,0.0,0.0,,0.0,0.0,9.0,79.0,8.8,0.0,
1023.0,Zamore Zigler,San Jose State,MWC,8.0,10.0,79.0,7.9,1.0,9.9,79.0,423.0,5.4,3.0,52.9,89.0,502.0,5.6,4.0,
1024.0,Isaiah Harris*,Kansas State,Big 12,5.0,10.0,78.0,7.8,0.0,15.6,0.0,0.0,,0.0,0.0,10.0,78.0,7.8,0.0,
1025.0,Jaymar Parrish*,Pitt,ACC,13.0,4.0,78.0,19.5,0.0,6.0,0.0,0.0,,0.0,0.0,4.0,78.0,19.5,0.0,
1026.0,Keigan Williams,Georgia Southern,Sun Belt,11.0,5.0,78.0,15.6,0.0,7.1,0.0,0.0,,0.0,0.0,5.0,78.0,15.6,0.0,
1027.0,KJ Hall*,BYU,Ind,5.0,5.0,78.0,15.6,0.0,15.6,35.0,184.0,5.3,2.0,36.8,40.0,262.0,6.6,2.0,
1028.0,Ryan Santoro,Virginia,ACC,12.0,9.0,78.0,8.7,1.0,6.5,0.0,0.0,,0.0,0.0,9.0,78.0,8.7,1.0,
1029.0,Terrell Green,East Carolina,American,12.0,7.0,78.0,11.1,0.0,6.5,0.0,0.0,,0.0,0.0,7.0,78.0,11.1,0.0,
1030.0,T.J. Watkins*,Appalachian State,Sun Belt,6.0,8.0,78.0,9.8,0.0,13.0,0.0,0.0,,0.0,0.0,8.0,78.0,9.8,0.0,
1031.0,Doroland Dorceus*,Memphis,American,13.0,10.0,77.0,7.7,1.0,5.9,132.0,810.0,6.1,9.0,62.3,142.0,887.0,6.2,10.0,
1032.0,Joe Reed,Virginia,ACC,12.0,4.0,77.0,19.3,0.0,6.4,2.0,3.0,1.5,0.0,0.3,6.0,80.0,13.3,0.0,
1033.0,Marcus Gaines*,Louisiana Tech,CUSA,6.0,6.0,77.0,12.8,1.0,12.8,0.0,0.0,,0.0,0.0,6.0,77.0,12.8,1.0,
1034.0,Tyler Siudzinski,Texas State,Sun Belt,10.0,11.0,77.0,7.0,0.0,7.7,57.0,223.0,3.9,2.0,22.3,68.0,300.0,4.4,2.0,
1035.0,Adoree Jackson*,USC,Pac-12,13.0,2.0,76.0,38.0,1.0,5.8,7.0,51.0,7.3,0.0,3.9,9.0,127.0,14.1,1.0,AA
1036.0,Paul Lucas,Oregon State,Pac-12,12.0,5.0,76.0,15.2,0.0,6.3,33.0,113.0,3.4,0.0,9.4,38.0,189.0,5.0,0.0,
1037.0,Ronald Jones*,USC,Pac-12,13.0,11.0,76.0,6.9,1.0,5.8,177.0,1082.0,6.1,12.0,83.2,188.0,1158.0,6.2,13.0,
1038.0,Shannon Brooks*,Minnesota,Big Ten,10.0,8.0,76.0,9.5,2.0,7.6,138.0,650.0,4.7,5.0,65.0,146.0,726.0,5.0,7.0,
1039.0,Shaun Wilson,Duke,ACC,12.0,8.0,76.0,9.5,0.0,6.3,151.0,623.0,4.1,4.0,51.9,159.0,699.0,4.4,4.0,
1040.0,Bryan Reimers*,Nebraska,Big Ten,12.0,5.0,75.0,15.0,1.0,6.3,0.0,0.0,,0.0,0.0,5.0,75.0,15.0,1.0,
1041.0,D'Onta Foreman,Texas,Big 12,11.0,7.0,75.0,10.7,0.0,6.8,323.0,2028.0,6.3,15.0,184.4,330.0,2103.0,6.4,15.0,"H-8,AA"
1042.0,James Price*,Wyoming,MWC,12.0,6.0,75.0,12.5,0.0,6.3,0.0,0.0,,0.0,0.0,6.0,75.0,12.5,0.0,
1043.0,Lyndon Johnson,Cincinnati,American,10.0,5.0,75.0,15.0,0.0,7.5,2.0,10.0,5.0,0.0,1.0,7.0,85.0,12.1,0.0,
1044.0,Cade Carney*,Wake Forest,ACC,10.0,12.0,74.0,6.2,0.0,7.4,156.0,589.0,3.8,6.0,58.9,168.0,663.0,3.9,6.0,
1045.0,Dakota Torres*,Hawaii,MWC,14.0,10.0,74.0,7.4,2.0,5.3,0.0,0.0,,0.0,0.0,10.0,74.0,7.4,2.0,
1046.0,David Yancey,Purdue,Big Ten,9.0,6.0,74.0,12.3,0.0,8.2,7.0,26.0,3.7,0.0,2.9,13.0,100.0,7.7,0.0,
1047.0,Edward Pope*,Texas A&M,SEC,13.0,4.0,74.0,18.5,0.0,5.7,0.0,0.0,,0.0,0.0,4.0,74.0,18.5,0.0,
1048.0,Hyleck Foster,Marshall,CUSA,11.0,15.0,74.0,4.9,1.0,6.7,68.0,291.0,4.3,1.0,26.5,83.0,365.0,4.4,2.0,
1049.0,Isaiah Wright*,Temple,American,12.0,8.0,74.0,9.3,0.0,6.2,42.0,232.0,5.5,1.0,19.3,50.0,306.0,6.1,1.0,
1050.0,Jamal Jeffery*,Texas A&M,SEC,8.0,6.0,74.0,12.3,0.0,9.3,0.0,0.0,,0.0,0.0,6.0,74.0,12.3,0.0,
1051.0,Stephon Brown*,Western Kentucky,CUSA,13.0,1.0,74.0,74.0,0.0,5.7,1.0,0.0,0.0,0.0,0.0,2.0,74.0,37.0,0.0,
1052.0,Terry Swanson*,Toledo,MAC,13.0,10.0,74.0,7.4,1.0,5.7,116.0,583.0,5.0,4.0,44.8,126.0,657.0,5.2,5.0,
1053.0,Austin Walter,Rice,CUSA,12.0,13.0,73.0,5.6,2.0,6.1,68.0,343.0,5.0,4.0,28.6,81.0,416.0,5.1,6.0,
1054.0,Dee Anderson*,LSU,SEC,11.0,4.0,73.0,18.3,0.0,6.6,0.0,0.0,,0.0,0.0,4.0,73.0,18.3,0.0,
1055.0,De'Quan Hampton*,USC,Pac-12,12.0,7.0,73.0,10.4,2.0,6.1,0.0,0.0,,0.0,0.0,7.0,73.0,10.4,2.0,
1056.0,Jawon Hamilton*,UCF,American,13.0,17.0,73.0,4.3,0.0,5.6,139.0,495.0,3.6,4.0,38.1,156.0,568.0,3.6,4.0,
1057.0,Josh Anderson*,Troy,Sun Belt,13.0,14.0,73.0,5.2,1.0,5.6,56.0,280.0,5.0,3.0,21.5,70.0,353.0,5.0,4.0,
1058.0,Justin Bolus,Charlotte,CUSA,11.0,8.0,73.0,9.1,2.0,6.6,0.0,0.0,,0.0,0.0,8.0,73.0,9.1,2.0,
1059.0,Miller Forristall*,Alabama,SEC,15.0,5.0,73.0,14.6,0.0,4.9,0.0,0.0,,0.0,0.0,5.0,73.0,14.6,0.0,
1060.0,Nathan Marcus*,Vanderbilt,SEC,13.0,11.0,73.0,6.6,1.0,5.6,0.0,0.0,,0.0,0.0,11.0,73.0,6.6,1.0,
1061.0,Sam Dobbs*,Vanderbilt,SEC,13.0,6.0,73.0,12.2,1.0,5.6,1.0,5.0,5.0,0.0,0.4,7.0,78.0,11.1,1.0,
1062.0,Trevor Stevens*,UTSA,CUSA,11.0,7.0,73.0,10.4,1.0,6.6,0.0,0.0,,0.0,0.0,7.0,73.0,10.4,1.0,
1063.0,Brian Williams,Louisiana-Monroe,Sun Belt,6.0,3.0,72.0,24.0,0.0,12.0,0.0,0.0,,0.0,0.0,3.0,72.0,24.0,0.0,
1064.0,David Williams*,South Carolina,SEC,13.0,9.0,72.0,8.0,0.0,5.5,56.0,239.0,4.3,3.0,18.4,65.0,311.0,4.8,3.0,
1065.0,Juwan Washington*,San Diego State,MWC,14.0,3.0,72.0,24.0,1.0,5.1,55.0,441.0,8.0,6.0,31.5,58.0,513.0,8.8,7.0,
1066.0,Lorenzo Harrison*,Maryland,Big Ten,9.0,9.0,72.0,8.0,0.0,8.0,88.0,633.0,7.2,5.0,70.3,97.0,705.0,7.3,5.0,
1067.0,Malik Kimbrough,Purdue,Big Ten,11.0,10.0,72.0,7.2,1.0,6.5,4.0,1.0,0.3,0.0,0.1,14.0,73.0,5.2,1.0,
1068.0,Blake Banham*,Eastern Michigan,MAC,9.0,7.0,71.0,10.1,0.0,7.9,61.0,294.0,4.8,2.0,32.7,68.0,365.0,5.4,2.0,
1069.0,Josh Aganon,New Mexico State,Sun Belt,11.0,8.0,71.0,8.9,0.0,6.5,0.0,0.0,,0.0,0.0,8.0,71.0,8.9,0.0,
1070.0,O'Keeron Rutherford*,North Texas,CUSA,9.0,7.0,71.0,10.1,0.0,7.9,0.0,0.0,,0.0,0.0,7.0,71.0,10.1,0.0,
1071.0,Tyler Campbell*,Army,Ind,12.0,2.0,71.0,35.5,0.0,5.9,34.0,326.0,9.6,2.0,27.2,36.0,397.0,11.0,2.0,
1072.0,Ben Skowronek*,Northwestern,Big Ten,13.0,8.0,70.0,8.8,0.0,5.4,0.0,0.0,,0.0,0.0,8.0,70.0,8.8,0.0,
1073.0,Danzel Mckinley-Lewis*,Toledo,MAC,10.0,7.0,70.0,10.0,0.0,7.0,0.0,0.0,,0.0,0.0,7.0,70.0,10.0,0.0,
1074.0,Devonte Peete*,Louisville,ACC,13.0,4.0,70.0,17.5,0.0,5.4,0.0,0.0,,0.0,0.0,4.0,70.0,17.5,0.0,
1075.0,Hayden Jones*,UCF,American,12.0,5.0,70.0,14.0,0.0,5.8,1.0,5.0,5.0,0.0,0.4,6.0,75.0,12.5,0.0,
1076.0,Jordan Huff,Northern Illinois,MAC,12.0,10.0,70.0,7.0,0.0,5.8,111.0,703.0,6.3,5.0,58.6,121.0,773.0,6.4,5.0,
1077.0,Juwan Johnson*,Penn State,Big Ten,14.0,2.0,70.0,35.0,0.0,5.0,0.0,0.0,,0.0,0.0,2.0,70.0,35.0,0.0,
1078.0,Nate Craig-Myers*,Auburn,SEC,11.0,4.0,70.0,17.5,1.0,6.4,0.0,0.0,,0.0,0.0,4.0,70.0,17.5,1.0,
1079.0,Noah Fant*,Iowa,Big Ten,10.0,9.0,70.0,7.8,1.0,7.0,0.0,0.0,,0.0,0.0,9.0,70.0,7.8,1.0,
1080.0,Zach Van Leeuwen,Utah State,MWC,11.0,8.0,70.0,8.8,0.0,6.4,0.0,0.0,,0.0,0.0,8.0,70.0,8.8,0.0,
1081.0,Chavis Dawkins*,South Carolina,SEC,11.0,8.0,69.0,8.6,0.0,6.3,0.0,0.0,,0.0,0.0,8.0,69.0,8.6,0.0,
1082.0,Elijah Trosclair,Nevada-Las Vegas,MWC,5.0,2.0,69.0,34.5,1.0,13.8,0.0,0.0,,0.0,0.0,2.0,69.0,34.5,1.0,
1083.0,Jeb Blazevich*,Georgia,SEC,13.0,6.0,69.0,11.5,0.0,5.3,0.0,0.0,,0.0,0.0,6.0,69.0,11.5,0.0,
1084.0,Jonathan Ward*,Central Michigan,MAC,8.0,8.0,69.0,8.6,0.0,8.6,36.0,200.0,5.6,2.0,25.0,44.0,269.0,6.1,2.0,
1085.0,Kamrin Solomon,Florida Atlantic,CUSA,10.0,12.0,69.0,5.8,0.0,6.9,0.0,0.0,,0.0,0.0,12.0,69.0,5.8,0.0,
1086.0,Kylen Towner*,Western Kentucky,CUSA,14.0,5.0,69.0,13.8,0.0,4.9,1.0,3.0,3.0,0.0,0.2,6.0,72.0,12.0,0.0,
1087.0,Shayne Davern*,Air Force,MWC,12.0,4.0,69.0,17.3,0.0,5.8,116.0,475.0,4.1,4.0,39.6,120.0,544.0,4.5,4.0,
1088.0,D.J. Brown,Northern Illinois,MAC,12.0,7.0,68.0,9.7,0.0,5.7,3.0,4.0,1.3,0.0,0.3,10.0,72.0,7.2,0.0,
1089.0,Evan Baylis,Oregon,Pac-12,10.0,9.0,68.0,7.6,1.0,6.8,0.0,0.0,,0.0,0.0,9.0,68.0,7.6,1.0,
1090.0,Isaiah Graham*,Texas Christian,Big 12,6.0,6.0,68.0,11.3,0.0,11.3,1.0,0.0,0.0,0.0,0.0,7.0,68.0,9.7,0.0,
1091.0,Isaiah Graham*,Texas Christian,Big 12,9.0,6.0,68.0,11.3,0.0,7.6,1.0,0.0,0.0,0.0,0.0,7.0,68.0,9.7,0.0,
1092.0,Justin Crawford*,West Virginia,Big 12,13.0,14.0,68.0,4.9,1.0,5.2,163.0,1184.0,7.3,4.0,91.1,177.0,1252.0,7.1,5.0,
1093.0,Keith Corbin*,Houston,American,7.0,6.0,68.0,11.3,0.0,9.7,1.0,1.0,1.0,0.0,0.1,7.0,69.0,9.9,0.0,
1094.0,Algernon Brown*,BYU,Ind,12.0,6.0,67.0,11.2,0.0,5.6,16.0,43.0,2.7,0.0,3.6,22.0,110.0,5.0,0.0,
1095.0,Breck Turner*,Eastern Michigan,MAC,10.0,8.0,67.0,8.4,0.0,6.7,77.0,417.0,5.4,4.0,41.7,85.0,484.0,5.7,4.0,
1096.0,Brian Hill*,Wyoming,MWC,14.0,8.0,67.0,8.4,0.0,4.8,349.0,1860.0,5.3,22.0,132.9,357.0,1927.0,5.4,22.0,
1097.0,CJ Windham*,Middle Tennessee State,CUSA,13.0,6.0,67.0,11.2,0.0,5.2,0.0,0.0,,0.0,0.0,6.0,67.0,11.2,0.0,
1098.0,George Payne*,Southern Mississippi,CUSA,13.0,10.0,67.0,6.7,0.0,5.2,103.0,496.0,4.8,2.0,38.2,113.0,563.0,5.0,2.0,
1099.0,Jomon Dotson*,Washington,Pac-12,14.0,3.0,67.0,22.3,1.0,4.8,57.0,260.0,4.6,1.0,18.6,60.0,327.0,5.5,2.0,
1100.0,Leshun Daniels Jr.*,Iowa,Big Ten,13.0,8.0,67.0,8.4,0.0,5.2,213.0,1058.0,5.0,10.0,81.4,221.0,1125.0,5.1,10.0,
1101.0,Dalton Fackrell*,Colorado State,MWC,13.0,7.0,66.0,9.4,0.0,5.1,0.0,0.0,,0.0,0.0,7.0,66.0,9.4,0.0,
1102.0,De'Veon Smith*,Michigan,Big Ten,13.0,16.0,66.0,4.1,0.0,5.1,181.0,846.0,4.7,10.0,65.1,197.0,912.0,4.6,10.0,
1103.0,Hunter Marshall*,BYU,Ind,12.0,7.0,66.0,9.4,1.0,5.5,0.0,0.0,,0.0,0.0,7.0,66.0,9.4,1.0,
1104.0,Kendrick Dorn,Georgia State,Sun Belt,9.0,11.0,66.0,6.0,0.0,7.3,31.0,110.0,3.5,1.0,12.2,42.0,176.0,4.2,1.0,
1105.0,Mike Carrigan,Kent State,MAC,12.0,6.0,66.0,11.0,0.0,5.5,0.0,0.0,,0.0,0.0,6.0,66.0,11.0,0.0,
1106.0,Nigel Carter*,Tulsa,American,12.0,6.0,66.0,11.0,0.0,5.5,0.0,0.0,,0.0,0.0,6.0,66.0,11.0,0.0,
1107.0,Tarean Folston,Notre Dame,Ind,10.0,8.0,66.0,8.3,0.0,6.6,77.0,334.0,4.3,2.0,33.4,85.0,400.0,4.7,2.0,
1108.0,Terry Googer*,South Carolina,SEC,11.0,7.0,66.0,9.4,0.0,6.0,0.0,0.0,,0.0,0.0,7.0,66.0,9.4,0.0,
1109.0,Winston Dimel*,Kansas State,Big 12,13.0,6.0,66.0,11.0,0.0,5.1,30.0,92.0,3.1,12.0,7.1,36.0,158.0,4.4,12.0,
1110.0,Austin Stewart*,Central Michigan,MAC,9.0,6.0,65.0,10.8,0.0,7.2,0.0,0.0,,0.0,0.0,6.0,65.0,10.8,0.0,
1111.0,Danny Friend*,Indiana,Big Ten,13.0,7.0,65.0,9.3,2.0,5.0,0.0,0.0,,0.0,0.0,7.0,65.0,9.3,2.0,
1112.0,Dionte Taylor,Illinois,Big Ten,10.0,7.0,65.0,9.3,0.0,6.5,0.0,0.0,,0.0,0.0,7.0,65.0,9.3,0.0,
1113.0,Joe Walker*,Army,Ind,12.0,3.0,65.0,21.7,2.0,5.4,6.0,88.0,14.7,0.0,7.3,9.0,153.0,17.0,2.0,
1114.0,John Robinson-Woodgett,Massachusetts,Ind,11.0,10.0,65.0,6.5,1.0,5.9,19.0,68.0,3.6,1.0,6.2,29.0,133.0,4.6,2.0,
1115.0,Joseph Yearby*,Miami (FL),ACC,13.0,10.0,65.0,6.5,0.0,5.0,102.0,608.0,6.0,7.0,46.8,112.0,673.0,6.0,7.0,
1116.0,Trevor Kanteman,Nevada-Las Vegas,MWC,11.0,5.0,65.0,13.0,0.0,5.9,0.0,0.0,,0.0,0.0,5.0,65.0,13.0,0.0,
1117.0,Binjimen Victor*,Ohio State,Big Ten,5.0,4.0,64.0,16.0,1.0,12.8,0.0,0.0,,0.0,0.0,4.0,64.0,16.0,1.0,
1118.0,Johnston White*,Arkansas State,Sun Belt,12.0,7.0,64.0,9.1,0.0,5.3,105.0,472.0,4.5,5.0,39.3,112.0,536.0,4.8,5.0,
1119.0,Kennedy McKoy*,West Virginia,Big 12,13.0,9.0,64.0,7.1,1.0,4.9,73.0,472.0,6.5,4.0,36.3,82.0,536.0,6.5,5.0,
1120.0,CJ O'Grady*,Arkansas,SEC,7.0,3.0,63.0,21.0,1.0,9.0,0.0,0.0,,0.0,0.0,3.0,63.0,21.0,1.0,
1121.0,Gabe Myles*,Mississippi State,SEC,13.0,8.0,63.0,7.9,0.0,4.8,0.0,0.0,,0.0,0.0,8.0,63.0,7.9,0.0,
1122.0,Harrison Bryant,Florida Atlantic,CUSA,12.0,6.0,63.0,10.5,0.0,5.3,0.0,0.0,,0.0,0.0,6.0,63.0,10.5,0.0,
1123.0,Jeremiah Booker,Kansas,Big 12,10.0,9.0,63.0,7.0,0.0,6.3,0.0,0.0,,0.0,0.0,9.0,63.0,7.0,0.0,
1124.0,Mock Adams*,Appalachian State,Sun Belt,10.0,6.0,63.0,10.5,1.0,6.3,0.0,0.0,,0.0,0.0,6.0,63.0,10.5,1.0,
1125.0,Myles Washington,Kent State,MAC,11.0,7.0,63.0,9.0,0.0,5.7,22.0,51.0,2.3,1.0,4.6,29.0,114.0,3.9,1.0,
1126.0,Ben Luckett,Louisiana-Monroe,Sun Belt,11.0,10.0,62.0,6.2,0.0,5.6,120.0,450.0,3.8,5.0,40.9,130.0,512.0,3.9,5.0,
1127.0,Christian Payne*,Georgia,SEC,13.0,8.0,62.0,7.8,1.0,4.8,0.0,0.0,,0.0,0.0,8.0,62.0,7.8,1.0,
1128.0,C.J. Fuller*,Clemson,ACC,14.0,7.0,62.0,8.9,2.0,4.4,47.0,211.0,4.5,0.0,15.1,54.0,273.0,5.1,2.0,
1129.0,Darius Anderson,East Carolina,American,11.0,9.0,62.0,6.9,1.0,5.6,57.0,258.0,4.5,2.0,23.5,66.0,320.0,4.8,3.0,
1130.0,John Mitchell,Florida Atlantic,CUSA,11.0,6.0,62.0,10.3,1.0,5.6,0.0,0.0,,0.0,0.0,6.0,62.0,10.3,1.0,
1131.0,Nick Arcidiacono,Rutgers,Big Ten,12.0,10.0,62.0,6.2,1.0,5.2,0.0,0.0,,0.0,0.0,10.0,62.0,6.2,1.0,
1132.0,Russell Gage*,LSU,SEC,11.0,5.0,62.0,12.4,1.0,5.6,0.0,0.0,,0.0,0.0,5.0,62.0,12.4,1.0,
1133.0,Steve Baggett,East Carolina,American,12.0,5.0,62.0,12.4,0.0,5.2,0.0,0.0,,0.0,0.0,5.0,62.0,12.4,0.0,
1134.0,Cole Hunt*,Texas Christian,Big 12,13.0,5.0,61.0,12.2,1.0,4.7,0.0,0.0,,0.0,0.0,5.0,61.0,12.2,1.0,
1135.0,Darrius Sims*,Vanderbilt,SEC,12.0,5.0,61.0,12.2,0.0,5.1,41.0,271.0,6.6,1.0,22.6,46.0,332.0,7.2,1.0,
1136.0,Desmond Cain,Illinois,Big Ten,5.0,5.0,61.0,12.2,1.0,12.2,0.0,0.0,,0.0,0.0,5.0,61.0,12.2,1.0,
1137.0,Penny Hart,Georgia State,Sun Belt,2.0,8.0,61.0,7.6,1.0,30.5,0.0,0.0,,0.0,0.0,8.0,61.0,7.6,1.0,
1138.0,Travis Reynolds,Massachusetts,Ind,10.0,6.0,61.0,10.2,0.0,6.1,0.0,0.0,,0.0,0.0,6.0,61.0,10.2,0.0,
1139.0,Aaron Duckworth*,Idaho,Sun Belt,13.0,7.0,60.0,8.6,1.0,4.6,144.0,672.0,4.7,5.0,51.7,151.0,732.0,4.8,6.0,
1140.0,Chris Minter*,Tulsa,American,12.0,6.0,60.0,10.0,3.0,5.0,0.0,0.0,,0.0,0.0,6.0,60.0,10.0,3.0,
1141.0,Jacobi Owens*,Air Force,MWC,13.0,3.0,60.0,20.0,1.0,4.6,142.0,859.0,6.0,5.0,66.1,145.0,919.0,6.3,6.0,
1142.0,Jason Smith*,Auburn,SEC,12.0,4.0,60.0,15.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,60.0,12.0,0.0,
1143.0,Trevon Bradford,Oregon State,Pac-12,8.0,5.0,60.0,12.0,1.0,7.5,1.0,4.0,4.0,0.0,0.5,6.0,64.0,10.7,1.0,
1144.0,Anthony Young,Akron,MAC,2.0,8.0,59.0,7.4,0.0,29.5,0.0,0.0,,0.0,0.0,8.0,59.0,7.4,0.0,
1145.0,Brandon Fritts*,North Carolina,ACC,9.0,6.0,59.0,9.8,1.0,6.6,0.0,0.0,,0.0,0.0,6.0,59.0,9.8,1.0,
1146.0,Chris Barr*,South Florida,American,9.0,6.0,59.0,9.8,1.0,6.6,3.0,8.0,2.7,0.0,0.9,9.0,67.0,7.4,1.0,
1147.0,Curtis Anderson*,San Diego State,MWC,14.0,6.0,59.0,9.8,1.0,4.2,0.0,0.0,,0.0,0.0,6.0,59.0,9.8,1.0,
1148.0,Eddie McDoom*,Michigan,Big Ten,13.0,5.0,59.0,11.8,0.0,4.5,16.0,160.0,10.0,0.0,12.3,21.0,219.0,10.4,0.0,
