player_name,pos,rank,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
D.K. Metcalf,WR,26.0,1997-12-14,Ole Miss,SEC,2019,2,2017.0,19.715,0.197,0.197,0.0,0.0,0.0,0.0,,,,14.3,,4.5,,,,,,57.65,,,37.05,4.5,12.5,,,9.8,,3.5,,,,118.6,,0.0,,,2.0,,,,,32.5,95.0,319.5,,,,,,0.45,2.0,57.5,,,,99.55,333.0,233.5,7.6,,19.25,,,2.15,,4.33,28.495,123.38335
Diontae Johnson,WR,162.0,1996-07-05,Toledo,MAC,2019,3,2017.0,21.158,0.324,0.227,0.0,0.0,0.002,0.002,,,,12.75,,10.5,,,,,,63.15,,,45.85,5.0,10.0,,,9.4,,6.0,,,,14.5,,2.0,,,2.0,,,,,61.5,93.65,339.0,,,,,,26.2,94.5,96.5,,,,72.8,264.0,488.0,8.0,,16.4,,,2.99,,4.53,26.255,118.93515
Jalen Hurd,WR,234.0,1996-01-23,Baylor,Big 12,2019,3,2014.0,18.606,0.216,0.206,0.0,0.0,0.108,0.102,,,,10.6,,12.0,,,,,,65.1,,,22.2,4.0,18.0,,,11.5,,9.0,,,,,,0.0,,,3.0,,,,,69.0,94.9,451.0,,,,,,95.6,454.0,106.0,,,,3.2,15.0,358.0,5.2,,13.7,,,2.1,,4.574,26.797,122.569478
Terry McLaurin,WR,210.0,1995-09-15,Ohio State,Big Ten,2019,3,,,0.18,0.18,0.0,0.0,0.0,0.0,,,,16.1,,5.0,,,,,,71.4,,,50.0,8.0,16.0,,,5.4,,2.0,,,,,,0.0,,,0.0,,,,,35.0,95.2,320.0,,,,,,16.1,54.0,49.0,,,,83.6,281.0,199.0,5.7,,20.0,,,2.19,,4.35,28.207,122.70045
Miles Boykin,WR,199.0,1996-10-12,Notre Dame,Ind,2019,3,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.9,,1.0,,,,,,40.0,,,,0.0,0.0,,,33.3,,3.0,,,,,,0.0,,,0.0,,,,,6.0,95.5,63.0,,,,,,15.2,10.0,15.0,,,,83.3,55.0,21.0,3.5,,13.5,,,1.29,,4.42,26.776,118.34992
Hakeem Butler,WR,115.0,1996-05-16,Iowa State,Big 12,2019,4,2017.0,21.295,0.435,0.414,0.0,0.0,0.0,0.0,,,,16.5,,15.0,,,,,,57.7,,,56.7,17.0,30.0,,,15.5,,11.0,,,,65.1,,0.0,,,3.0,,,,,60.0,93.7,403.0,,,,,,27.4,118.0,104.0,,,,72.6,312.0,413.0,6.9,,22.0,,,3.27,,4.48,26.915,120.5792
Riley Ridley,WR,461.0,1996-07-21,Georgia,SEC,2019,4,2018.0,22.114,0.222,0.222,0.0,0.0,0.0,0.0,,,,13.2,,8.0,,,,,,71.7,,,75.0,9.0,12.0,,,4.4,,2.0,,,,52.9,,0.0,,,1.0,,,,,43.0,96.0,309.0,,,,,,8.7,28.0,60.0,,,,91.0,293.0,146.0,3.4,,13.0,,,1.81,,4.58,26.252,120.23416
Hunter Renfrow,WR,402.0,1995-12-21,Clemson,ACC,2019,5,,,0.18,0.171,0.0,0.0,0.0,0.0,,,,7.0,,7.0,,,,,,77.9,,,66.7,10.0,15.0,,,1.6,,1.0,,,,,,0.0,,,2.0,,,,,60.0,96.1,373.0,,,,,,93.3,362.0,77.0,,,,6.7,26.0,249.0,4.2,,10.0,,,1.61,,4.59,26.398,121.16682
Darius Slayton,WR,215.0,1997-01-12,Auburn,SEC,2019,5,2017.0,20.635,0.235,0.235,0.0,0.0,0.0,0.0,,,,18.1,,6.0,,,,,,48.6,,,35.3,6.0,17.0,,,18.6,,8.0,,,,8.2,,0.0,,,1.0,,,,,35.0,95.6,368.0,,,,,,16.1,62.0,72.0,,,,83.9,323.0,259.0,7.4,,19.1,,,1.82,,4.39,25.065,110.03535
KeeSean Johnson,WR,312.0,1996-10-09,Fresno State,MWC,2019,6,2016.0,19.896,0.357,0.272,0.0,0.0,0.004,0.003,,,,11.15,,16.5,,,,,,67.5,,,47.8,5.5,11.5,,,8.2,,7.0,,,,110.1,,0.0,,,2.5,,,,,81.0,95.7,449.5,,,,,,18.0,82.5,119.0,,,,81.8,386.5,414.5,5.05,,12.85,,,2.37,,,,
Travis Fulgham,WR,499.0,1995-09-13,Old Dominion,CUSA,2019,6,2016.0,20.969,0.366,0.256,0.0,0.0,0.0,0.0,,,,15.6,,4.0,,,,,,58.9,,,57.7,15.0,26.0,,,7.4,,5.0,,,,,,0.0,,,5.0,,,,,63.0,94.8,492.0,,,,,,11.2,58.0,107.0,,,,88.8,461.0,209.0,3.3,,17.2,,,2.2,,4.58,27.601,126.41258
Juwann Winfree,WR,492.0,1996-09-04,Colorado,Pac-12,2019,6,,,0.107,0.101,0.0,0.0,0.0,0.0,,,,11.1,,3.0,,,,,,63.6,,,28.6,2.0,7.0,,,3.4,,1.0,,,,49.2,,0.0,,,1.0,,,,,28.0,94.0,266.0,,,,,,38.2,108.0,44.0,,,,61.8,175.0,123.0,4.4,,11.6,,,1.22,,,,
Kelvin Harmon,WR,297.0,1996-12-15,North Carolina State,ACC,2019,6,2017.0,20.712,0.286,0.271,0.0,0.0,0.0,0.0,,,,15.1,,5.0,,,,,,69.2,,,56.7,17.0,30.0,,,4.7,,4.0,,,,77.4,,0.0,,,1.0,,,,,81.0,95.4,419.0,,,,,,3.6,16.0,117.0,,,,96.4,423.0,253.0,3.1,,14.6,,,2.83,,4.6,28.372,130.5112
Scott Miller,WR,311.0,1997-07-31,Bowling Green,MAC,2019,6,2016.0,19.088,0.401,0.281,0.002,0.001,0.003,0.002,,,,11.05,,4.0,,,,,,64.6,,,37.5,3.0,8.0,,,6.5,,5.0,,,,,,0.5,,,5.0,,,,,72.0,93.45,394.5,,,,,,90.4,383.0,111.5,,,,9.6,39.0,463.5,6.4,,14.65,,,2.69,,,,
John Ursua,WR,550.0,1994-01-17,Hawaii,MWC,2019,7,2017.0,23.622,0.341,0.259,0.0,0.0,0.047,0.036,,,,12.1,,18.0,,,,,,61.4,,,47.6,10.0,21.0,,,12.7,,13.0,,,,82.9,,1.0,,,2.0,,,,,89.0,95.2,577.0,,,,,,96.2,583.0,145.0,,,,3.0,18.0,547.0,6.1,,15.1,,,2.33,,,,
Terry Godwin,WR,425.0,1996-10-23,Georgia,SEC,2019,7,2017.0,20.857,0.245,0.245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,25.66,116.753
Dillon Mitchell,WR,218.0,2003-10-03,Oregon,Pac-12,2019,7,2017.0,13.914,0.356,0.338,0.0,0.0,0.001,0.001,,,,14.6,,16.0,,,,,,57.7,,,27.8,10.0,36.0,,,9.6,,8.0,,,,,,1.0,,,1.0,,,,,75.0,95.1,408.0,,,,,,23.3,100.0,130.0,,,,76.5,328.0,386.0,5.1,,15.8,,,2.9,,4.46,25.988,115.90648
Olabisi Johnson,WR,494.0,1997-03-17,Colorado State,MWC,2019,7,,,0.186,0.141,0.0,0.0,0.0,0.0,,,,14.5,,4.0,,,,,,72.0,,,45.5,5.0,11.0,,,5.3,,3.0,,,,,,1.0,,,3.0,,,,,54.0,93.7,399.0,,,,,,22.1,94.0,75.0,,,,77.5,330.0,212.0,3.9,,14.7,,,1.99,,,,
Henry Ruggs III,WR,28.0,1999-01-24,Alabama,SEC,2020,1,,,0.169,0.169,0.0,0.0,0.018,0.018,,,,10.9,,8.0,,,,,,70.15,,,43.55,5.0,11.0,,,3.3,,1.5,,,,7.5,,0.5,,,0.0,,,,,43.0,96.1,335.5,,,,,,18.3,64.0,61.5,,,,81.6,284.5,397.5,9.35,,17.2,,,2.22,,4.27,26.218,111.95086
Jerry Jeudy,WR,19.0,1999-04-24,Alabama,SEC,2020,1,2018.0,19.357,0.251,0.251,0.0,0.0,0.0,0.0,,,,12.6,,16.0,,,,,,69.3,,,56.8,5.0,8.5,,,6.95,,5.5,,,,4.8,,1.5,,,4.0,,,,,72.5,95.75,374.0,,,,,,62.65,245.5,104.5,,,,37.0,143.5,546.0,7.55,,17.2,,,3.31,,4.45,25.46,113.297
CeeDee Lamb,WR,6.0,1999-04-08,Oklahoma,Big 12,2020,1,2018.0,19.4,0.354,0.336,0.0,0.0,0.016,0.015,,,,13.2,,26.0,,,,,,70.5,,,38.5,5.0,13.0,,,4.6,,3.0,,,,19.2,,1.0,,,1.0,,,,,62.0,96.0,332.0,,,,,,29.8,103.0,88.0,,,,69.9,242.0,683.0,11.0,,21.4,,,3.99,,4.5,25.419,114.3855
Jalen Reagor,WR,83.0,1999-01-02,Texas Christian,Big 12,2020,1,2017.0,18.664,0.368,0.349,0.0,0.0,0.066,0.062,,,,13.85,,8.0,,,,,,51.55,,,46.05,11.5,24.5,,,10.3,,6.0,,,,63.7,,0.5,,,4.0,,,,,57.0,97.2,408.5,,,,,,13.95,58.5,109.5,,,,85.0,357.5,294.5,4.9,,14.4,,,2.025,,4.47,28.728,128.41416
Justin Jefferson,WR,4.0,1999-06-16,LSU,SEC,2020,1,2018.0,19.211,0.3,0.3,0.0,0.0,0.003,0.003,,,,11.95,,15.0,,,,,,73.15,,,62.8,9.5,17.0,,,7.95,,6.5,,,,46.0,,0.5,,,1.0,,,,,82.5,94.5,465.0,,,,,,60.25,339.5,109.5,,,,39.0,146.5,480.5,5.5,,15.05,,,2.58,,4.43,26.648,118.05064
Brandon Aiyuk,WR,31.0,1998-03-17,Arizona State,Pac-12,2020,1,2019.0,21.459,0.375,0.356,0.0,0.0,0.002,0.002,,,,10.1,,14.0,,,,,,65.7,,,25.0,2.0,8.0,,,8.5,,6.0,,,,63.6,,1.0,,,0.0,,,,,65.0,95.4,392.0,,,,,,16.8,69.0,99.0,,,,82.7,340.0,710.0,10.9,,18.3,,,3.04,,4.5,27.8,125.1
Tee Higgins,WR,39.0,1999-01-18,Clemson,ACC,2020,2,2018.0,19.619,0.297,0.283,0.0,0.0,0.016,0.015,,,,15.7,,12.0,,,,,,67.8,,,55.0,11.0,20.0,,,9.2,,6.0,,,,115.5,,0.0,,,2.0,,,,,59.0,93.8,318.0,,,,,,14.2,48.0,87.0,,,,85.8,291.0,341.0,5.8,,19.8,,,3.67,,4.536,26.289,119.246904
Michael Pittman Jr.,WR,62.0,1975-08-14,USC,Pac-12,2020,2,2018.0,43.05,0.303,0.288,0.0,0.0,0.0,0.0,,,,10.2,,14.0,,,,,,75.9,,,44.4,8.0,18.0,,,2.9,,3.0,,,,,,1.0,,,5.0,,,,,101.0,95.3,546.0,,,,,,9.6,55.0,133.0,,,,90.4,518.0,480.0,4.8,,12.6,,,2.32,,,,
Laviska Shenault Jr.,WR,107.0,1998-10-05,Colorado,Pac-12,2020,2,2018.0,19.907,0.286,0.271,0.0,0.0,0.134,0.128,,,,8.35,,22.0,,,,,,75.3,,,67.55,7.0,11.0,,,5.25,,4.0,,,,105.25,,0.5,,,1.5,,,,,71.5,93.05,276.0,,,,,,34.75,108.0,94.0,,,,59.15,170.0,530.0,7.4,,12.65,,,3.21,,4.58,29.946,137.15268
KJ Hamler,WR,112.0,1999-07-08,Penn State,Big Ten,2020,2,2018.0,19.151,0.317,0.317,0.0,0.0,0.009,0.009,,,,14.4,,4.0,,,,,,60.9,,,40.0,4.0,10.0,,,16.4,,11.0,,,,42.4,,0.0,,,3.0,,,,,56.0,95.0,364.0,,,,,,89.3,342.0,92.0,,,,10.4,40.0,375.0,6.7,,16.1,,,2.48,,4.422,26.283,116.223426
Chase Claypool,WR,91.0,1998-07-07,Notre Dame,Ind,2020,2,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.7,,1.0,,,,,,66.7,,,,0.0,0.0,,,14.3,,1.0,,,,,,0.0,,,0.0,,,,,6.0,93.5,43.0,,,,,,30.4,14.0,9.0,,,,63.0,29.0,41.0,6.8,,15.0,,,2.09,,4.42,28.967,128.03413999999998
Van Jefferson,WR,240.0,1996-07-26,Florida,SEC,2020,2,,,0.186,0.186,-0.0,-0.0,0.001,0.001,,,,13.3,,3.5,,,,,,62.0,,,40.4,4.5,11.5,,,5.15,,2.5,,,,92.9,,0.0,,,1.5,,,,,42.0,92.2,315.0,,,,,,25.15,87.0,67.5,,,,74.85,255.0,215.5,5.05,,13.9,,,1.835,,4.488,26.384,118.411392
Denzel Mims,WR,137.0,1997-10-10,Baylor,Big 12,2020,2,2017.0,19.893,0.393,0.373,0.0,0.0,0.0,0.0,,,,14.9,,7.0,,,,,,58.4,,,48.8,20.0,41.0,,,9.6,,7.0,,,,30.0,,2.0,,,1.0,,,,,66.0,94.1,430.0,,,,,,4.6,21.0,113.0,,,,95.2,435.0,185.0,2.8,,15.4,,,2.36,,4.38,25.87,113.3106
Lynn Bowden Jr.,WR,185.0,1997-10-14,Kentucky,SEC,2020,3,2018.0,20.882,0.265,0.265,0.151,0.151,0.194,0.194,,,,9.4,,14.0,,,,,,65.25,,,39.3,4.0,9.5,,,11.15,,5.0,,,,91.15,,3.0,,,3.0,,,,,48.5,75.5,242.5,,,,,,69.95,226.0,71.5,,,,11.3,35.0,346.0,6.8,,11.3,,,2.19,,,,
Bryan Edwards,WR,86.0,1998-11-13,South Carolina,SEC,2020,3,2016.0,17.802,0.403,0.403,0.0,0.0,0.006,0.006,,,,8.5,,15.0,,,,,,66.4,,,46.2,6.0,13.0,,,4.1,,3.0,,,,,,0.0,,,0.0,,,,,71.0,94.6,316.0,,,,,,32.3,108.0,107.0,,,,67.4,225.0,540.0,7.6,,11.5,,,2.58,,4.526,26.495,119.91637
Devin Duvernay,WR,116.0,1997-09-12,Texas,Big 12,2020,3,2019.0,21.969,0.325,0.309,0.002,0.002,0.024,0.023,,,,7.9,,23.0,,,,,,81.4,,,60.0,12.0,20.0,,,2.8,,3.0,,,,,,0.0,,,3.0,,,,,105.0,93.9,464.0,,,,,,98.6,487.0,129.0,,,,1.0,5.0,719.0,6.8,,13.3,,,3.0,,4.39,28.694,125.96666
Antonio Gandy-Golden,WR,193.0,1998-04-11,Liberty,Ind,2020,4,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,27.141,124.84859999999998
Joe Reed,WR,295.0,1998-01-04,Virginia,ACC,2020,5,2018.0,20.657,0.243,0.231,0.0,0.0,0.012,0.012,,,,8.0,,15.0,,,,,,70.9,,,44.4,8.0,18.0,,,2.5,,2.0,,,,,,1.0,,,2.0,,,,,78.0,94.9,443.0,,,,,,69.4,324.0,110.0,,,,24.8,116.0,444.0,5.7,,8.8,,,1.54,,4.47,30.377,135.78519
Tyler Johnson,WR,189.0,1998-08-25,Minnesota,Big Ten,2020,5,2017.0,19.02,0.471,0.471,0.0,0.0,0.0,0.0,,,,12.95,,6.5,,,,,,62.65,,,48.05,10.5,20.5,,,11.6,,6.5,,,,68.6,,1.0,,,2.0,,,,,61.0,94.8,303.0,,,,,,51.5,187.0,93.0,,,,48.5,133.0,344.5,5.85,,17.2,,,3.205,,4.514,27.175,122.66795
Collin Johnson,WR,289.0,1997-09-23,Texas,Big 12,2020,5,2018.0,20.939,0.261,0.248,0.0,0.0,0.0,0.0,,,,13.4,,9.0,,,,,,66.0,,,60.0,15.0,25.0,,,2.9,,2.0,,,,,,1.0,,,0.0,,,,,68.0,94.7,485.0,,,,,,11.3,58.0,103.0,,,,88.7,454.0,270.0,4.0,,14.5,,,2.03,,4.549,25.652,116.69094800000002
Quintez Cephus,WR,326.0,1998-04-01,Wisconsin,Big Ten,2020,5,2017.0,19.42,0.355,0.355,0.0,0.0,0.0,0.0,,,,13.2,,9.0,,,,,,64.8,,,66.7,16.0,24.0,,,7.8,,5.0,,,,,,0.0,,,3.0,,,,,59.0,97.3,291.0,,,,,,29.4,88.0,91.0,,,,70.6,211.0,278.0,4.7,,15.3,,,3.1,,4.73,26.648,126.04504
John Hightower,WR,291.0,1996-05-31,Boise State,MWC,2020,5,2019.0,23.253,0.258,0.196,0.001,0.0,0.033,0.025,,,,17.3,,5.0,,,,,,57.3,,,37.5,6.0,16.0,,,7.3,,4.0,,,,38.7,,1.0,,,2.0,,,,,51.0,95.0,380.0,,,,,,9.3,37.0,89.0,,,,90.5,362.0,340.0,6.7,,18.5,,,2.48,,4.43,24.933,110.45319
Isaiah Coulter,WR,299.0,1998-09-18,HOU,,2020,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,25.419,113.11455
Darnell Mooney,WR,192.0,1997-10-29,Tulane,American,2020,5,2017.0,19.841,0.37,0.314,0.0,0.0,0.001,0.0,,,,14.15,,9.0,,,,,,55.6,,,60.2,8.0,13.5,,,14.4,,8.0,,,,,,0.5,,,0.5,,,,,47.5,95.45,348.5,,,,,,45.5,163.0,85.5,,,,54.2,201.0,274.0,5.75,,17.9,,,2.47,,4.38,25.251,110.59938
K.J. Osborn,WR,317.0,1997-06-10,Miami (FL),ACC,2020,5,2018.0,21.227,0.222,0.211,0.0,0.0,0.004,0.004,,,,13.65,,9.5,,,,,,55.6,,,28.55,6.5,22.5,,,8.8,,5.0,,,,91.8,,0.5,,,1.0,,,,,51.5,92.75,408.5,,,,,,37.65,166.0,94.0,,,,61.55,271.0,249.0,4.8,,13.85,,,1.775,,4.48,28.31,126.8288
Donovan Peoples-Jones,WR,237.0,1999-02-19,Michigan,Big Ten,2020,6,2018.0,19.532,0.231,0.231,0.0,0.0,0.003,0.003,,,,12.85,,5.5,,,,,,62.5,,,36.4,4.0,11.0,,,6.45,,2.5,,,,39.3,,0.0,,,0.5,,,,,40.0,94.3,276.0,,,,,,44.7,130.0,63.5,,,,55.15,162.0,210.5,5.25,,13.2,,,1.9,,4.48,27.216,121.92768
Quez Watkins,WR,173.0,1998-06-09,Southern Mississippi,CUSA,2020,6,2018.0,20.23,0.351,0.246,0.0,0.0,0.002,0.002,,,,11.75,,10.5,,,,,,64.55,,,46.05,11.5,24.5,,,7.65,,5.5,,,,21.4,,1.5,,,3.5,,,,,67.5,95.55,388.0,,,,,,16.3,66.0,104.5,,,,83.7,340.0,550.5,8.2,,15.45,,,2.66,,4.35,25.088,109.1328
James Proche,WR,364.0,1996-09-21,SMU,American,2020,6,2016.0,19.945,0.386,0.328,0.0,0.0,0.005,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.505,28.031,126.279655
Isaiah Hodgins,WR,279.0,1998-10-21,Oregon State,Pac-12,2020,6,2018.0,19.863,0.408,0.388,0.0,0.0,0.0,0.0,,,,12.8,,7.0,,,,,,72.9,,,59.1,13.0,22.0,,,1.1,,1.0,,,,,,0.0,,,0.0,,,,,86.0,96.4,433.0,,,,,,4.5,20.0,118.0,,,,95.5,429.0,293.0,3.4,,13.5,,,2.67,,4.61,25.559,117.82699
Dezmon Patmon,WR,392.0,1998-08-06,Washington State,Pac-12,2020,6,,,0.148,0.141,0.0,0.0,0.0,0.0,,,,10.0,,7.0,,,,,,78.2,,,87.5,7.0,8.0,,,7.6,,5.0,,,,,,0.0,,,1.0,,,,,61.0,96.3,366.0,,,,,,1.8,7.0,78.0,,,,98.2,373.0,279.0,4.6,,13.4,,,2.23,,4.48,27.385,122.68480000000002
Freddie Swain,WR,424.0,1998-08-04,Florida,SEC,2020,6,,,0.172,0.172,0.0,0.0,0.008,0.008,,,,8.7,,7.0,,,,,,70.4,,,25.0,2.0,8.0,,,2.6,,1.0,,,,,,1.0,,,4.0,,,,,38.0,93.3,222.0,,,,,,92.9,221.0,54.0,,,,6.7,16.0,286.0,7.5,,13.6,,,2.33,,4.46,26.715,119.1489
Jauan Jennings,WR,446.0,1997-07-10,Tennessee,SEC,2020,7,2016.0,19.146,0.379,0.379,0.0,0.0,0.052,0.052,,,,11.4,,30.0,,,,,,64.1,,,48.0,12.0,25.0,,,6.3,,4.0,,,,109.9,,1.0,,,4.0,,,,,59.0,94.6,314.0,,,,,,86.7,288.0,92.0,,,,11.4,38.0,474.0,8.0,,16.4,,,3.09,,4.72,26.87,126.8264
K.J. Hill,WR,525.0,1997-09-15,Ohio State,Big Ten,2020,7,,,0.19,0.19,0.0,0.0,0.0,0.0,,,,9.1,,10.0,,,,,,76.0,,,28.6,2.0,7.0,,,3.4,,2.0,,,,,,1.0,,,1.0,,,,,57.0,94.7,359.0,,,,,,96.3,365.0,75.0,,,,3.4,13.0,243.0,4.3,,11.2,,,1.77,,4.6,26.579,122.2634
Tyrie Cleveland,WR,316.0,1997-09-20,Florida,SEC,2020,7,2017.0,19.948,0.204,0.204,0.0,0.0,0.002,0.002,,,,18.9,,1.0,,,,,,61.1,,,57.1,4.0,7.0,,,4.3,,1.0,,,,2.1,,0.0,,,0.0,,,,,22.0,98.0,197.0,,,,,,3.5,7.0,36.0,,,,96.5,194.0,117.0,5.3,,18.6,,,2.08,,4.46,26.831,119.66626
Ja'Marr Chase,WR,2.0,2000-03-01,LSU,SEC,2021,1,2019.0,19.502,0.312,0.312,0.0,0.0,0.001,0.001,,,,14.3,,22.0,,,,,,69.4,,,50.0,16.0,32.0,,,5.6,,5.0,,,,103.5,,1.0,,,3.0,,,,,84.0,96.7,505.0,,,,,,17.2,90.0,121.0,,,,81.2,424.0,684.0,8.1,,21.2,,,3.52,,4.34,27.258,118.29972
Jaylen Waddle,WR,13.0,1998-11-25,Alabama,SEC,2021,1,,,0.155,0.155,0.0,0.0,0.0,0.0,,,,11.7,,9.0,,,,,,75.0,,,57.1,4.0,7.0,,,4.3,,2.0,,,,,,0.0,,,2.0,,,,,45.0,96.3,237.0,,,,,,72.0,177.0,60.0,,,,27.6,68.0,359.0,8.0,,18.8,,,3.58,,,,
DeVonta Smith,WR,14.0,1998-11-14,Alabama,SEC,2021,1,2019.0,20.797,0.473,0.473,0.0,0.0,0.015,0.015,,,,10.7,,10.0,,,,,,80.7,,,47.8,11.0,23.0,,,2.5,,3.0,,,,,,0.0,,,2.0,,,,,117.0,94.6,423.0,,,,,,36.9,165.0,145.0,,,,63.1,282.0,953.0,8.1,,15.9,,,4.39,,,,
Kadarius Toney,WR,93.0,1999-01-27,Florida,SEC,2021,1,2020.0,21.596,0.217,0.217,0.001,0.001,0.093,0.093,,,,7.7,,20.0,,,,,,83.3,,,42.9,3.0,7.0,,,2.8,,2.0,,,,,,1.0,,,3.0,,,,,70.0,94.0,373.0,,,,,,86.4,343.0,84.0,,,,10.3,41.0,477.0,6.8,,14.0,,,2.62,,4.39,26.915,118.15685
Rashod Bateman,WR,20.0,1999-11-29,Minnesota,Big Ten,2021,1,2018.0,18.757,0.337,0.337,0.0,0.0,0.0,0.0,,,,13.55,,13.0,,,,,,64.35,,,51.6,8.0,14.5,,,11.0,,5.5,,,,,,0.0,,,4.0,,,,,48.0,95.05,243.5,,,,,,43.95,86.5,75.0,,,,56.05,170.5,279.5,5.7,,16.7,,,3.465,,4.39,25.766,113.11274
Elijah Moore,WR,46.0,2000-03-27,Florida State,ACC,2021,2,2019.0,19.431,0.381,0.362,0.0,0.0,0.008,0.007,,,,10.95,,15.5,,,,,,71.7,,,61.65,10.0,16.5,,,5.25,,4.0,,,,47.5,,0.0,,,3.0,,,,,76.5,93.65,328.0,,,,,,88.95,312.5,108.0,,,,8.8,30.0,419.5,5.45,,13.3,,,3.155,,4.35,,
Rondale Moore,WR,56.0,2000-06-09,Purdue,Big Ten,2021,2,2018.0,18.229,0.372,0.372,0.0,0.0,0.11,0.11,,,,5.5,,37.0,,,,,,74.0,,,36.4,4.0,11.0,,,5.8,,7.0,,,,183.7,,1.0,,,4.0,,,,,114.0,93.3,477.0,,,,,,91.6,468.0,154.0,,,,5.7,29.0,892.0,7.8,,11.0,,,2.64,,4.28,28.189,120.64892
D'Wayne Eskridge,WR,110.0,1997-03-23,Western Michigan,MAC,2021,2,2017.0,20.444,0.452,0.317,0.0,0.0,0.011,0.008,,,,12.7,,4.0,,,,,,70.8,,,45.5,5.0,11.0,,,8.1,,3.0,,,,157.1,,1.0,,,0.0,,,,,34.0,92.4,159.0,,,,,,16.9,29.0,48.0,,,,83.1,143.0,489.0,14.4,,23.1,,,4.94,,4.38,28.886,126.52068
Tutu Atwell,WR,121.0,1999-10-07,Louisville,ACC,2021,2,2019.0,19.901,0.344,0.327,0.0,0.0,0.014,0.014,,,,11.35,,6.0,,,,,,66.05,,,35.25,4.5,13.5,,,4.8,,3.0,,,,7.9,,1.0,,,4.5,,,,,58.0,94.7,274.5,,,,,,83.5,242.5,87.5,,,,16.15,46.5,519.5,8.45,,15.85,,,3.385,,4.42,23.565,104.1573
Terrace Marshall Jr.,WR,48.0,2000-06-09,LSU,SEC,2021,2,2020.0,20.23,0.325,0.325,0.0,0.0,0.0,0.0,,,,9.5,,7.0,,,,,,71.6,,,81.8,9.0,11.0,,,12.7,,7.0,,,,5.4,,1.0,,,2.0,,,,,48.0,96.9,251.0,,,,,,82.2,213.0,67.0,,,,17.4,45.0,309.0,6.4,,15.2,,,2.91,,4.4,26.318,115.7992
Josh Palmer,WR,165.0,1999-09-22,Tennessee,SEC,2021,3,2020.0,20.945,0.259,0.259,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyami Brown,WR,92.0,1999-11-01,North Carolina,ACC,2021,3,2019.0,19.833,0.287,0.273,0.001,0.001,0.0,0.0,,,,18.0,,8.0,,,,,,63.9,,,49.15,10.5,21.5,,,10.1,,6.0,,,,13.7,,0.0,,,2.0,,,,,53.0,94.1,395.0,,,,,,1.75,7.5,83.0,,,,98.25,412.0,283.5,5.35,,20.15,,,2.74,,4.46,25.63,114.3098
Amari Rodgers,WR,182.0,1999-09-23,Clemson,ACC,2021,3,2020.0,20.942,0.235,0.223,0.001,0.001,0.0,0.0,,,,7.6,,17.0,,,,,,77.8,,,14.3,1.0,7.0,,,7.2,,6.0,,,,,,1.0,,,2.0,,,,,77.0,95.6,391.0,,,,,,86.3,353.0,99.0,,,,13.2,54.0,613.0,8.0,,13.2,,,2.61,,4.52,31.304,141.49407999999997
Nico Collins,WR,85.0,1999-03-19,Michigan,Big Ten,2021,3,2018.0,19.455,0.252,0.252,0.0,0.0,0.0,0.0,,,,14.8,,5.0,,,,,,56.1,,,52.2,12.0,23.0,,,9.8,,4.0,,,,94.6,,0.0,,,2.0,,,,,37.0,91.6,316.0,,,,,,1.4,5.0,66.0,,,,98.6,340.0,234.0,6.3,,19.7,,,2.31,,4.43,26.168,115.92423999999998
