player_name,pos,rank,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
Mason Rudolph,QB,62.0,1995-07-17,Oklahoma State,Big 12,2018,3,2015.0,20.126,0.0,0.0,0.985,0.935,0.154,0.147,73.7,472.0,490.0,12.1,2.57,5.0,29.0,1.0,13.7,16.0,5.5,,65.1,319.0,,,,123.0,49.0,8.3,529.0,29.0,0.0,4.0,22.0,78.8,7.0,7.0,2.0,1.0,9.0,563.0,19.5,115.6,0.0,0.0,,1.0,404.0,4.5,24.0,68.0,13.0,,,0.0,32.0,20.0,3.6,,,,,82.0,,1.82,10.0,0.0,19.0,4.9,27.864,136.5336
Mike White,QB,108.0,1995-03-25,Western Kentucky,CUSA,2018,5,2014.0,19.439,0.0,0.0,0.961,0.673,0.031,0.021,75.9,540.0,560.0,9.2,2.51,2.0,28.0,0.0,0.0,0.0,4.8,,65.7,368.0,,,,196.0,18.0,10.2,613.0,42.0,0.0,0.0,6.0,,1.0,12.0,1.0,4.0,8.0,639.0,23.0,97.5,0.0,0.0,,5.0,322.0,7.3,45.0,21.0,4.0,,,0.0,19.0,19.0,3.0,,,,,34.0,,1.48,7.5,0.0,8.0,5.09,26.56,135.19039999999998
Luke Falk,QB,147.0,1994-12-28,Washington State,Pac-12,2018,6,2015.0,20.676,0.0,0.0,0.866,0.822,-0.053,-0.05,76.6,562.5,585.5,7.25,2.715,0.5,24.0,0.0,0.0,0.0,3.8,,68.2,400.0,,,,146.5,-24.0,7.35,649.0,31.5,0.0,0.0,1.0,,1.5,3.5,0.5,7.0,12.0,680.5,24.1,98.15,0.0,0.0,,0.0,243.0,5.55,35.5,136.5,28.0,,,0.0,6.0,22.5,3.4,,,,,57.0,,1.735,6.85,,0.5,4.76,26.168,124.55968
Tanner Lee,QB,182.0,1995-02-14,Nebraska,Big Ten,2018,6,2014.0,19.546,0.0,0.0,0.995,0.995,0.039,0.039,67.0,406.0,428.0,10.6,2.53,2.0,18.0,0.0,0.0,0.0,4.1,,57.2,245.0,,,,172.0,-3.0,9.9,456.0,27.0,0.0,0.0,3.0,115.6,0.0,4.0,0.0,11.0,16.0,472.0,11.6,82.7,0.0,0.0,,0.0,324.0,4.4,20.0,25.0,6.0,,,0.0,9.0,27.0,5.7,,,,,15.0,,1.0,7.3,,1.0,4.98,26.533,132.13434
Danny Etling,QB,127.0,1994-07-22,LSU,SEC,2018,7,2013.0,19.113,0.0,0.0,0.936,0.936,0.064,0.064,69.1,259.0,277.0,11.4,2.89,8.0,15.0,1.0,5.8,15.0,5.2,,59.6,165.0,,,,121.0,85.0,7.8,327.0,14.0,0.0,0.0,38.0,,8.0,0.0,8.0,2.0,2.0,342.0,19.8,105.0,0.0,0.0,,0.0,462.0,7.3,24.0,173.0,25.0,,,0.0,31.0,12.0,3.5,,,,,159.0,,2.84,8.9,,8.0,4.76,28.5,135.66
Alex McGough,QB,98.0,1995-11-19,Florida International,CUSA,2018,7,2014.0,18.784,0.0,0.0,0.943,0.66,0.158,0.111,75.25,369.0,387.5,8.25,2.61,7.0,16.5,3.5,26.25,99.0,4.2,,64.6,250.0,,,,137.0,192.5,9.8,437.0,28.0,0.0,5.5,63.0,4.45,11.5,8.5,5.0,2.0,8.0,451.0,17.15,93.45,0.0,0.0,,0.5,345.5,5.35,23.5,139.0,23.5,,,0.0,41.0,18.0,3.95,,,,,107.5,,1.665,7.2,0.0,20.0,,,
Logan Woodside,QB,109.0,1995-01-27,Toledo,MAC,2018,7,2014.0,19.595,0.0,0.0,0.995,0.697,0.022,0.015,75.6,393.0,413.0,11.1,2.48,2.0,24.0,0.0,0.0,0.0,5.5,,64.2,265.0,,,,136.0,-13.0,10.8,456.0,32.0,0.0,0.0,3.0,,5.0,6.0,1.0,4.0,8.0,485.0,17.6,109.3,0.0,0.0,,0.0,474.0,5.3,24.0,152.0,19.0,,,0.0,18.0,18.0,3.7,,,,,23.0,,0.62,9.4,,5.0,4.79,28.099,134.59421
Kyler Murray,QB,5.0,1997-08-07,Oklahoma,Big 12,2019,1,2018.0,21.068,0.0,0.0,0.971,0.922,0.287,0.273,78.9,355.0,377.0,11.7,3.05,29.0,29.0,13.0,35.3,378.0,7.3,,69.0,260.0,,,,99.0,667.0,7.1,435.0,20.0,0.0,15.0,304.0,11.3,41.0,6.0,32.0,3.0,7.0,457.0,17.2,137.2,0.0,0.0,,5.0,414.0,3.9,17.0,404.0,40.0,,,0.0,95.0,10.0,2.2,,,,,429.0,,3.18,11.6,0.0,25.0,4.763,29.698,141.451574
Daniel Jones,QB,44.0,1997-05-27,Navy,American,2019,1,2016.0,19.266,0.0,0.0,0.855,0.727,0.236,0.201,73.3,384.0,411.0,8.2,2.395,11.5,16.0,4.0,22.6,119.5,3.8,,61.4,252.5,,,,157.5,413.5,10.4,464.5,29.0,0.0,8.5,183.5,44.65,22.5,5.5,16.5,5.0,9.0,481.5,18.75,87.6,3.0,1.0,,2.0,321.5,6.35,29.5,154.5,22.5,,,1.0,77.0,16.0,3.3,,,,,273.5,,2.74,6.7,1.0,30.0,4.81,26.204,126.04124
Dwayne Haskins,QB,37.0,1997-05-03,Ohio State,Big Ten,2019,1,2018.0,21.331,0.0,0.0,0.981,0.981,0.105,0.105,77.1,519.0,535.0,8.6,2.54,3.0,24.0,0.0,0.0,0.0,4.2,,69.9,374.0,,,,141.0,-2.0,6.5,587.0,26.0,0.0,1.0,48.0,2.3,4.0,6.0,3.0,6.0,8.0,623.0,15.6,122.9,0.0,0.0,,0.0,458.0,3.7,22.0,146.0,30.0,,,0.0,46.0,18.0,2.9,,,,,142.0,,1.87,9.0,,22.0,5.04,28.87,145.50480000000002
Drew Lock,QB,50.0,1996-11-10,Missouri,SEC,2019,2,2016.0,19.808,0.0,0.0,0.988,0.988,0.099,0.099,72.5,402.0,429.5,10.75,2.435,5.0,32.0,2.5,24.75,55.5,7.0,,60.15,258.5,,,,108.5,166.0,11.4,451.0,33.0,0.0,3.0,56.5,55.4,9.0,7.5,8.5,3.0,10.5,480.0,10.25,106.2,0.0,0.0,,0.0,452.0,2.45,11.0,49.5,10.5,,,0.0,31.0,12.5,2.6,,,,,82.5,,1.92,8.7,,18.0,4.69,27.75,130.1475
Will Grier,QB,68.0,1995-04-03,West Virginia,Big 12,2019,3,2017.0,22.415,0.0,0.0,0.945,0.898,0.045,0.043,76.6,385.0,397.0,10.7,2.53,6.0,33.0,0.0,0.0,0.0,7.9,,67.0,266.0,,,,96.0,16.0,9.8,437.0,29.0,0.0,1.0,4.0,,3.0,8.0,1.0,4.0,8.0,462.0,24.0,121.2,0.0,0.0,,0.0,329.0,5.3,23.0,57.0,12.0,,,0.0,19.0,14.0,3.0,,,,,90.0,,2.9,9.7,,6.0,4.84,27.858,134.83272
Ryan Finley,QB,110.0,1994-12-26,North Carolina State,ACC,2019,4,2016.0,21.684,0.001,0.001,0.987,0.938,0.055,0.052,74.05,462.5,480.5,9.5,2.395,1.0,25.0,1.5,18.15,48.5,5.0,,66.2,318.0,,,,102.5,122.5,7.2,505.0,24.5,0.0,0.5,19.0,0.0,4.0,6.5,2.5,2.5,8.5,529.0,13.4,96.65,9.0,1.0,,4.0,449.5,2.7,13.5,56.0,8.5,,,1.0,47.0,14.0,2.65,,,,,40.0,,0.77,7.75,1.8,19.5,4.73,25.924,122.62052
Jarrett Stidham,QB,104.0,1996-08-08,Auburn,SEC,2019,4,2017.0,21.065,0.0,0.0,0.912,0.912,0.072,0.072,74.65,343.0,371.5,8.55,2.91,6.0,18.5,1.5,7.6,27.5,4.8,,63.25,235.0,,,,135.5,98.0,8.25,432.5,21.0,0.0,3.0,43.5,57.6,9.5,7.5,5.0,1.0,5.5,450.0,21.6,98.15,0.0,0.0,,3.0,443.0,6.75,29.5,164.0,31.0,,,0.5,31.5,15.0,3.35,,,,,135.0,,2.13,8.0,0.0,17.5,4.81,27.986,134.61266
Clayton Thorson,QB,186.0,1995-06-15,Northwestern,Big Ten,2019,5,2015.0,20.214,0.0,0.0,0.987,0.987,0.142,0.142,70.9,443.0,486.0,8.7,2.745,7.0,18.0,1.5,13.2,37.5,3.55,,59.65,290.0,,,,188.5,100.0,7.65,541.5,24.0,0.0,3.0,49.0,12.7,5.5,5.5,5.5,6.0,12.0,570.0,20.1,82.25,0.0,0.0,,0.5,423.0,6.95,37.5,105.5,16.5,,,0.0,46.0,19.0,3.35,,,,,98.5,,1.54,6.55,0.0,14.5,4.788,27.02,129.37176
Trace McSorley,QB,94.0,1995-08-23,Penn State,Big Ten,2019,6,2016.0,21.027,0.0,0.0,0.935,0.935,0.252,0.252,68.8,346.0,375.5,12.0,2.88,18.0,25.5,6.0,16.45,139.5,6.45,,55.2,207.5,,,,155.0,419.5,12.95,448.0,30.5,0.0,12.0,187.5,35.6,26.5,8.5,49.0,2.0,7.5,469.0,17.0,94.15,0.0,0.0,,1.0,415.5,5.7,25.5,302.0,43.0,,,0.0,96.5,13.0,2.75,,,,,326.5,,2.31,8.1,0.0,25.0,4.57,27.393,125.18601
Joe Burrow,QB,3.0,1996-12-10,LSU,SEC,2020,1,2018.0,21.725,0.001,0.001,0.963,0.963,0.151,0.151,81.9,514.0,527.0,9.6,2.95,10.0,41.0,4.0,13.9,77.0,7.5,,76.3,402.0,,,,188.0,150.0,4.5,610.0,19.0,0.0,3.0,64.0,,28.0,5.0,2.0,0.0,6.0,632.0,19.1,143.7,16.0,1.0,,0.0,351.0,5.9,36.0,405.0,47.0,,,1.0,46.0,11.0,1.7,,,,,213.0,,2.32,10.8,,13.0,4.788,27.62,132.24456
Tua Tagovailoa,QB,11.0,1998-03-02,Alabama,SEC,2020,1,2018.0,20.501,0.0,0.0,0.739,0.739,0.074,0.074,77.95,290.5,304.5,9.6,2.665,4.5,23.5,0.5,2.55,7.5,7.15,,70.0,212.5,,,,75.0,30.0,6.05,333.0,13.5,0.0,1.5,16.5,31.15,7.0,2.5,3.5,3.5,4.5,346.0,13.9,140.35,0.0,0.0,,1.5,255.0,3.1,10.0,155.0,17.5,,,0.0,13.5,10.0,2.8,,,,,101.5,,3.315,11.2,0.0,5.0,4.79,29.427,140.95533
Justin Herbert,QB,15.0,1998-03-10,Oregon,Pac-12,2020,1,2016.0,18.48,0.0,0.0,0.963,0.915,0.079,0.075,73.55,402.0,420.0,9.55,2.7,8.0,25.0,1.0,15.25,33.5,5.75,,62.65,263.5,,,,116.0,46.5,11.05,467.0,32.5,0.0,3.5,48.5,0.0,9.0,7.5,3.0,2.0,7.0,488.0,18.15,104.3,0.0,0.0,,0.5,423.0,4.5,21.0,184.0,24.5,,,0.0,29.0,16.0,3.25,,,,,118.5,,2.295,7.85,0.0,15.0,4.68,27.27,127.6236
Jordan Love,QB,45.0,1998-11-02,Utah State,MWC,2020,1,2018.0,19.83,0.0,0.0,0.945,0.718,0.075,0.057,71.65,429.0,447.0,9.6,2.495,5.5,26.0,2.0,19.25,37.0,5.45,,63.0,281.5,,,,117.0,98.5,8.3,481.0,25.5,0.0,4.0,41.5,5.0,5.0,9.0,2.0,4.5,11.5,506.0,13.0,96.45,0.0,0.0,,0.5,349.5,3.25,16.0,89.5,17.0,,,0.0,38.0,20.0,3.85,,,,,89.0,,1.615,7.85,0.0,24.5,4.74,27.263,129.22662000000005
Jalen Hurts,QB,19.0,1998-08-07,Oklahoma,Big 12,2020,2,2016.0,18.07,0.017,0.016,0.907,0.862,0.456,0.433,76.9,316.0,341.0,11.3,3.42,43.0,18.0,14.0,23.6,336.0,5.1,,69.5,237.0,,,,152.0,918.0,2.5,425.0,6.0,1.0,33.0,365.0,,47.0,11.0,85.0,7.0,8.0,443.0,15.1,128.5,25.0,2.0,,3.0,439.0,5.4,23.0,504.0,59.0,,,2.0,164.0,13.0,2.9,,,,,526.0,,2.38,11.3,8.33,36.0,4.59,29.286,134.42274
Jacob Eason,QB,76.0,1997-11-17,Washington,Pac-12,2020,4,2016.0,18.79,0.0,0.0,0.979,0.93,0.011,0.01,71.5,366.0,390.0,9.6,2.59,1.0,21.5,0.0,0.0,0.0,5.25,,59.4,232.5,,,,115.5,-4.0,11.5,420.5,30.0,0.0,0.0,5.5,24.75,2.5,3.5,0.0,2.5,8.0,441.0,18.2,89.25,2.5,0.0,,2.0,441.5,4.95,21.0,68.5,9.0,,,0.5,17.5,12.0,2.7,,,,,43.5,,1.645,7.1,1.25,0.5,4.89,26.692,130.52388
James Morgan,QB,167.0,1981-11-24,Florida International,CUSA,2020,4,2016.0,34.771,0.0,0.0,0.965,0.675,0.034,0.024,70.1,345.0,357.0,9.9,2.52,0.0,14.0,1.0,41.7,15.0,3.8,,58.0,207.0,,,,96.0,19.0,14.5,376.0,35.0,0.0,0.0,19.0,,1.0,8.0,0.0,2.0,5.0,388.0,13.5,87.4,0.0,0.0,,2.0,314.0,3.5,13.0,17.0,5.0,,,0.0,19.0,18.0,4.6,,,,,29.0,,1.21,7.1,0.0,9.0,4.89,27.872,136.29407999999998
Jake Fromm,QB,91.0,1998-07-30,Georgia,SEC,2020,5,2017.0,19.091,0.0,0.0,0.956,0.956,0.022,0.022,70.25,323.0,340.5,10.3,2.575,4.5,18.5,2.5,22.55,44.0,5.0,,61.15,208.0,,,,87.5,60.5,8.2,372.5,18.0,0.0,2.5,44.5,30.1,6.0,4.0,1.0,3.0,6.0,395.0,20.0,102.95,0.0,0.0,,0.0,509.0,4.85,17.5,79.5,14.0,,,0.0,30.5,9.5,2.55,,,,,80.5,,1.755,8.1,,10.5,5.01,28.115,140.85615
Jake Luton,QB,145.0,1996-04-11,Oregon State,Pac-12,2020,6,2018.0,22.39,0.0,0.0,0.91,0.864,0.001,0.001,74.1,321.0,359.0,9.0,2.67,1.0,19.0,1.0,26.0,19.0,5.1,,61.8,222.0,,,,90.0,36.0,6.7,389.0,16.0,0.0,1.0,10.0,,1.0,0.0,1.0,0.0,3.0,404.0,24.4,107.6,-3.0,0.0,,0.0,327.0,5.7,22.0,37.0,8.0,,,0.0,16.0,8.0,2.0,,,,,10.0,,0.42,7.6,,7.0,4.782,25.883,123.772506
Cole McDonald,QB,164.0,1998-05-20,Hawaii,MWC,2020,7,2018.0,20.285,0.0,0.0,0.833,0.633,0.28,0.213,69.6,484.0,499.0,12.0,2.51,8.0,27.0,5.0,25.15,131.0,5.2,,61.15,305.5,,,,115.0,337.5,9.4,558.5,31.5,0.0,3.5,127.0,40.15,16.0,8.5,30.0,2.0,12.0,584.0,24.25,99.6,0.0,0.0,,0.0,269.5,5.0,28.0,195.5,31.5,,,0.0,65.5,27.5,4.7,,,,,199.5,,2.015,8.05,,18.5,4.58,26.87,123.0646
Nate Stanley,QB,124.0,1997-08-26,Iowa,Big Ten,2020,7,2017.0,20.016,0.0,0.0,0.97,0.97,-0.002,-0.002,70.45,339.5,374.0,8.95,2.575,1.0,19.5,0.0,0.0,0.0,5.05,,57.35,215.0,,,,136.0,11.0,10.05,408.5,23.5,0.0,0.5,14.0,27.5,2.0,10.0,3.5,9.5,8.0,429.0,15.15,93.6,-3.5,0.0,,0.5,427.5,5.2,21.0,53.5,11.0,,,0.0,17.0,14.5,3.4,,,,,40.5,,1.46,7.0,-7.0,0.0,4.81,28.602,137.57562
Trevor Lawrence,QB,2.0,1999-10-06,Clemson,ACC,2021,1,2018.0,18.905,0.0,0.0,0.819,0.778,0.177,0.168,75.85,352.0,375.0,9.55,2.515,15.5,27.5,6.0,29.3,149.0,7.0,,66.65,249.5,,,,102.5,331.5,6.3,410.5,17.0,0.0,11.5,135.0,69.6,17.5,6.0,15.0,4.5,6.5,431.5,16.05,114.8,4.0,1.0,,2.5,298.5,4.0,16.5,167.5,18.0,,,1.0,54.0,14.0,3.25,,,,,216.0,,2.965,9.1,2.0,28.0,4.741,25.255,119.73395499999998
Zach Wilson,QB,26.0,1999-08-03,BYU,Ind,2021,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.764,27.473,130.881372
Trey Lance,QB,41.0,2000-05-09,Baylor,Big 12,2021,1,,,0.008,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.799,27.995,134.34800500000003
Justin Fields,QB,7.0,1999-03-05,Ohio State,Big Ten,2021,1,2019.0,20.493,0.0,0.0,1.0,1.0,0.225,0.225,80.8,208.0,226.0,10.4,3.11,20.0,19.0,4.0,22.6,117.0,7.8,,69.9,158.0,,,,84.0,209.0,6.0,281.0,10.0,0.0,8.0,118.0,9.1,17.0,3.0,4.0,3.0,6.0,301.0,25.0,120.4,0.0,0.0,,0.0,277.0,7.5,21.0,308.0,33.0,,,0.0,30.0,7.0,2.3,,,,,271.0,,4.3,9.3,,17.0,4.45,29.142,129.6819
Mac Jones,QB,17.0,1998-09-05,Alabama,SEC,2021,1,2020.0,21.99,-0.001,-0.001,0.971,0.971,0.016,0.016,84.2,385.0,406.0,8.8,2.51,0.0,32.0,0.0,0.0,0.0,7.4,,76.6,311.0,,,,81.0,12.0,4.0,428.0,13.0,0.0,0.0,13.0,27.9,2.0,3.0,0.0,1.0,4.0,453.0,12.3,141.6,-8.0,1.0,,0.0,364.0,2.3,10.0,67.0,9.0,,,1.0,18.0,11.0,2.4,,,,,15.0,,0.58,11.1,,2.0,4.72,27.858,131.48976
Kyle Trask,QB,49.0,1998-03-06,Florida,SEC,2021,2,2019.0,21.489,0.0,0.0,0.939,0.939,0.141,0.141,76.6,423.0,438.0,10.1,2.69,5.0,41.0,3.0,34.9,60.0,8.9,,68.7,301.0,,,,124.0,141.0,7.1,470.0,23.0,0.0,4.0,75.0,,4.0,5.0,21.0,5.0,8.0,496.0,16.9,125.2,0.0,0.0,,1.0,267.0,4.5,21.0,31.0,11.0,,,0.0,35.0,13.0,2.6,,,,,90.0,,1.96,9.8,0.0,7.0,5.1,27.982,142.70819999999998
Kellen Mond,QB,92.0,1999-06-22,Texas A&M,SEC,2021,3,2018.0,19.195,0.0,0.0,0.962,0.962,0.167,0.167,70.8,288.0,298.0,9.4,2.61,5.0,12.0,3.0,17.4,58.0,3.9,,63.1,188.0,,,,93.0,221.0,7.8,322.0,16.0,0.0,3.0,71.0,,15.0,5.0,10.0,4.0,3.0,334.0,8.6,103.6,0.0,0.0,,0.0,348.0,2.5,8.0,113.0,16.0,,,0.0,59.0,8.0,2.4,,,,,100.0,,1.33,7.7,,29.0,,,
Davis Mills,QB,69.0,1998-10-21,Stanford,Pac-12,2021,3,2019.0,20.862,0.0,0.0,0.937,0.89,0.123,0.117,78.8,184.0,196.0,7.9,2.42,4.0,16.0,0.0,0.0,0.0,7.7,,65.8,129.0,,,,58.0,14.0,11.0,217.0,16.0,0.0,2.0,9.0,15.2,3.0,4.0,0.0,3.0,3.0,229.0,19.0,94.6,0.0,0.0,,0.0,144.0,5.1,11.0,76.0,10.0,,,0.0,13.0,8.0,3.5,,,,,52.0,,2.26,7.7,,5.0,4.82,27.12,130.7184
Ian Book,QB,64.0,1998-03-30,Notre Dame,ACC,2021,4,2020.0,22.426,0.0,0.0,0.997,0.947,0.232,0.22,75.5,327.0,358.0,8.5,3.22,11.0,12.0,4.0,14.9,91.0,3.2,,63.7,228.0,,,,149.0,202.0,7.7,439.0,19.0,0.0,3.0,84.0,45.0,23.0,6.0,5.0,2.0,3.0,462.0,18.1,98.5,0.0,0.0,,0.0,389.0,6.2,27.0,409.0,53.0,,,0.0,46.0,11.0,2.4,,,,,262.0,,2.65,7.9,,16.0,4.65,28.614,133.0551
Sam Ehlinger,QB,66.0,1998-09-30,Texas,Big 12,2021,6,2017.0,18.921,0.001,0.001,0.926,0.879,0.288,0.273,70.3,369.5,389.5,10.6,3.02,20.5,25.0,4.5,13.2,91.0,5.8,,62.5,245.0,,,,137.0,287.5,6.2,468.5,17.0,0.0,10.5,157.5,144.1,26.0,1.0,24.5,4.5,7.5,497.5,20.75,104.65,7.0,1.0,,3.0,314.5,6.2,28.5,382.0,48.0,,,1.0,67.5,10.5,2.05,,,,,318.0,,2.775,7.95,1.4,25.5,4.84,29.022,140.46648
Kenny Pickett,QB,34.0,1998-06-06,Pitt,ACC,2022,1,2018.0,20.238,-0.002,-0.001,0.965,0.917,0.119,0.113,74.2,378.0,405.0,9.55,3.09,6.5,17.5,1.5,7.05,31.5,3.8,,62.55,257.5,,,,154.5,101.0,9.6,482.0,27.0,0.0,1.0,58.0,3.2,16.0,8.5,11.0,3.0,6.5,507.0,21.45,98.9,-6.0,0.5,,2.5,428.0,7.2,33.0,343.5,43.0,,,0.5,39.5,16.0,3.25,,,,,239.0,,2.92,7.45,0.0,11.0,4.73,27.12,128.2776
Desmond Ridder,QB,58.0,1999-08-31,Cincinnati,American,2022,3,2018.0,19.003,0.036,0.03,1.011,0.859,0.164,0.139,73.9,368.0,387.0,10.6,2.48,12.0,26.0,5.0,24.9,135.0,6.5,,64.6,250.0,,,,101.0,372.0,8.1,435.0,22.0,0.0,6.0,122.0,0.0,16.0,6.0,18.0,1.0,8.0,449.0,26.7,108.9,8.0,2.0,,1.0,374.0,6.2,27.0,170.0,20.0,,,2.0,78.0,9.0,2.0,,,,,244.0,,2.54,8.6,8.0,29.0,4.52,26.37,119.1924
Malik Willis,QB,82.0,1999-05-25,Liberty,Ind,2022,3,,,0.0,0.0,0.031,0.018,0.051,0.031,83.3,6.0,6.0,0.3,1.51,4.0,0.0,3.0,77.0,177.0,0.0,,83.3,5.0,,,,1.0,230.0,0.0,7.0,0.0,0.0,4.0,117.0,182.8,6.0,0.0,0.0,0.0,0.0,8.0,100.0,137.5,0.0,0.0,,0.0,47.0,14.3,1.0,0.0,0.0,,,0.0,16.0,0.0,0.0,,,,,117.0,,7.31,7.5,,14.0,4.789,28.89,138.35421
Matt Corral,QB,46.0,1999-01-31,Ole Miss,SEC,2022,3,2019.0,20.583,0.001,0.001,0.956,0.956,0.241,0.241,78.4,339.0,358.0,9.7,2.8,26.5,21.0,5.5,15.85,110.0,5.65,,68.8,245.5,,,,129.0,316.0,7.45,433.5,20.0,0.0,15.0,142.5,54.5,23.5,7.0,25.0,1.5,9.0,458.0,17.15,111.1,9.5,0.5,,2.0,396.0,5.1,22.0,355.0,49.5,,,0.5,63.0,12.5,2.8,,,,,316.0,,2.9,9.4,9.5,17.5,4.753,27.216,129.357648
Bailey Zappe,QB,87.0,1999-04-26,Western Kentucky,CUSA,2022,4,2021.0,22.352,0.0,0.0,0.983,0.688,0.121,0.085,77.3,649.0,691.0,8.6,2.47,4.0,48.0,0.0,0.0,0.0,6.5,,68.7,475.0,,,,94.0,19.0,5.4,730.0,27.0,0.0,1.0,7.0,2.9,3.0,6.0,0.0,3.0,11.0,774.0,16.0,118.5,-3.0,1.0,,2.0,274.0,2.1,15.0,121.0,24.0,,,1.0,16.0,23.0,3.0,,,,,45.0,,1.15,8.6,-1.5,4.0,4.88,28.363,138.41144
Sam Howell,QB,48.0,2000-09-16,North Carolina,ACC,2022,5,2019.0,18.957,0.008,0.008,0.95,0.903,0.215,0.204,74.95,327.5,349.0,11.3,2.88,41.0,28.0,6.5,17.8,158.0,7.45,,64.75,226.0,,,,149.0,348.5,8.0,440.5,19.5,0.0,22.0,174.5,35.8,30.5,7.0,6.5,2.5,8.0,468.0,27.35,111.8,0.5,0.5,,1.0,360.0,9.25,41.0,376.0,47.5,,,0.5,53.5,10.5,2.2,,,,,444.5,,4.24,9.45,0.5,19.5,4.785,28.758,137.60703
Skylar Thompson,QB,123.0,1997-06-04,Kansas State,Big 12,2022,7,2018.0,21.243,0.0,0.0,0.914,0.869,0.174,0.166,75.05,249.5,266.0,9.85,3.215,7.5,19.5,4.0,20.25,98.0,6.75,,64.25,169.5,,,,113.0,148.0,9.0,313.5,17.0,0.0,5.0,64.0,21.3,14.0,6.5,16.0,3.0,4.5,328.5,18.25,98.8,0.0,0.0,,0.0,338.5,6.6,20.5,164.5,26.0,,,0.0,43.0,12.5,3.8,,,,,136.5,,2.1,8.4,,11.0,4.91,27.858,136.78278
Brock Purdy,QB,57.0,1999-12-27,Iowa State,Big 12,2022,7,2018.0,18.68,0.0,0.0,0.927,0.881,0.165,0.157,76.2,417.0,442.5,8.15,2.95,13.0,16.0,2.5,17.25,59.5,3.4,,68.35,301.5,,,,163.5,136.0,4.8,500.0,15.5,0.0,3.0,65.5,35.6,10.0,7.5,12.0,3.0,8.5,526.0,12.85,101.95,0.0,0.0,,3.5,331.5,4.15,20.5,212.0,35.0,,,0.5,42.0,16.5,3.15,,,,,184.0,,2.405,8.1,0.0,18.5,4.84,27.967,135.36028
Bryce Young,QB,20.0,2001-07-25,Alabama,SEC,2023,1,2021.0,20.104,0.0,0.0,0.928,0.928,0.092,0.092,77.75,425.5,465.0,9.5,2.905,8.5,29.5,0.0,0.0,0.0,6.0,,65.45,305.0,,,,185.0,-6.5,7.9,526.5,26.0,0.0,0.0,1.0,16.7,12.5,6.5,0.5,9.0,6.0,551.0,14.0,116.15,0.0,0.0,,0.0,340.5,4.9,26.5,298.5,32.0,,,0.0,7.5,11.0,2.0,,,,,124.5,,3.2,8.8,,2.0,4.743,29.268,138.818124
Anthony Richardson,QB,42.0,2002-05-22,Florida,SEC,2023,1,2022.0,20.279,0.0,0.0,0.91,0.91,0.281,0.281,64.3,294.0,330.0,11.5,3.18,36.0,19.0,4.0,16.4,117.0,5.5,,53.0,175.0,,,,142.0,307.0,7.4,378.0,14.0,0.0,14.0,144.0,0.0,19.0,5.0,17.0,7.0,9.0,398.0,9.2,84.3,0.0,0.0,,1.0,368.0,3.4,13.0,406.0,32.0,,,0.0,65.0,13.0,3.3,,,,,345.0,,3.56,7.7,0.0,26.0,4.43,29.697,131.55771
Will Levis,QB,52.0,1999-06-27,Kentucky,SEC,2023,2,2021.0,22.182,0.001,0.001,0.939,0.939,0.157,0.157,75.2,299.5,319.0,9.05,2.6,10.0,11.0,3.0,12.6,65.0,3.2,,65.45,209.0,,,,122.5,168.5,7.15,374.0,16.0,0.0,3.5,87.5,,10.0,4.5,6.5,3.5,11.5,390.5,23.55,98.45,7.5,0.5,,0.5,379.5,7.95,29.0,149.0,25.0,,,0.5,47.0,12.0,3.1,,,,,200.0,,2.555,8.2,15.0,9.5,4.81,27.872,134.06431999999998
Hendon Hooker,QB,72.0,1998-01-13,Tennessee,SEC,2023,3,2019.0,21.632,0.0,0.0,0.818,0.818,0.169,0.169,76.15,308.0,317.5,10.8,2.67,30.0,17.5,5.5,16.15,113.0,5.1,,68.65,218.0,,,,109.0,305.0,7.05,398.0,16.5,0.0,13.0,157.0,34.7,23.0,11.0,23.0,2.5,2.5,428.0,30.9,126.5,0.0,0.0,,0.5,343.5,8.55,34.0,371.0,45.5,,,0.0,57.0,7.0,1.6,,,,,469.0,,4.535,9.6,0.0,16.0,4.766,27.12,129.25392
