player_name,birth_date,birthdate_source_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
Adrian Madise,1980-03-23,https://www.pro-football-reference.com/players/M/MadiAd00.htm,2001.0,0.3291077458843394,0.23037542211903755,0.0,0.0,0.0,0.0,2002.0,0.21413712764187054,0.14989598934930937,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Adrian McPherson,1983-05-08,https://en.wikipedia.org/wiki/Adrian_McPherson,2001.0,0.002729443875810304,0.0025929716820197886,0.07223840642469097,0.06862648610345641,0.0,0.0,2002.0,0.030456852791878174,0.028934010152284265,0.3943034404963339,0.3745882684715172,0.0,0.0,,,,,,,,,,,,,,
Adrian Peterson,1979-07-01,https://www.pro-football-reference.com/players/P/PeteAd00.htm,2004.0,0.0018192844147968466,0.0017283201940570042,0.0,0.0,0.0,0.0,2005.0,0.9590333176912247,0.9110816518066635,0.0,0.0,0.0,0.0,2005.0,0.011731581417175035,0.011145002346316282,0.0,0.0,0.0,0.0,2006.0,0.4613924479696292,0.4383228255711477,0.0,0.0,0.0,0.0
Adrien Robinson,1988-09-23,https://www.pro-football-reference.com/players/R/RobiAd00.htm,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmaad Galloway,1980-03-10,https://en.wikipedia.org/wiki/Ahmaad_Galloway,2000.0,0.6744309158284807,0.6744309158284807,0.0,0.0,0.0,0.0,2000.0,0.01270513499205929,0.01270513499205929,0.0,0.0,0.0,0.0,2001.0,0.004967709885742673,0.004967709885742673,0.0,0.0,0.0,0.0,2001.0,0.4063276204669647,0.4063276204669647,0.0,0.0,0.0,0.0
Ahmad Bradshaw,1986-03-19,https://www.pro-football-reference.com/players/B/BradAh00.htm,2004.0,0.08998675273881868,0.06299072691717307,0.0,0.0,0.0,0.0,2005.0,0.5959663120567376,0.41717641843971626,0.0,0.0,0.0,0.0,2005.0,0.12610815602836878,0.08827570921985814,0.0,0.0,0.0,0.0,2006.0,0.9326463061860257,0.652852414330218,0.0,0.0,0.0,0.0
Aidan O'Connell,1998-09-01,https://en.wikipedia.org/wiki/Aidan_O'Connell,2019.0,-0.0012100026888948643,-0.0012100026888948643,0.2859546967575637,0.2859546967575637,0.0,0.0,2020.0,-0.017259978425026967,-0.017259978425026967,0.4803667745415318,0.4803667745415318,0.0,0.0,2021.0,0.0012987012987012974,0.0012987012987012974,0.8017316017316017,0.8017316017316017,0.0,0.0,2022.0,0.008854135871814581,0.008854135871814581,0.8701689036047222,0.8701689036047222,0.0,0.0
Ainias Smith,2001-05-31,https://www.pro-football-reference.com/players/S/SmitAi00.htm,2019.0,0.008823529411764706,0.008823529411764706,0.0,0.0,0.0,0.0,2019.0,0.10870469399881164,0.10870469399881164,0.0,0.0,0.0,0.0,2020.0,0.16258009397693296,0.16258009397693296,0.0,0.0,0.0,0.0,2020.0,0.27046134130713373,0.27046134130713373,0.0,0.0,0.0,0.0
Airese Currie,1982-11-16,https://www.pro-football-reference.com/players/C/CurrAi00.htm,2001.0,0.08814573484945275,0.08373844810698011,0.0,0.0,0.0,0.0,2001.0,-0.0007665772326561902,-0.0007282483710233807,0.0,0.0,0.0,0.0,2002.0,0.13841265441875197,0.13149202169781438,0.0,0.0,0.0,0.0,2002.0,0.0031675641431738993,0.0030091859360152043,0.0,0.0,0.0,0.0
Alan Bonner,1990-11-05,https://en.wikipedia.org/wiki/Alan_Bonner,2017.0,0.0013395031660983926,0.0010180224062347784,0.021682005793831876,0.016478324403312226,0.0,0.0,2018.0,0.004509428805684613,0.003427165892320306,0.040404286885565924,0.030707258033030104,0.0,0.0,2019.0,0.012650807080188398,0.009614613380943183,0.2647875876862813,0.2012385666415738,0.0,0.0,2019.0,0.004560019719004191,0.003465614986443185,0.2647875876862813,0.2012385666415738,0.0,0.0
