player_name,pos,Draft Capital,birth_date,breakout_age,Year1,Age1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Speed1,BMI1,Shuttle1,Three Cone1,YPC1,YCO/A1,MTF/A1,Break%1,YPR1,Rec Yards1,Y/RR1,YAC/R1,aDOT1,CTPRR1,UCTPRR1,Drop Rate1,CC%1,Wide%1,Slot%1,Comp%1,ADJ%1,BTT%1,TWP%1,DAA1,YPA1,EPA/P1,aYPTPA1,elu1,Year2,Age2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Speed2,BMI2,Shuttle2,Three Cone2,YPC2,YCO/A2,MTF/A2,Break%2,YPR2,Rec Yards2,Y/RR2,YAC/R2,aDOT2,CTPRR2,UCTPRR2,Drop Rate2,CC%2,Wide%2,Slot%2,Comp%2,ADJ%2,BTT%2,TWP%2,DAA2,YPA2,EPA/P2,aYPTPA2,elu2,Year3,Age3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Speed3,BMI3,Shuttle3,Three Cone3,YPC3,YCO/A3,MTF/A3,Break%3,YPR3,Rec Yards3,Y/RR3,YAC/R3,aDOT3,CTPRR3,UCTPRR3,Drop Rate3,CC%3,Wide%3,Slot%3,Comp%3,ADJ%3,BTT%3,TWP%3,DAA3,YPA3,EPA/P3,aYPTPA3,elu3,Year4,Age4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,Speed4,BMI4,Shuttle4,Three Cone4,YPC4,YCO/A4,MTF/A4,Break%4,YPR4,Rec Yards4,Y/RR4,YAC/R4,aDOT4,CTPRR4,UCTPRR4,Drop Rate4,CC%4,Wide%4,Slot%4,Comp%4,ADJ%4,BTT%4,TWP%4,DAA4,YPA4,EPA/P4,aYPTPA4,birthday_parsed,birthdate_source_url
Kyle Orton,QB,4.0,1982-11-14,19.8,2001.0,18.8,-0.014,-0.014,0.244,0.244,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,19.8,0.007,0.007,0.649,0.649,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.8,0.134,0.134,0.964,0.964,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,21.8,0.0,0.0,0.809,0.809,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-11-14,https://www.pro-football-reference.com/players/O/OrtoKy00.htm
Kyle Philips,WR,5.0,1999-06-17,20.21,2018.0,19.21,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,20.21,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,20.21,0.225,0.213,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,21.21,0.013,0.012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-17,https://www.pro-football-reference.com/players/P/PhilKy01.htm
Kyle Pitts,TE,1.0,2000-10-06,19.9,2018.0,17.9,0.031,0.031,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,18.9,0.159,0.159,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,19.9,0.215,0.215,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-06,https://www.pro-football-reference.com/players/P/PittKy00.htm
Kyle Rudolph,TE,2.0,1989-11-09,,2008.0,18.81,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,19.81,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,20.81,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-11-09,https://www.pro-football-reference.com/players/R/RudoKy00.htm
Kyle Trask,QB,2.0,1998-03-06,21.49,2018.0,20.49,0.017,0.017,0.047,0.047,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,21.49,0.062,0.062,0.755,0.755,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,21.49,0.001,0.001,0.755,0.755,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,22.49,0.038,0.038,0.939,0.939,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-03-06,https://www.pro-football-reference.com/players/T/TrasKy00.htm
Kyle Williams,WR,3.0,1983-06-10,,2004.0,21.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,23.23,0.017,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,24.23,0.164,0.098,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,24.23,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-06-10,https://www.pro-football-reference.com/players/W/WillKy20.htm
Kylen Granson,TE,4.0,1998-03-27,,2016.0,18.43,0.008,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,18.43,0.136,0.095,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,19.43,0.069,0.049,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,19.43,0.015,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-03-27,https://www.pro-football-reference.com/players/G/GranKy00.htm
Kyler Murray,QB,1.0,1997-08-07,21.07,2015.0,18.07,0.07,0.07,0.202,0.202,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,20.07,0.014,0.013,0.067,0.064,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,21.07,0.25,0.238,0.971,0.922,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-07,https://www.pro-football-reference.com/players/M/MurrKy00.htm
Kylin Hill,RB,7.0,1998-08-18,20.04,2017.0,19.04,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,19.04,0.149,0.149,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,20.04,0.13,0.13,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,20.04,0.253,0.253,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-08-18,https://www.pro-football-reference.com/players/H/HillKy00.htm
Kyren Williams,RB,5.0,2000-08-26,20.02,2019.0,19.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,19.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,20.02,0.631,0.599,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,20.02,0.088,0.084,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-26,https://www.pro-football-reference.com/players/W/WillKy02.htm
L.J. Smith,TE,2.0,1980-05-13,,2000.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-05-13,https://www.pro-football-reference.com/players/S/SmitL.00.htm
La'Mical Perine,RB,4.0,1998-01-30,19.59,2016.0,18.59,0.103,0.103,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,18.59,0.056,0.056,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,19.59,0.071,0.071,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,19.59,0.542,0.542,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-01-30,https://www.pro-football-reference.com/players/P/PeriLa00.htm
LaBrandon Toefield,RB,4.0,1980-09-24,19.94,2000.0,19.94,0.231,0.231,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,19.94,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,20.94,0.021,0.021,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,20.94,0.666,0.666,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-09-24,https://www.pro-football-reference.com/players/T/ToefLa00.htm
LaDainian Tomlinson HOF,RB,1.0,1979-06-23,,2000.0,21.19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,21.19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-06-23,https://en.wikipedia.org/wiki/LaDainian_Tomlinson
LaJohntay Wester,WR,6.0,2002-03-29,19.43,2020.0,18.43,0.013,0.009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,18.43,0.106,0.074,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,19.43,0.218,0.152,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,19.43,0.005,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-29,https://www.pro-football-reference.com/players/W/WestLa01.htm
LaMichael James,RB,2.0,1989-10-22,19.86,2009.0,19.86,0.767,0.46,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,19.86,0.036,0.022,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,20.86,0.611,0.367,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,20.86,0.081,0.049,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-10-22,https://www.pro-football-reference.com/players/J/JameLa00.htm
LaMont Jordan,RB,2.0,1978-11-11,21.81,2000.0,21.81,0.698,0.663,-0.001,-0.001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,21.81,0.062,0.059,-0.001,-0.001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-11-11,https://www.pro-football-reference.com/players/J/JordLa00.htm
LaRod Stephens-Howling,RB,7.0,1987-04-26,,2005.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,19.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,19.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987-04-26,https://en.wikipedia.org/wiki/LaRod_Stephens-Howling
LaTarence Dunbar,WR,6.0,1980-08-15,21.05,2000.0,20.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,20.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,21.05,0.205,0.144,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,21.05,0.073,0.051,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-08-15,https://www.pro-football-reference.com/players/D/DunbLa20.htm
LaVon Brazill,WR,6.0,1989-03-15,,2007.0,18.46,0.039,0.027,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,19.47,0.093,0.065,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,19.47,0.013,0.009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,20.47,0.016,0.011,0.031,0.022,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-03-15,https://www.pro-football-reference.com/players/B/BrazLa00.htm
Lache Seastrunk,RB,6.0,1991-07-29,21.1,2012.0,21.1,0.027,0.025,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,21.1,0.217,0.206,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,22.09,0.283,0.269,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-07-29,https://en.wikipedia.org/wiki/Lache_Seastrunk
Ladarius Green,TE,4.0,1990-05-29,20.26,2008.0,18.26,0.199,0.151,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,19.26,0.17,0.129,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,20.26,0.327,0.248,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,21.26,0.246,0.187,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-05-29,https://www.pro-football-reference.com/players/G/GreeLa00.htm
Ladd McConkey,WR,2.0,2001-11-11,,2021.0,19.81,0.123,0.123,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,19.81,0.019,0.019,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,20.8,0.199,0.199,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,20.8,0.047,0.047,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-11-11,https://www.pro-football-reference.com/players/M/McCoLa00.htm
Ladell Betts,RB,2.0,1979-08-27,21.02,2000.0,21.02,0.367,0.367,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,21.02,0.022,0.022,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,22.02,0.051,0.051,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,22.02,0.465,0.465,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-08-27,https://www.pro-football-reference.com/players/B/BettLa00.htm
Lamar Gordon,RB,3.0,1980-01-07,34.65,2014.0,34.65,0.503,0.382,0.851,0.647,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,35.65,0.981,0.746,0.716,0.544,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,36.65,0.402,0.306,0.518,0.394,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,37.65,0.24,0.183,0.39,0.297,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-07,https://www.pro-football-reference.com/players/G/GordLa00.htm
Lamar Jackson,QB,1.0,1997-01-07,18.65,2015.0,18.65,0.413,0.392,0.574,0.546,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,19.65,0.536,0.509,0.938,0.891,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,20.65,0.516,0.49,0.935,0.888,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-01-07,https://www.pro-football-reference.com/players/J/JackLa00.htm
Lamar Miller,RB,4.0,1991-04-25,19.35,2010.0,19.35,0.247,0.235,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,19.35,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,20.35,0.039,0.037,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,20.35,0.443,0.421,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-25,https://www.pro-football-reference.com/players/M/MillLa01.htm
Lance Kendricks,TE,2.0,1988-01-30,,2008.0,20.59,0.029,0.029,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,21.59,0.018,0.018,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,21.59,0.158,0.158,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,22.59,-0.002,-0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-01-30,https://www.pro-football-reference.com/players/K/KendLa00.htm
Landry Jones,QB,4.0,1989-04-04,20.41,2009.0,20.41,-0.015,-0.014,0.89,0.845,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,21.41,-0.0,-0.0,0.991,0.941,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,22.41,0.032,0.03,0.991,0.942,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,23.41,-0.013,-0.012,0.988,0.938,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-04-04,https://www.pro-football-reference.com/players/J/JoneLa02.htm
Laquon Treadwell,WR,1.0,1995-06-14,,2013.0,18.22,0.0,0.0,0.003,0.003,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,18.22,0.187,0.187,0.003,0.003,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,19.22,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,19.22,0.196,0.196,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-06-14,https://www.pro-football-reference.com/players/T/TreaLa00.htm
Larry Brackins,WR,5.0,1982-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-11-05,https://en.wikipedia.org/wiki/Larry_Brackins
Larry Fitzgerald,WR,1.0,1983-08-31,,2002.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-08-31,https://www.pro-football-reference.com/players/F/FitzLa00.htm
Larry Johnson,RB,1.0,1979-11-19,,2000.0,20.79,0.181,0.181,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,20.79,0.061,0.061,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,21.79,0.104,0.104,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,21.79,0.145,0.145,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-11-19,https://www.pro-football-reference.com/players/J/JohnLa00.htm
Larry Ned,RB,6.0,1978-08-23,22.03,2000.0,22.03,0.5,0.38,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,22.03,0.005,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,23.03,0.036,0.027,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,23.03,1.902,1.445,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-23,https://www.pro-football-reference.com/players/N/NedxLa00.htm
Larry Rountree,RB,6.0,1999-02-13,19.55,2017.0,18.55,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,18.55,0.156,0.156,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,19.55,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,19.55,0.364,0.364,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-02-13,https://www.pro-football-reference.com/players/R/RounLa00.htm
Latavius Murray,RB,6.0,1990-01-18,20.62,2008.0,18.62,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,18.62,0.172,0.121,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,20.62,0.466,0.326,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,20.62,0.04,0.028,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-01-18,https://www.pro-football-reference.com/players/M/MurrLa00.htm
Laurence Maroney,RB,1.0,1985-02-05,18.57,2003.0,18.57,0.488,0.488,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,18.57,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,19.57,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,20.57,0.525,0.525,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-02-05,https://www.pro-football-reference.com/players/M/MaroLa00.htm
Laurent Robinson,WR,3.0,1985-05-20,,2003.0,18.28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,18.28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-05-20,https://www.pro-football-reference.com/players/R/RobiLa01.htm
Lavelle Hawkins,WR,4.0,1986-07-12,20.14,2005.0,19.14,0.007,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,19.14,0.06,0.036,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,20.14,0.005,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,20.14,0.207,0.124,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986-07-12,https://www.pro-football-reference.com/players/H/HawkLa00.htm
Laveranues Coles,WR,3.0,1977-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-12-29,https://www.pro-football-reference.com/players/C/ColeLa00.htm
Laviska Shenault Jr.,WR,2.0,1998-10-05,19.91,2017.0,18.91,0.027,0.026,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,18.91,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,19.91,0.327,0.31,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,19.91,0.151,0.143,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-10-05,https://www.pro-football-reference.com/players/S/ShenLa00.htm
Lawrence Vickers,RB,6.0,1983-05-08,,2002.0,19.32,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,19.32,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.32,0.033,0.032,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,20.32,0.037,0.035,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-05-08,https://www.pro-football-reference.com/players/V/VickLa00.htm
Le'Ron McClain,RB,4.0,1984-12-27,,2003.0,18.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,18.68,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,19.68,0.153,0.153,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,20.68,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984-12-27,https://www.pro-football-reference.com/players/M/McClLe00.htm
Le'Veon Bell,RB,2.0,1992-02-18,18.54,2010.0,18.54,0.272,0.272,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,18.54,0.016,0.016,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,19.53,0.038,0.038,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,19.53,0.384,0.384,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-02-18,https://www.pro-football-reference.com/players/B/BellLe00.htm
