player_name,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
Adam Randall,2022.0,1.97,1.87,0.0,0.0,0.0,0.0,2023.0,4.21,4.0,0.0,0.0,0.0,0.0,2024.0,4.69,4.46,0.0,0.0,0.91,0.86,,,,,,,
Adam Rothenfluh,2002.0,0.0,0.0,3.4,3.23,0.0,0.0,2003.0,0.0,0.0,4.05,3.85,0.0,0.0,,,,,,,,,,,,,,
Adam Schulz,2012.0,0.0,0.0,1.14,1.08,0.0,0.0,2013.0,0.0,0.0,31.41,29.84,0.0,0.0,2014.0,0.0,0.0,0.6,0.57,0.0,0.0,2015.0,0.0,0.0,1.86,1.58,0.0,0.0
Adam Shapiro,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Adam Smith,2001.0,0.0,0.0,0.59,0.56,0.0,0.0,2002.0,0.0,0.0,75.66,71.88,0.0,0.0,2003.0,0.0,0.0,24.4,23.18,0.0,0.0,,,,,,,
Adam Tafralis,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Walterscheid,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Adam Weber,2007.0,0.0,0.0,97.08,97.08,0.0,0.0,2008.0,0.0,0.0,98.47,98.47,0.0,0.0,2009.0,0.0,0.0,91.31,91.31,0.0,0.0,2010.0,0.0,0.0,96.99,96.99,0.0,0.0
Adam Williams,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.0,0.0,0.35,0.3,0.0,0.0,,,,,,,,,,,,,,
Adarius Dent,2019.0,-0.03,-0.03,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Adarius Lemons,2017.0,0.18,0.18,0.0,0.0,3.95,3.95,,,,,,,,,,,,,,,,,,,,,
Adarius Wesley,2016.0,0.35,0.27,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Addai Lewellen,2023.0,0.0,0.0,0.0,0.0,-0.05,-0.05,,,,,,,,,,,,,,,,,,,,,
Addison Ostrenga,2022.0,0.15,0.15,0.0,0.0,0.0,0.0,2023.0,16.89,16.89,0.0,0.0,0.0,0.0,2024.0,8.33,8.33,0.0,0.0,-0.06,-0.06,,,,,,,
Ademola Faleye,2024.0,0.34,0.34,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Adimchinobe Echemandu,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Adly Enoicy,2016.0,0.45,0.43,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Adonai Mitchell,2021.0,10.77,10.77,0.0,0.0,0.0,0.0,2022.0,6.35,6.35,0.0,0.0,0.0,0.0,2023.0,32.44,30.82,0.0,0.0,0.02,0.02,,,,,,,
Adonicas Sanders,2019.0,7.75,7.36,0.0,0.0,0.0,0.0,2020.0,9.17,8.71,0.0,0.0,0.0,0.0,2021.0,15.95,15.15,0.0,0.0,0.0,0.0,2022.0,12.35,10.5,0.0,0.0,1.11,0.94
Adonis Jennings,2016.0,16.22,13.79,0.0,0.0,1.64,1.39,2017.0,28.0,23.8,0.0,0.0,0.62,0.53,,,,,,,,,,,,,,
Adoree Jackson,2016.0,2.57,2.44,0.0,0.0,0.98,0.93,,,,,,,,,,,,,,,,,,,,,
Adrian Arrington,2007.0,0.0,0.0,2.19,2.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Adrian Hardy,2017.0,7.13,4.99,0.0,0.0,0.02,0.01,2018.0,36.4,25.48,0.0,0.0,0.0,0.0,2019.0,10.03,7.02,0.0,0.0,0.0,0.0,2020.0,19.68,13.78,0.0,0.0,0.0,0.0
Adrian Killins,2016.0,10.77,9.15,0.0,0.0,16.86,14.33,2017.0,3.27,2.78,0.0,0.0,28.08,23.87,2018.0,12.53,10.65,0.0,0.0,15.1,12.84,2019.0,2.85,2.42,0.0,0.0,21.05,17.89
Adrian Martinez,2018.0,-0.19,-0.19,88.85,88.85,28.54,28.54,2019.0,0.0,0.0,80.0,80.0,25.72,25.72,2020.0,0.0,0.0,74.68,74.68,39.5,39.5,2021.0,0.0,0.0,94.78,94.78,33.04,33.04
Adrian McPherson,2001.0,0.0,0.0,7.22,6.86,0.0,0.0,2002.0,0.0,0.0,39.43,37.46,0.0,0.0,,,,,,,,,,,,,,
Adrian Murdaugh,2023.0,0.75,0.52,0.0,0.0,13.36,9.35,,,,,,,,,,,,,,,,,,,,,
Adrian Norton,2023.0,1.5,1.05,0.0,0.0,0.0,0.0,2024.0,36.77,25.74,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Aeris Williams,2016.0,0.83,0.83,0.0,0.0,20.31,20.31,2017.0,3.27,3.27,0.0,0.0,26.92,26.92,2018.0,4.49,4.49,0.0,0.0,14.78,14.78,,,,,,,
Agim Shabaj,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Agiye Hall,2021.0,0.71,0.71,0.0,0.0,0.0,0.0,2022.0,0.11,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Ahki Muhammad,2016.0,4.9,3.72,0.0,0.0,0.93,0.71,,,,,,,,,,,,,,,,,,,,,
Ahkil Crumpton,2017.0,3.89,3.89,0.0,0.0,0.0,0.0,2018.0,0.33,0.33,0.0,0.0,0.18,0.18,,,,,,,,,,,,,,
Ahmad Bradshaw,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Ahmad Edwards,2023.0,16.35,11.44,0.0,0.0,0.29,0.2,,,,,,,,,,,,,,,,,,,,,
Ahmad Fulwood,2016.0,4.77,4.77,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ahmad Hardy,2024.0,2.23,1.69,0.0,0.0,71.41,54.27,,,,,,,,,,,,,,,,,,,,,
Ahmad Harris,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ahmad Haston,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Ahmad Wagner,2019.0,19.7,19.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ahmani Marshall,2020.0,0.0,0.0,0.0,0.0,0.61,0.58,2021.0,0.0,0.0,0.0,0.0,2.29,2.18,2022.0,0.63,0.48,0.0,0.0,15.34,11.66,2023.0,0.0,0.0,0.0,0.0,5.7,4.33
Ahmarean Brown,2019.0,37.32,35.45,0.0,0.0,0.05,0.05,2020.0,8.17,7.76,3.8,3.61,2.75,2.61,2021.0,1.99,1.99,0.0,0.0,0.0,0.0,2022.0,2.78,2.78,0.0,0.0,1.62,1.62
Ahmari Davis,2018.0,0.0,0.0,0.0,0.0,16.8,12.77,2019.0,1.35,1.03,0.0,0.0,34.38,26.13,,,,,,,,,,,,,,
Ahmari Huggins-Bruce,2021.0,16.75,15.91,0.0,0.0,0.27,0.26,2022.0,14.52,13.79,0.0,0.0,0.08,0.08,2023.0,13.8,13.11,0.0,0.0,2.57,2.44,2024.0,3.48,3.31,0.0,0.0,0.0,0.0
Ahmarian Granger,2022.0,2.93,2.23,0.0,0.0,0.0,0.0,2023.0,6.71,5.1,3.09,2.35,0.43,0.33,2024.0,11.77,8.24,0.0,0.0,0.0,0.0,,,,,,,
Ahmir Smith,2024.0,0.0,0.0,0.0,0.0,0.08,0.06,,,,,,,,,,,,,,,,,,,,,
Ahmmon Richards,2016.0,18.66,17.73,0.0,0.0,0.2,0.19,2017.0,12.73,12.09,0.0,0.0,0.0,0.0,2018.0,0.21,0.2,0.0,0.0,0.0,0.0,,,,,,,
Ahmon Green,2022.0,2.19,1.66,0.0,0.0,0.0,0.0,2023.0,12.75,9.69,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Ahmonte Watkins,2021.0,0.71,0.67,0.0,0.0,1.04,0.99,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,2.99,2.09,0.0,0.0,14.14,9.9,2024.0,6.17,4.32,0.0,0.0,1.53,1.07
Ahrod Lloyd,2019.0,0.0,0.0,0.0,0.0,0.56,0.56,,,,,,,,,,,,,,,,,,,,,
Aidan Bitter,2020.0,0.66,0.63,0.0,0.0,0.0,0.0,2022.0,0.41,0.39,0.0,0.0,0.0,0.0,2023.0,1.24,1.18,0.0,0.0,0.0,0.0,,,,,,,
Aidan Chiles,2023.0,0.0,0.0,12.6,11.97,7.59,7.21,2024.0,0.0,0.0,96.14,96.14,21.7,21.7,,,,,,,,,,,,,,
Aidan Laughery,2022.0,0.0,0.0,0.0,0.0,0.21,0.21,2023.0,0.38,0.38,0.0,0.0,6.84,6.84,2024.0,0.58,0.58,0.0,0.0,23.84,23.84,,,,,,,
Aidan Mizell,2023.0,0.4,0.4,0.0,0.0,0.0,0.0,2024.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Aidan O'Connell,2019.0,0.0,0.0,28.6,28.6,-0.45,-0.45,2020.0,0.0,0.0,48.04,48.04,-6.49,-6.49,2021.0,0.0,0.0,80.17,80.17,1.7,1.7,2022.0,0.0,0.0,87.02,87.02,0.55,0.55
Aidan Robbins,2020.0,0.0,0.0,0.0,0.0,0.23,0.22,2021.0,0.0,0.0,0.0,0.0,2.47,2.35,2022.0,5.76,4.38,0.0,0.0,55.67,42.31,2023.0,0.67,0.64,0.0,0.0,22.7,21.56
Aidan Swanson,2023.0,0.0,0.0,0.0,0.0,0.09,0.09,,,,,,,,,,,,,,,,,,,,,
Aidan Warner,2024.0,0.0,0.0,3.89,3.89,1.73,1.73,,,,,,,,,,,,,,,,,,,,,
Aidan Willard,2018.0,0.0,0.0,0.0,0.0,-0.4,-0.38,,,,,,,,,,,,,,,,,,,,,
Aiden Armenta,2024.0,0.0,0.0,80.86,61.45,4.37,3.32,,,,,,,,,,,,,,,,,,,,,
Aiden Calvert,2022.0,0.0,0.0,0.0,0.0,1.88,1.43,2023.0,0.0,0.0,0.0,0.0,2.42,1.84,2024.0,0.97,0.74,0.0,0.0,5.86,4.45,,,,,,,
Aiden Flora,2024.0,0.08,0.08,0.0,0.0,3.03,2.88,,,,,,,,,,,,,,,,,,,,,
Aiden Leffler,2024.0,0.0,0.0,0.1,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Aiden Smith,2019.0,0.0,0.0,52.07,52.07,7.82,7.82,,,,,,,,,,,,,,,,,,,,,
Ainias Smith,2019.0,10.87,10.87,0.0,0.0,1.3,1.3,2020.0,27.05,27.05,0.0,0.0,16.66,16.66,2021.0,25.96,25.96,0.0,0.0,0.59,0.59,2022.0,11.08,11.08,0.0,0.0,0.32,0.32
Ainslie Johnson,2016.0,9.74,9.74,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ainuu Taua,2016.0,0.23,0.22,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Aj Long,2014.0,0.0,0.0,54.5,51.78,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ajalen Holley,2013.0,0.0,0.0,0.46,0.35,0.0,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,10.06,7.65,0.0,0.0,0.16,0.12,,,,,,,
Ajani Carter,2019.0,0.15,0.11,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ajani Sheppard,2023.0,0.0,0.0,0.64,0.64,0.23,0.23,2024.0,0.0,0.0,0.0,0.0,0.53,0.53,,,,,,,,,,,,,,
Ajay Allen,2022.0,0.17,0.17,0.0,0.0,12.3,12.3,2023.0,0.13,0.12,0.0,0.0,18.44,17.52,2024.0,0.25,0.24,0.0,0.0,7.06,6.71,,,,,,,
Ajenavi Eziemefe,2002.0,0.0,0.0,0.05,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ajene Harris,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,0.27,0.26,,,,,,,,,,,,,,
Ajou Ajou,2020.0,2.1,2.0,0.0,0.0,0.0,0.0,2021.0,1.47,1.4,0.0,0.0,0.0,0.0,2022.0,0.19,0.16,0.0,0.0,0.0,0.0,,,,,,,
Akeel Lynch,2016.0,0.0,0.0,0.0,0.0,0.69,0.52,,,,,,,,,,,,,,,,,,,,,
Akeem Hayes,2018.0,-0.02,-0.02,0.0,0.0,0.0,0.0,2019.0,0.17,0.17,0.0,0.0,0.03,0.03,2020.0,9.16,9.16,0.0,0.0,0.0,0.0,2021.0,2.6,1.98,0.0,0.0,0.0,0.0
Akeem Judd,2016.0,3.25,3.25,0.0,0.0,40.68,40.68,,,,,,,,,,,,,,,,,,,,,
Akile Davis,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Akili Taylor,2017.0,0.0,0.0,0.0,0.0,-0.02,-0.02,,,,,,,,,,,,,,,,,,,,,
Akilian Butler,2016.0,0.32,0.24,0.0,0.0,0.73,0.55,2017.0,-0.01,-0.01,0.0,0.0,0.0,0.0,2018.0,5.91,4.49,0.0,0.0,0.0,0.0,2019.0,7.54,5.73,0.0,0.0,3.0,2.28
Akrum Wadley,2016.0,16.73,16.73,0.0,0.0,45.93,45.93,2017.0,12.71,12.71,0.0,0.0,60.05,60.05,,,,,,,,,,,,,,
Al Pena,2004.0,0.0,0.0,6.3,5.98,0.0,0.0,2005.0,0.0,0.0,65.67,62.39,0.0,0.0,,,,,,,,,,,,,,
Al Wooten II,2024.0,0.0,0.0,0.0,0.0,0.04,0.04,,,,,,,,,,,,,,,,,,,,,
Al'Dontre Davis,2018.0,1.15,1.09,0.0,0.0,0.0,0.0,2019.0,3.78,3.59,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Al'Vonte Woodard,2019.0,0.37,0.35,0.0,0.0,0.0,0.0,2020.0,0.61,0.58,0.0,0.0,0.0,0.0,2023.0,13.01,9.11,0.0,0.0,0.0,0.0,,,,,,,
Al-Damion Riles,2016.0,24.06,18.29,5.2,3.95,0.99,0.75,,,,,,,,,,,,,,,,,,,,,
Al-Jay Henderson,2022.0,0.74,0.52,0.0,0.0,14.98,10.49,2023.0,0.0,0.0,0.0,0.0,3.33,2.33,2024.0,7.54,5.28,0.0,0.0,43.27,30.29,,,,,,,
Al-Shadee Salaam,2022.0,0.62,0.62,0.0,0.0,15.94,15.94,2023.0,0.0,0.0,0.0,0.0,2.72,2.72,,,,,,,,,,,,,,
Alan Bowman,2018.0,0.12,0.11,61.53,58.45,1.1,1.04,2019.0,0.0,0.0,25.59,24.31,2.89,2.75,2020.0,0.0,0.0,57.81,54.92,0.09,0.09,2021.0,0.0,0.0,0.14,0.14,0.0,0.0
Alan Busey,2017.0,0.28,0.2,0.0,0.0,0.0,0.0,2018.0,1.13,0.79,0.0,0.0,0.0,0.0,2019.0,10.77,7.54,0.0,0.0,0.0,0.0,,,,,,,
Alan Lamar,2021.0,1.58,1.2,0.0,0.0,24.06,18.29,,,,,,,,,,,,,,,,,,,,,
Alante Brown,2020.0,1.35,1.35,0.0,0.0,0.56,0.56,2021.0,0.47,0.47,0.0,0.0,0.0,0.0,2022.0,3.6,3.6,0.0,0.0,-0.03,-0.03,2023.0,0.56,0.56,0.88,0.88,0.19,0.19
Alante Thomas,2018.0,-0.11,-0.11,0.0,0.0,0.18,0.18,2019.0,0.0,0.0,0.0,0.0,4.2,4.2,,,,,,,,,,,,,,
Albert Grundy,2000.0,0.0,0.0,0.05,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Albert Kunickis III,2024.0,0.0,0.0,0.0,0.0,0.13,0.13,,,,,,,,,,,,,,,,,,,,,
Albert Okwuegbunam,2017.0,17.67,17.67,0.0,0.0,0.0,0.0,2018.0,17.13,17.13,0.0,0.0,0.0,0.0,2019.0,23.38,23.38,0.0,0.0,0.0,0.0,,,,,,,
Albert Reid,2016.0,3.01,2.86,0.0,0.0,40.69,38.66,,,,,,,,,,,,,,,,,,,,,
Albert Williams,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alberto Mendoza,2024.0,0.0,0.0,0.09,0.09,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,
Alec Bevelhimer,2024.0,0.0,0.0,0.0,0.0,-0.42,-0.29,,,,,,,,,,,,,,,,,,,,,
Alec Bloom,2016.0,9.17,7.79,0.0,0.0,0.0,0.0,2017.0,4.34,3.69,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alec Burton,2019.0,0.17,0.12,0.0,0.0,0.0,0.0,2020.0,0.57,0.4,0.0,0.0,0.0,0.0,2021.0,1.22,0.85,0.0,0.0,0.0,0.0,2022.0,0.63,0.44,0.0,0.0,0.0,0.0
Alec Clark,2024.0,0.0,0.0,0.0,0.0,-0.11,-0.08,,,,,,,,,,,,,,,,,,,,,
Alec Dhaenens,2016.0,5.11,3.88,0.0,0.0,0.0,0.0,2017.0,6.23,4.73,0.0,0.0,-0.12,-0.09,,,,,,,,,,,,,,
Alec Hallman,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alec Harris,2018.0,0.25,0.19,0.0,0.0,5.37,4.08,,,,,,,,,,,,,,,,,,,,,
Alec Holler,2021.0,8.75,7.44,0.0,0.0,0.0,0.0,2022.0,6.36,5.41,0.0,0.0,0.0,0.0,2023.0,7.79,7.4,0.0,0.0,0.0,0.0,,,,,,,
Alec Hullibarger,2016.0,0.0,0.0,0.0,0.0,0.39,0.27,,,,,,,,,,,,,,,,,,,,,
Alec Ingold,2016.0,8.24,8.24,0.0,0.0,4.0,4.0,2017.0,2.69,2.69,0.0,0.0,5.76,5.76,2018.0,4.9,4.9,0.0,0.0,11.39,11.39,,,,,,,
Alec Kritta,2020.0,0.38,0.38,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alec Lemon,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alec Morris,2015.0,0.0,0.0,0.09,0.09,0.0,0.0,2016.0,0.0,0.0,50.79,35.55,-0.35,-0.24,,,,,,,,,,,,,,
Alec Murphy,2017.0,0.0,0.0,0.0,0.0,0.14,0.14,,,,,,,,,,,,,,,,,,,,,
Alec Osborne,2016.0,5.66,4.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alec Pell,2021.0,0.54,0.51,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alec Pierce,2019.0,18.04,15.33,0.0,0.0,0.0,0.0,2020.0,14.1,11.98,0.0,0.0,0.0,0.0,2021.0,25.16,21.39,0.0,0.0,0.0,0.0,,,,,,,
Alec Sinkfield,2018.0,0.52,0.49,0.0,0.0,4.03,3.83,2019.0,0.3,0.28,0.0,0.0,2.33,2.21,2020.0,0.99,0.94,0.0,0.0,22.1,21.0,2021.0,0.14,0.13,0.0,0.0,13.5,12.82
Alec Wick,2022.0,0.76,0.76,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alec Wyble-Meza,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alejandro Marenco,2017.0,0.11,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alessio Milivojevic,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Aleva Hifo,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Adams,2020.0,0.1,0.1,0.0,0.0,0.0,0.0,2021.0,0.08,0.08,0.0,0.0,0.0,0.0,2022.0,42.6,29.82,0.0,0.0,0.0,0.0,2023.0,13.96,9.77,0.0,0.0,0.0,0.0
Alex Allen,2009.0,0.0,0.0,5.99,4.19,0.0,0.0,2010.0,0.0,0.0,0.35,0.24,0.0,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Alex Bacchetta,2024.0,0.0,0.0,0.0,0.0,-0.69,-0.59,,,,,,,,,,,,,,,,,,,,,
Alex Bachman,2016.0,11.31,10.74,0.0,0.0,0.0,0.0,2017.0,9.62,9.14,0.0,0.0,0.0,0.0,2018.0,20.85,19.81,0.0,0.0,0.0,0.0,,,,,,,
Alex Bales,2022.0,0.0,0.0,0.0,0.0,-0.2,-0.19,,,,,,,,,,,,,,,,,,,,,
Alex Barnes,2016.0,0.0,0.0,0.0,0.0,15.01,14.26,2017.0,0.64,0.61,3.19,3.03,27.92,26.52,2018.0,4.99,4.74,0.0,0.0,60.92,57.87,,,,,,,
Alex Bauman,2022.0,3.36,2.86,0.0,0.0,0.0,0.0,2023.0,14.75,12.54,0.0,0.0,0.0,0.0,2024.0,17.62,14.98,0.0,0.0,0.0,0.0,,,,,,,
Alex Berrouet,2021.0,0.0,0.0,0.0,0.0,1.27,0.97,,,,,,,,,,,,,,,,,,,,,
Alex Bousky,2017.0,0.0,0.0,0.0,0.0,0.13,0.13,,,,,,,,,,,,,,,,,,,,,
Alex Brink,2004.0,0.0,0.0,42.15,40.04,0.0,0.0,2005.0,0.0,0.0,95.39,90.62,0.0,0.0,2006.0,0.0,0.0,87.81,83.42,0.0,0.0,2007.0,0.0,0.0,99.78,94.79,0.0,0.0
Alex Broome,2022.0,5.18,4.92,0.0,0.0,23.27,22.11,2023.0,4.43,4.21,0.0,0.0,7.57,7.19,,,,,,,,,,,,,,
Alex Brown,2021.0,0.78,0.59,0.0,0.0,0.0,0.0,2022.0,6.55,4.98,0.0,0.0,0.0,0.0,2023.0,2.42,1.84,0.0,0.0,0.0,0.0,2024.0,0.46,0.35,0.0,0.0,0.0,0.0
Alex Bullock,2023.0,11.77,11.77,0.0,0.0,0.0,0.0,2024.0,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex Butterworth,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alex Byers,2016.0,0.99,0.75,0.0,0.0,0.24,0.18,2017.0,0.51,0.39,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex Capka-Jones,2024.0,0.38,0.38,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alex Carder,2009.0,0.0,0.0,0.41,0.29,0.0,0.0,2010.0,0.0,0.0,98.61,69.03,0.0,0.0,2011.0,0.0,0.0,82.91,58.04,0.0,0.0,2012.0,0.0,0.0,46.97,32.88,0.0,0.0
Alex Cate,2008.0,0.0,0.0,0.89,0.85,0.0,0.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex Cook,2018.0,0.39,0.37,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alex Delton,2016.0,0.0,0.0,0.27,0.26,3.2,3.04,2017.0,-0.24,-0.23,23.47,22.3,23.47,22.3,2018.0,0.0,0.0,23.33,22.16,10.34,9.82,2019.0,0.0,0.0,6.51,6.18,2.04,1.94
Alex Dennison,2010.0,0.0,0.0,0.68,0.48,0.0,0.0,2012.0,0.0,0.0,4.66,3.26,0.0,0.0,,,,,,,,,,,,,,
Alex Escobar,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex Flinn,2023.0,0.0,0.0,82.46,70.09,6.91,5.87,,,,,,,,,,,,,,,,,,,,,
Alex Fontenot,2018.0,0.0,0.0,0.0,0.0,3.63,3.45,2019.0,2.13,2.02,0.0,0.0,42.08,39.98,2021.0,7.54,7.16,0.0,0.0,31.6,30.02,2022.0,1.35,1.28,0.0,0.0,21.21,20.15
Alex Gardner,2016.0,3.51,2.46,0.0,0.0,44.83,31.38,2017.0,1.15,0.8,0.0,0.0,34.12,23.88,,,,,,,,,,,,,,
Alex Gibson,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alex Gillett,2009.0,0.0,0.0,37.57,26.3,0.0,0.0,2010.0,0.0,0.0,88.93,62.25,0.0,0.0,2011.0,0.0,0.0,99.47,69.63,0.0,0.0,2012.0,0.0,0.0,26.59,18.61,0.0,0.0
Alex Harris,2017.0,0.93,0.79,0.0,0.0,0.0,0.0,2019.0,1.92,1.63,0.0,0.0,-0.09,-0.08,,,,,,,,,,,,,,
Alex Holmes,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alex Honey,2016.0,3.16,2.69,0.0,0.0,0.0,0.0,2017.0,0.18,0.15,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex Honig,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex Hornibrook,2016.0,0.0,0.0,57.31,57.31,-1.42,-1.42,2017.0,0.17,0.17,99.16,99.16,-1.62,-1.62,2018.0,0.0,0.0,71.58,71.58,-0.86,-0.86,2019.0,0.09,0.09,28.75,27.31,-1.94,-1.84
Alex Huntley,2023.0,2.4,2.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alex James,2017.0,1.34,1.02,0.0,0.0,20.64,15.69,2018.0,3.23,2.45,0.0,0.0,11.36,8.63,,,,,,,,,,,,,,
Alex King,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.32,0.3,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Alex Leslie,2016.0,0.08,0.07,0.0,0.0,0.0,0.0,2017.0,0.75,0.64,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex Lines,2021.0,2.54,2.41,0.0,0.0,0.0,0.0,2022.0,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex Loukas,2008.0,0.0,0.0,8.13,7.72,0.0,0.0,2010.0,0.0,0.0,0.27,0.26,0.0,0.0,,,,,,,,,,,,,,
Alex Malzone,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alex Mastromanno,2023.0,0.0,0.0,0.0,0.0,-0.26,-0.25,,,,,,,,,,,,,,,,,,,,,
Alex Maxwell,2021.0,0.1,0.1,0.0,0.0,0.0,0.0,2022.0,0.36,0.36,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Alex McGough,2014.0,0.0,0.0,88.33,61.83,0.0,0.0,2015.0,0.0,0.0,97.69,68.38,0.0,0.0,2016.0,0.0,0.0,68.97,48.28,15.78,11.05,2017.0,0.0,0.0,90.89,63.62,18.08,12.66
Alex Mortensen,2005.0,0.0,0.0,5.84,5.84,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
